week,year,stream,gage_number,gage_agency,site_group,parameter,statistic,value
34,2014,mill creek,MLM,CDEC,mill creek,temperature,min,20.38888888888889
35,2014,mill creek,MLM,CDEC,mill creek,temperature,max,23.333333333333332
35,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,21.826719576719576
35,2014,mill creek,MLM,CDEC,mill creek,temperature,min,20
36,2014,mill creek,MLM,CDEC,mill creek,temperature,max,22.22222222222222
36,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,20.3885582010582
36,2014,mill creek,MLM,CDEC,mill creek,temperature,min,18.388888888888886
37,2014,mill creek,MLM,CDEC,mill creek,temperature,max,21.166666666666664
37,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,20.041666666666664
37,2014,mill creek,MLM,CDEC,mill creek,temperature,min,18.111111111111107
38,2014,mill creek,MLM,CDEC,mill creek,temperature,max,20.777777777777782
38,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,19.78240740740741
38,2014,mill creek,MLM,CDEC,mill creek,temperature,min,18.22222222222222
39,2014,mill creek,MLM,CDEC,mill creek,temperature,max,19.944444444444446
39,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,17.685515873015873
39,2014,mill creek,MLM,CDEC,mill creek,temperature,min,15.722222222222221
40,2014,mill creek,MLM,CDEC,mill creek,temperature,max,17.944444444444443
40,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,16.735780423280424
40,2014,mill creek,MLM,CDEC,mill creek,temperature,min,15.055555555555555
41,2014,mill creek,MLM,CDEC,mill creek,temperature,max,17.944444444444443
41,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,15.929232804232806
41,2014,mill creek,MLM,CDEC,mill creek,temperature,min,14.222222222222221
42,2014,mill creek,MLM,CDEC,mill creek,temperature,max,15.61111111111111
42,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,14.7119708994709
42,2014,mill creek,MLM,CDEC,mill creek,temperature,min,13.38888888888889
43,2014,mill creek,MLM,CDEC,mill creek,temperature,max,14.444444444444445
43,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,12.938492063492065
43,2014,mill creek,MLM,CDEC,mill creek,temperature,min,10.944444444444446
44,2014,mill creek,MLM,CDEC,mill creek,temperature,max,13.944444444444445
44,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,11.97718253968254
44,2014,mill creek,MLM,CDEC,mill creek,temperature,min,9.833333333333336
45,2014,mill creek,MLM,CDEC,mill creek,temperature,max,12.722222222222221
45,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,11.752976190476192
45,2014,mill creek,MLM,CDEC,mill creek,temperature,min,10.333333333333334
46,2014,mill creek,MLM,CDEC,mill creek,temperature,max,12.555555555555555
46,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,10.694444444444445
46,2014,mill creek,MLM,CDEC,mill creek,temperature,min,7.000000000000001
47,2014,mill creek,MLM,CDEC,mill creek,temperature,max,10.999999999999998
47,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,9.193320105820106
47,2014,mill creek,MLM,CDEC,mill creek,temperature,min,7.555555555555555
48,2014,mill creek,MLM,CDEC,mill creek,temperature,max,10.777777777777779
48,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,9.536044973544973
48,2014,mill creek,MLM,CDEC,mill creek,temperature,min,7.6111111111111125
49,2014,mill creek,MLM,CDEC,mill creek,temperature,max,12.444444444444445
49,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,11.150132275132275
49,2014,mill creek,MLM,CDEC,mill creek,temperature,min,10.055555555555555
50,2014,mill creek,MLM,CDEC,mill creek,temperature,max,11.833333333333332
50,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,9.62665343915344
50,2014,mill creek,MLM,CDEC,mill creek,temperature,min,8.166666666666668
51,2014,mill creek,MLM,CDEC,mill creek,temperature,max,10.444444444444443
51,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,9.792658730158731
51,2014,mill creek,MLM,CDEC,mill creek,temperature,min,8.88888888888889
52,2014,mill creek,MLM,CDEC,mill creek,temperature,max,9.38888888888889
52,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,6.107430411778237
52,2014,mill creek,MLM,CDEC,mill creek,temperature,min,4.166666666666667
53,2014,mill creek,MLM,CDEC,mill creek,temperature,max,4.055555555555554
53,2014,mill creek,MLM,CDEC,mill creek,temperature,mean,3.460648148148148
53,2014,mill creek,MLM,CDEC,mill creek,temperature,min,3.1666666666666683
1,2015,mill creek,MLM,CDEC,mill creek,temperature,max,7.5
1,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,5.086309523809524
1,2015,mill creek,MLM,CDEC,mill creek,temperature,min,3.111111111111112
2,2015,mill creek,MLM,CDEC,mill creek,temperature,max,8.722222222222223
2,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,7.960648148148148
2,2015,mill creek,MLM,CDEC,mill creek,temperature,min,6.888888888888888
3,2015,mill creek,MLM,CDEC,mill creek,temperature,max,10.555555555555555
3,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,8.694113756613758
3,2015,mill creek,MLM,CDEC,mill creek,temperature,min,6.722222222222223
4,2015,mill creek,MLM,CDEC,mill creek,temperature,max,9.944444444444445
4,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,8.690145502645503
4,2015,mill creek,MLM,CDEC,mill creek,temperature,min,7.333333333333335
5,2015,mill creek,MLM,CDEC,mill creek,temperature,max,10.111111111111112
5,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,9.000661375661377
5,2015,mill creek,MLM,CDEC,mill creek,temperature,min,7.555555555555555
6,2015,mill creek,MLM,CDEC,mill creek,temperature,max,11.166666666666666
6,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,9.588955026455027
6,2015,mill creek,MLM,CDEC,mill creek,temperature,min,8.333333333333334
7,2015,mill creek,MLM,CDEC,mill creek,temperature,max,11.11111111111111
7,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,10.215277777777777
7,2015,mill creek,MLM,CDEC,mill creek,temperature,min,8.833333333333334
8,2015,mill creek,MLM,CDEC,mill creek,temperature,max,11.11111111111111
8,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,8.809854497354497
8,2015,mill creek,MLM,CDEC,mill creek,temperature,min,6.166666666666668
9,2015,mill creek,MLM,CDEC,mill creek,temperature,max,10.333333333333334
9,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,8.769841269841269
9,2015,mill creek,MLM,CDEC,mill creek,temperature,min,7.666666666666665
10,2015,mill creek,MLM,CDEC,mill creek,temperature,max,12.333333333333336
10,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,10.315993788819876
10,2015,mill creek,MLM,CDEC,mill creek,temperature,min,7.944444444444443
11,2015,mill creek,MLM,CDEC,mill creek,temperature,max,14.000000000000002
11,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,12.679563492063492
11,2015,mill creek,MLM,CDEC,mill creek,temperature,min,10.555555555555555
12,2015,mill creek,MLM,CDEC,mill creek,temperature,max,14.38888888888889
12,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,12.689153439153438
12,2015,mill creek,MLM,CDEC,mill creek,temperature,min,10.999999999999998
13,2015,mill creek,MLM,CDEC,mill creek,temperature,max,16.055555555555557
13,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,14.026455026455027
13,2015,mill creek,MLM,CDEC,mill creek,temperature,min,12
14,2015,mill creek,MLM,CDEC,mill creek,temperature,max,13.11111111111111
14,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,11.077711640211641
14,2015,mill creek,MLM,CDEC,mill creek,temperature,min,9.611111111111109
15,2015,mill creek,MLM,CDEC,mill creek,temperature,max,15.88888888888889
15,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,12.816798941798941
15,2015,mill creek,MLM,CDEC,mill creek,temperature,min,9.444444444444445
16,2015,mill creek,MLM,CDEC,mill creek,temperature,max,19.333333333333332
16,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,15.809193121693124
16,2015,mill creek,MLM,CDEC,mill creek,temperature,min,11.500000000000002
17,2015,mill creek,MLM,CDEC,mill creek,temperature,max,19.66666666666667
17,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,16.3260582010582
17,2015,mill creek,MLM,CDEC,mill creek,temperature,min,13.666666666666666
18,2015,mill creek,MLM,CDEC,mill creek,temperature,max,19.944444444444446
18,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,17.93337359098229
18,2015,mill creek,MLM,CDEC,mill creek,temperature,min,16.27777777777778
19,2015,mill creek,MLM,CDEC,mill creek,temperature,max,19.499999999999996
19,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,16.713293650793652
19,2015,mill creek,MLM,CDEC,mill creek,temperature,min,13.88888888888889
20,2015,mill creek,MLM,CDEC,mill creek,temperature,max,18.944444444444443
20,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,16.190145502645503
20,2015,mill creek,MLM,CDEC,mill creek,temperature,min,13.88888888888889
21,2015,mill creek,MLM,CDEC,mill creek,temperature,max,22.055555555555557
21,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,18.96064814814815
21,2015,mill creek,MLM,CDEC,mill creek,temperature,min,16.444444444444443
22,2015,mill creek,MLM,CDEC,mill creek,temperature,max,22.38888888888889
22,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,20.36309523809524
22,2015,mill creek,MLM,CDEC,mill creek,temperature,min,17.88888888888889
23,2015,mill creek,MLM,CDEC,mill creek,temperature,max,25.27777777777778
23,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,21.972222222222225
23,2015,mill creek,MLM,CDEC,mill creek,temperature,min,18.277777777777782
24,2015,mill creek,MLM,CDEC,mill creek,temperature,max,25.500000000000004
24,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,23.758928571428577
24,2015,mill creek,MLM,CDEC,mill creek,temperature,min,21.833333333333332
25,2015,mill creek,MLM,CDEC,mill creek,temperature,max,24.499999999999996
25,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,22.743716931216934
25,2015,mill creek,MLM,CDEC,mill creek,temperature,min,20.222222222222225
26,2015,mill creek,MLM,CDEC,mill creek,temperature,max,26.555555555555557
26,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,24.879431216931216
26,2015,mill creek,MLM,CDEC,mill creek,temperature,min,22.16666666666667
27,2015,mill creek,MLM,CDEC,mill creek,temperature,max,27.444444444444446
27,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,25.721986016628875
27,2015,mill creek,MLM,CDEC,mill creek,temperature,min,23.333333333333332
28,2015,mill creek,MLM,CDEC,mill creek,temperature,max,24.66666666666667
28,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,22.694775132275133
28,2015,mill creek,MLM,CDEC,mill creek,temperature,min,20.833333333333332
29,2015,mill creek,MLM,CDEC,mill creek,temperature,max,26.666666666666668
29,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,24.862103174603174
29,2015,mill creek,MLM,CDEC,mill creek,temperature,min,22.444444444444446
30,2015,mill creek,MLM,CDEC,mill creek,temperature,max,24.72222222222222
30,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,22.916666666666664
30,2015,mill creek,MLM,CDEC,mill creek,temperature,min,20.666666666666668
31,2015,mill creek,MLM,CDEC,mill creek,temperature,max,25.38888888888889
31,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,23.639550264550262
31,2015,mill creek,MLM,CDEC,mill creek,temperature,min,20.944444444444443
32,2015,mill creek,MLM,CDEC,mill creek,temperature,max,24.499999999999996
32,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,22.915674603174605
32,2015,mill creek,MLM,CDEC,mill creek,temperature,min,20.611111111111107
33,2015,mill creek,MLM,CDEC,mill creek,temperature,max,23.444444444444443
33,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,22.047949735449738
33,2015,mill creek,MLM,CDEC,mill creek,temperature,min,20
34,2015,mill creek,MLM,CDEC,mill creek,temperature,max,23.111111111111107
34,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,22.145833333333332
34,2015,mill creek,MLM,CDEC,mill creek,temperature,min,20.166666666666668
35,2015,mill creek,MLM,CDEC,mill creek,temperature,max,22.83333333333333
35,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,21.407407407407412
35,2015,mill creek,MLM,CDEC,mill creek,temperature,min,19.499999999999996
36,2015,mill creek,MLM,CDEC,mill creek,temperature,max,21.22222222222222
36,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,19.19246031746032
36,2015,mill creek,MLM,CDEC,mill creek,temperature,min,16.666666666666668
37,2015,mill creek,MLM,CDEC,mill creek,temperature,max,21.666666666666668
37,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,19.628637566137566
37,2015,mill creek,MLM,CDEC,mill creek,temperature,min,16.61111111111111
38,2015,mill creek,MLM,CDEC,mill creek,temperature,max,20.055555555555554
38,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,18.136574074074073
38,2015,mill creek,MLM,CDEC,mill creek,temperature,min,15.833333333333334
39,2015,mill creek,MLM,CDEC,mill creek,temperature,max,20
39,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,18.26554232804233
39,2015,mill creek,MLM,CDEC,mill creek,temperature,min,16.055555555555557
40,2015,mill creek,MLM,CDEC,mill creek,temperature,max,17.61111111111111
40,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,16.800925925925927
40,2015,mill creek,MLM,CDEC,mill creek,temperature,min,15.444444444444445
41,2015,mill creek,MLM,CDEC,mill creek,temperature,max,17.944444444444443
41,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,17.145502645502642
41,2015,mill creek,MLM,CDEC,mill creek,temperature,min,15.833333333333334
42,2015,mill creek,MLM,CDEC,mill creek,temperature,max,17.72222222222222
42,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,16.164021164021168
42,2015,mill creek,MLM,CDEC,mill creek,temperature,min,13.555555555555555
43,2015,mill creek,MLM,CDEC,mill creek,temperature,max,15.055555555555555
43,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,14.027777777777777
43,2015,mill creek,MLM,CDEC,mill creek,temperature,min,12.777777777777779
44,2015,mill creek,MLM,CDEC,mill creek,temperature,max,13.833333333333334
44,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,12.40376984126984
44,2015,mill creek,MLM,CDEC,mill creek,temperature,min,9.5
45,2015,mill creek,MLM,CDEC,mill creek,temperature,max,9.722222222222221
45,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,8.762566137566138
45,2015,mill creek,MLM,CDEC,mill creek,temperature,min,7.3888888888888875
46,2015,mill creek,MLM,CDEC,mill creek,temperature,max,9.000000000000002
46,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,7.633540372670807
46,2015,mill creek,MLM,CDEC,mill creek,temperature,min,6.4444444444444455
47,2015,mill creek,MLM,CDEC,mill creek,temperature,max,10.111111111111112
47,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,8.974422015182885
47,2015,mill creek,MLM,CDEC,mill creek,temperature,min,7.055555555555557
48,2015,mill creek,MLM,CDEC,mill creek,temperature,max,7.055555555555557
48,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,4.686177248677248
48,2015,mill creek,MLM,CDEC,mill creek,temperature,min,3.0555555555555554
49,2015,mill creek,MLM,CDEC,mill creek,temperature,max,10.555555555555555
49,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,8.420304232804233
49,2015,mill creek,MLM,CDEC,mill creek,temperature,min,6.833333333333332
50,2015,mill creek,MLM,CDEC,mill creek,temperature,max,10.666666666666668
50,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,7.021494708994709
50,2015,mill creek,MLM,CDEC,mill creek,temperature,min,4.055555555555554
51,2015,mill creek,MLM,CDEC,mill creek,temperature,max,9.166666666666666
51,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,7.272486772486772
51,2015,mill creek,MLM,CDEC,mill creek,temperature,min,4.61111111111111
52,2015,mill creek,MLM,CDEC,mill creek,temperature,max,7.11111111111111
52,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,5.004298941798942
52,2015,mill creek,MLM,CDEC,mill creek,temperature,min,3.7777777777777763
53,2015,mill creek,MLM,CDEC,mill creek,temperature,max,4.61111111111111
53,2015,mill creek,MLM,CDEC,mill creek,temperature,mean,4.256944444444445
53,2015,mill creek,MLM,CDEC,mill creek,temperature,min,3.6666666666666674
1,2016,mill creek,MLM,CDEC,mill creek,temperature,max,8
1,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,5.227843915343915
1,2016,mill creek,MLM,CDEC,mill creek,temperature,min,2.3888888888888875
2,2016,mill creek,MLM,CDEC,mill creek,temperature,max,9.055555555555554
2,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,7.152777777777778
2,2016,mill creek,MLM,CDEC,mill creek,temperature,min,6.166666666666668
3,2016,mill creek,MLM,CDEC,mill creek,temperature,max,10.333333333333334
3,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,8.698743386243388
3,2016,mill creek,MLM,CDEC,mill creek,temperature,min,6.833333333333332
4,2016,mill creek,MLM,CDEC,mill creek,temperature,max,9.888888888888888
4,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,8.449663561076605
4,2016,mill creek,MLM,CDEC,mill creek,temperature,min,7.11111111111111
5,2016,mill creek,MLM,CDEC,mill creek,temperature,max,10.5
5,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,6.944775132275132
5,2016,mill creek,MLM,CDEC,mill creek,temperature,min,5.444444444444443
6,2016,mill creek,MLM,CDEC,mill creek,temperature,max,10.111111111111112
6,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,8.684034966643662
6,2016,mill creek,MLM,CDEC,mill creek,temperature,min,6.666666666666667
7,2016,mill creek,MLM,CDEC,mill creek,temperature,max,10.61111111111111
7,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,9.54761904761905
7,2016,mill creek,MLM,CDEC,mill creek,temperature,min,8.11111111111111
8,2016,mill creek,MLM,CDEC,mill creek,temperature,max,10
8,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,8.305224867724869
8,2016,mill creek,MLM,CDEC,mill creek,temperature,min,7.000000000000001
9,2016,mill creek,MLM,CDEC,mill creek,temperature,max,11.61111111111111
9,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,10.140211640211637
9,2016,mill creek,MLM,CDEC,mill creek,temperature,min,8.88888888888889
10,2016,mill creek,MLM,CDEC,mill creek,temperature,max,11.500000000000002
10,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,9.327711640211641
10,2016,mill creek,MLM,CDEC,mill creek,temperature,min,7.222222222222222
11,2016,mill creek,MLM,CDEC,mill creek,temperature,max,11.055555555555555
11,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,8.925667126754083
11,2016,mill creek,MLM,CDEC,mill creek,temperature,min,7.6111111111111125
12,2016,mill creek,MLM,CDEC,mill creek,temperature,max,11.61111111111111
12,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,9.740740740740739
12,2016,mill creek,MLM,CDEC,mill creek,temperature,min,7.222222222222222
13,2016,mill creek,MLM,CDEC,mill creek,temperature,max,12.222222222222221
13,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,9.888227513227514
13,2016,mill creek,MLM,CDEC,mill creek,temperature,min,7.666666666666665
14,2016,mill creek,MLM,CDEC,mill creek,temperature,max,14.666666666666666
14,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,12.516865079365079
14,2016,mill creek,MLM,CDEC,mill creek,temperature,min,10.222222222222221
15,2016,mill creek,MLM,CDEC,mill creek,temperature,max,14.055555555555554
15,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,11.983034276512539
15,2016,mill creek,MLM,CDEC,mill creek,temperature,min,10.055555555555555
16,2016,mill creek,MLM,CDEC,mill creek,temperature,max,15.5
16,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,12.595238095238097
16,2016,mill creek,MLM,CDEC,mill creek,temperature,min,8.166666666666668
17,2016,mill creek,MLM,CDEC,mill creek,temperature,max,13.277777777777779
17,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,11.47420634920635
17,2016,mill creek,MLM,CDEC,mill creek,temperature,min,9.333333333333332
18,2016,mill creek,MLM,CDEC,mill creek,temperature,max,15.61111111111111
18,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,13.791005291005291
18,2016,mill creek,MLM,CDEC,mill creek,temperature,min,11.722222222222221
19,2016,mill creek,MLM,CDEC,mill creek,temperature,max,16.333333333333332
19,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,13.555224867724869
19,2016,mill creek,MLM,CDEC,mill creek,temperature,min,11.777777777777779
20,2016,mill creek,MLM,CDEC,mill creek,temperature,max,17.333333333333332
20,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,15.150462962962964
20,2016,mill creek,MLM,CDEC,mill creek,temperature,min,12.388888888888888
21,2016,mill creek,MLM,CDEC,mill creek,temperature,max,17
21,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,13.278108465608467
21,2016,mill creek,MLM,CDEC,mill creek,temperature,min,10.166666666666664
22,2016,mill creek,MLM,CDEC,mill creek,temperature,max,19.72222222222222
22,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,17.12665343915344
22,2016,mill creek,MLM,CDEC,mill creek,temperature,min,14.444444444444445
23,2016,mill creek,MLM,CDEC,mill creek,temperature,max,20.777777777777782
23,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,18.375661375661373
23,2016,mill creek,MLM,CDEC,mill creek,temperature,min,15.61111111111111
24,2016,mill creek,MLM,CDEC,mill creek,temperature,max,18.88888888888889
24,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,16.840939153439155
24,2016,mill creek,MLM,CDEC,mill creek,temperature,min,13.722222222222223
25,2016,mill creek,MLM,CDEC,mill creek,temperature,max,20.33333333333333
25,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,17.34589947089947
25,2016,mill creek,MLM,CDEC,mill creek,temperature,min,14.055555555555554
26,2016,mill creek,MLM,CDEC,mill creek,temperature,max,22.666666666666668
26,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,20.381283068783066
26,2016,mill creek,MLM,CDEC,mill creek,temperature,min,18.444444444444443
27,2016,mill creek,MLM,CDEC,mill creek,temperature,max,23.388888888888886
27,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,21.919312169312168
27,2016,mill creek,MLM,CDEC,mill creek,temperature,min,20.38888888888889
28,2016,mill creek,MLM,CDEC,mill creek,temperature,max,23.333333333333332
28,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,20.69510582010582
28,2016,mill creek,MLM,CDEC,mill creek,temperature,min,18.555555555555557
29,2016,mill creek,MLM,CDEC,mill creek,temperature,max,23.77777777777778
29,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,21.220238095238095
29,2016,mill creek,MLM,CDEC,mill creek,temperature,min,18.833333333333336
30,2016,mill creek,MLM,CDEC,mill creek,temperature,max,25.38888888888889
30,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,22.34424603174603
30,2016,mill creek,MLM,CDEC,mill creek,temperature,min,18.944444444444443
31,2016,mill creek,MLM,CDEC,mill creek,temperature,max,25.666666666666668
31,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,23.03505291005291
31,2016,mill creek,MLM,CDEC,mill creek,temperature,min,20.611111111111107
32,2016,mill creek,MLM,CDEC,mill creek,temperature,max,23.277777777777782
32,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,21.47420634920635
32,2016,mill creek,MLM,CDEC,mill creek,temperature,min,19.61111111111111
33,2016,mill creek,MLM,CDEC,mill creek,temperature,max,24.499999999999996
33,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,22.529431216931215
33,2016,mill creek,MLM,CDEC,mill creek,temperature,min,20.666666666666668
34,2016,mill creek,MLM,CDEC,mill creek,temperature,max,24.27777777777778
34,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,22.490079365079367
34,2016,mill creek,MLM,CDEC,mill creek,temperature,min,20.166666666666668
35,2016,mill creek,MLM,CDEC,mill creek,temperature,max,22.16666666666667
35,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,20.293650793650794
35,2016,mill creek,MLM,CDEC,mill creek,temperature,min,18.444444444444443
36,2016,mill creek,MLM,CDEC,mill creek,temperature,max,20.72222222222222
36,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,18.947420634920633
36,2016,mill creek,MLM,CDEC,mill creek,temperature,min,16.77777777777778
37,2016,mill creek,MLM,CDEC,mill creek,temperature,max,21.11111111111111
37,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,18.929232804232807
37,2016,mill creek,MLM,CDEC,mill creek,temperature,min,15.944444444444445
38,2016,mill creek,MLM,CDEC,mill creek,temperature,max,20.27777777777778
38,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,17.964285714285715
38,2016,mill creek,MLM,CDEC,mill creek,temperature,min,15.722222222222221
39,2016,mill creek,MLM,CDEC,mill creek,temperature,max,19.222222222222218
39,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,17.07308201058201
39,2016,mill creek,MLM,CDEC,mill creek,temperature,min,14.5
40,2016,mill creek,MLM,CDEC,mill creek,temperature,max,18.166666666666668
40,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,13.760912698412698
40,2016,mill creek,MLM,CDEC,mill creek,temperature,min,11.055555555555555
41,2016,mill creek,MLM,CDEC,mill creek,temperature,max,15.5
41,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,14.032738095238097
41,2016,mill creek,MLM,CDEC,mill creek,temperature,min,12.166666666666666
42,2016,mill creek,MLM,CDEC,mill creek,temperature,max,14.777777777777779
42,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,12.932539682539682
42,2016,mill creek,MLM,CDEC,mill creek,temperature,min,11.444444444444445
43,2016,mill creek,MLM,CDEC,mill creek,temperature,max,13.444444444444446
43,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,12.649470899470899
43,2016,mill creek,MLM,CDEC,mill creek,temperature,min,11.666666666666666
44,2016,mill creek,MLM,CDEC,mill creek,temperature,max,14.88888888888889
44,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,12.31117724867725
44,2016,mill creek,MLM,CDEC,mill creek,temperature,min,9.944444444444445
45,2016,mill creek,MLM,CDEC,mill creek,temperature,max,12.833333333333334
45,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,11.718915343915343
45,2016,mill creek,MLM,CDEC,mill creek,temperature,min,10.444444444444443
46,2016,mill creek,MLM,CDEC,mill creek,temperature,max,13.444444444444446
46,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,11.428902116402115
46,2016,mill creek,MLM,CDEC,mill creek,temperature,min,7.944444444444443
47,2016,mill creek,MLM,CDEC,mill creek,temperature,max,10.444444444444443
47,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,8.91633597883598
47,2016,mill creek,MLM,CDEC,mill creek,temperature,min,7.3888888888888875
48,2016,mill creek,MLM,CDEC,mill creek,temperature,max,8.722222222222223
48,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,7.708994708994708
48,2016,mill creek,MLM,CDEC,mill creek,temperature,min,6.666666666666667
49,2016,mill creek,MLM,CDEC,mill creek,temperature,max,7.000000000000001
49,2016,mill creek,MLM,CDEC,mill creek,temperature,mean,5.98313492063492
49,2016,mill creek,MLM,CDEC,mill creek,temperature,min,4.833333333333335
50,2016,mill creek,MLM,CDEC,mill creek,temperature,max,10.444444444444443
