date,stream,site_group,gage_agency,gage_number,statistic,value
2007-11-19,feather river,upper feather lfc,interpolated,interpolated,mean,9.592959733810952
2007-11-19,feather river,upper feather lfc,interpolated,interpolated,max,9.540257660681696
2007-11-19,feather river,upper feather lfc,interpolated,interpolated,min,9.23042996210818
2007-11-20,feather river,upper feather lfc,interpolated,interpolated,mean,8.880025444885414
2007-11-20,feather river,upper feather lfc,interpolated,interpolated,max,8.862005510868999
2007-11-20,feather river,upper feather lfc,interpolated,interpolated,min,8.510524041311252
2007-11-21,feather river,upper feather lfc,interpolated,interpolated,mean,8.491353442871112
2007-11-21,feather river,upper feather lfc,interpolated,interpolated,max,8.455271495489058
2007-11-21,feather river,upper feather lfc,interpolated,interpolated,min,8.150777283600208
2007-11-22,feather river,upper feather lfc,interpolated,interpolated,mean,8.167533898239057
2007-11-22,feather river,upper feather lfc,interpolated,interpolated,max,8.139043524920035
2007-11-22,feather river,upper feather lfc,interpolated,interpolated,min,7.831048210676487
2007-11-23,feather river,upper feather lfc,interpolated,interpolated,mean,7.80047938201884
2007-11-23,feather river,upper feather lfc,interpolated,interpolated,max,7.777562531945554
2007-11-23,feather river,upper feather lfc,interpolated,interpolated,min,7.471301452965443
2007-11-24,feather river,upper feather lfc,interpolated,interpolated,mean,7.584747266357199
2007-11-24,feather river,upper feather lfc,interpolated,interpolated,max,7.55184060618745
2007-11-24,feather river,upper feather lfc,interpolated,interpolated,min,7.271625434403683
2007-11-25,feather river,upper feather lfc,interpolated,interpolated,mean,7.931069781341703
2007-11-25,feather river,upper feather lfc,interpolated,interpolated,max,7.869154949294861
2007-11-25,feather river,upper feather lfc,interpolated,interpolated,min,7.632197002864412
2007-11-26,feather river,upper feather lfc,interpolated,interpolated,mean,7.758572637268228
2007-11-26,feather river,upper feather lfc,interpolated,interpolated,max,7.688686045942217
2007-11-26,feather river,upper feather lfc,interpolated,interpolated,min,7.472538669089973
2007-11-27,feather river,upper feather lfc,interpolated,interpolated,mean,8.191365095429063
2007-11-27,feather river,upper feather lfc,interpolated,interpolated,max,8.141759456266007
2007-11-27,feather river,upper feather lfc,interpolated,interpolated,min,7.873127922338023
2007-11-28,feather river,upper feather lfc,interpolated,interpolated,mean,7.759458121826597
2007-11-28,feather river,upper feather lfc,interpolated,interpolated,max,7.735025440886066
2007-11-28,feather river,upper feather lfc,interpolated,interpolated,min,7.43334579505234
2007-11-29,feather river,upper feather lfc,interpolated,interpolated,mean,7.7599008641057825
2007-11-29,feather river,upper feather lfc,interpolated,interpolated,max,7.690315604749801
2007-11-29,feather river,upper feather lfc,interpolated,interpolated,min,7.473775885214502
2007-11-30,feather river,upper feather lfc,interpolated,interpolated,mean,7.414463833679647
2007-11-30,feather river,upper feather lfc,interpolated,interpolated,max,7.28358158936986
2007-11-30,feather river,upper feather lfc,interpolated,interpolated,min,7.194064497078102
2007-12-01,feather river,upper feather lfc,interpolated,interpolated,mean,7.047409317459428
2007-12-01,feather river,upper feather lfc,interpolated,interpolated,max,6.922100596395379
2007-12-01,feather river,upper feather lfc,interpolated,interpolated,min,6.834317739367059
2007-12-02,feather river,upper feather lfc,interpolated,interpolated,mean,7.436966804032098
2007-12-02,feather river,upper feather lfc,interpolated,interpolated,max,7.2394149395027885
2007-12-02,feather river,upper feather lfc,interpolated,interpolated,min,7.27492467740243
2007-12-03,feather river,upper feather lfc,interpolated,interpolated,mean,7.956229205369264
2007-12-03,feather river,upper feather lfc,interpolated,interpolated,max,7.737741372232039
2007-12-03,feather river,upper feather lfc,interpolated,interpolated,min,7.795566985012442
2007-12-04,feather river,upper feather lfc,interpolated,interpolated,mean,8.389021663530098
2007-12-04,feather river,upper feather lfc,interpolated,interpolated,max,8.190814782555828
2007-12-04,feather river,upper feather lfc,interpolated,interpolated,min,8.196156238260492
2007-12-05,feather river,upper feather lfc,interpolated,interpolated,mean,8.497551834779697
2007-12-05,feather river,upper feather lfc,interpolated,interpolated,max,8.462876103257779
2007-12-05,feather river,upper feather lfc,interpolated,interpolated,min,8.156550958848015
2007-12-06,feather river,upper feather lfc,interpolated,interpolated,mean,8.584464520235212
2007-12-06,feather river,upper feather lfc,interpolated,interpolated,max,8.327660222310595
2007-12-06,feather river,upper feather lfc,interpolated,interpolated,min,8.437087157734103
2007-12-07,feather river,upper feather lfc,interpolated,interpolated,mean,8.476819833543985
2007-12-07,feather river,upper feather lfc,interpolated,interpolated,max,8.463962475796167
2007-12-07,feather river,upper feather lfc,interpolated,interpolated,min,8.11735808481038
2007-12-08,feather river,upper feather lfc,interpolated,interpolated,mean,7.7422680588243615
2007-12-08,feather river,upper feather lfc,interpolated,interpolated,max,7.604698236361632
2007-12-08,feather river,upper feather lfc,interpolated,interpolated,min,7.5175052183754145
2007-12-09,feather river,upper feather lfc,interpolated,interpolated,mean,7.331978571015978
2007-12-09,feather river,upper feather lfc,interpolated,interpolated,max,7.243217243387148
2007-12-09,feather river,upper feather lfc,interpolated,interpolated,min,7.077723091089729
2007-12-10,feather river,upper feather lfc,interpolated,interpolated,mean,7.181098912736585
2007-12-10,feather river,upper feather lfc,interpolated,interpolated,max,7.017495317629045
2007-12-10,feather river,upper feather lfc,interpolated,interpolated,min,6.998100126889931
2007-12-11,feather river,upper feather lfc,interpolated,interpolated,mean,6.835661882310449
2007-12-11,feather river,upper feather lfc,interpolated,interpolated,max,6.701267347060023
2007-12-11,feather river,upper feather lfc,interpolated,interpolated,min,6.638353369178889
2007-12-12,feather river,upper feather lfc,interpolated,interpolated,mean,7.030661996736377
2007-12-12,feather river,upper feather lfc,interpolated,interpolated,max,6.882822622951055
2007-12-12,feather river,upper feather lfc,interpolated,interpolated,min,6.838854198490336
2007-12-13,feather river,upper feather lfc,interpolated,interpolated,mean,6.728459937898405
2007-12-13,feather river,upper feather lfc,interpolated,interpolated,max,6.611847674787493
2007-12-13,feather river,upper feather lfc,interpolated,interpolated,min,6.519125125566613
2007-12-14,feather river,upper feather lfc,interpolated,interpolated,mean,6.685667708589424
2007-12-14,feather river,upper feather lfc,interpolated,interpolated,max,6.567137838651227
2007-12-14,feather river,upper feather lfc,interpolated,interpolated,min,6.479519846154136
2007-12-15,feather river,upper feather lfc,interpolated,interpolated,mean,7.075225195162096
2007-12-15,feather river,upper feather lfc,interpolated,interpolated,max,6.974958226569557
2007-12-15,feather river,upper feather lfc,interpolated,interpolated,min,6.840091414614866
2007-12-16,feather river,upper feather lfc,interpolated,interpolated,mean,7.16213788061761
2007-12-16,feather river,upper feather lfc,interpolated,interpolated,max,6.884995368027832
2007-12-16,feather river,upper feather lfc,interpolated,interpolated,min,7.080609928713633
2007-12-17,feather river,upper feather lfc,interpolated,interpolated,mean,7.508460395602116
2007-12-17,feather river,upper feather lfc,interpolated,interpolated,max,7.157056688729784
2007-12-17,feather river,upper feather lfc,interpolated,interpolated,min,7.481199181961683
2007-12-18,feather river,upper feather lfc,interpolated,interpolated,mean,7.811547938998457
2007-12-18,feather river,upper feather lfc,interpolated,interpolated,max,7.519624054242654
2007-12-18,feather river,upper feather lfc,interpolated,interpolated,min,7.721717696060451
2007-12-19,feather river,upper feather lfc,interpolated,interpolated,mean,7.920078110248054
2007-12-19,feather river,upper feather lfc,interpolated,interpolated,max,7.610673285322768
2007-12-19,feather river,upper feather lfc,interpolated,interpolated,min,7.842183155797256
2007-12-20,feather river,upper feather lfc,interpolated,interpolated,mean,7.769198451968661
2007-12-20,feather river,upper feather lfc,interpolated,interpolated,max,7.746975538808341
2007-12-20,feather river,upper feather lfc,interpolated,interpolated,min,7.442418713298893
2007-12-21,feather river,upper feather lfc,interpolated,interpolated,mean,7.099499134631287
2007-12-21,feather river,upper feather lfc,interpolated,interpolated,max,6.932964321779264
2007-12-21,feather river,upper feather lfc,interpolated,interpolated,min,6.922601216438568
2007-12-22,feather river,upper feather lfc,interpolated,interpolated,mean,6.818914561587398
2007-12-22,feather river,upper feather lfc,interpolated,interpolated,max,6.616736351210241
2007-12-22,feather river,upper feather lfc,interpolated,interpolated,min,6.682907513089486
2007-12-23,feather river,upper feather lfc,interpolated,interpolated,mean,7.2949419913363975
2007-12-23,feather river,upper feather lfc,interpolated,interpolated,max,7.205568828750409
2007-12-23,feather river,upper feather lfc,interpolated,interpolated,min,7.043479081550216
2007-12-24,feather river,upper feather lfc,interpolated,interpolated,mean,7.403472162585996
2007-12-24,feather river,upper feather lfc,interpolated,interpolated,max,7.296618059830522
2007-12-24,feather river,upper feather lfc,interpolated,interpolated,min,7.163944541287021
2007-12-25,feather river,upper feather lfc,interpolated,interpolated,mean,6.777007816836787
2007-12-25,feather river,upper feather lfc,interpolated,interpolated,max,6.618365910017824
2007-12-25,feather river,upper feather lfc,interpolated,interpolated,min,6.604109359639375
2007-12-26,feather river,upper feather lfc,interpolated,interpolated,mean,6.734215587527806
2007-12-26,feather river,upper feather lfc,interpolated,interpolated,max,6.528403051476099
2007-12-26,feather river,upper feather lfc,interpolated,interpolated,min,6.604521765014217
2007-12-27,feather river,upper feather lfc,interpolated,interpolated,mean,6.30230861392534
2007-12-27,feather river,upper feather lfc,interpolated,interpolated,max,6.166922058501617
2007-12-27,feather river,upper feather lfc,interpolated,interpolated,min,6.124721952941213
2007-12-28,feather river,upper feather lfc,interpolated,interpolated,mean,6.60539615732168
2007-12-28,feather river,upper feather lfc,interpolated,interpolated,max,6.167465244770812
2007-12-28,feather river,upper feather lfc,interpolated,interpolated,min,6.685381945338546
2007-12-29,feather river,upper feather lfc,interpolated,interpolated,mean,6.757161300159442
2007-12-29,feather river,upper feather lfc,interpolated,interpolated,max,6.394273543067303
2007-12-29,feather river,upper feather lfc,interpolated,interpolated,min,6.765829720288031
2007-12-30,feather river,upper feather lfc,interpolated,interpolated,mean,7.0386313577617
2007-12-30,feather river,upper feather lfc,interpolated,interpolated,max,6.847346953391092
2007-12-30,feather river,upper feather lfc,interpolated,interpolated,min,6.886295180024836
2007-12-31,feather river,upper feather lfc,interpolated,interpolated,mean,6.606724384159234
2007-12-31,feather river,upper feather lfc,interpolated,interpolated,max,6.485865960416611
2007-12-31,feather river,upper feather lfc,interpolated,interpolated,min,6.406495367951831
2008-01-01,feather river,upper feather lfc,interpolated,interpolated,mean,6.607167126438419
2008-01-01,feather river,upper feather lfc,interpolated,interpolated,max,6.4411561242803455
2008-01-01,feather river,upper feather lfc,interpolated,interpolated,min,6.446925458113995
2008-01-02,feather river,upper feather lfc,interpolated,interpolated,mean,6.715697297688016
2008-01-02,feather river,upper feather lfc,interpolated,interpolated,max,6.577458377765918
2008-01-02,feather river,upper feather lfc,interpolated,interpolated,min,6.52737323306348
2008-01-03,feather river,upper feather lfc,interpolated,interpolated,mean,6.889079926319862
2008-01-03,feather river,upper feather lfc,interpolated,interpolated,max,6.713760631251491
2008-01-03,feather river,upper feather lfc,interpolated,interpolated,min,6.7278740623749265
2008-01-05,feather river,upper feather lfc,interpolated,interpolated,mean,7.841134785817863
2008-01-05,feather river,upper feather lfc,interpolated,interpolated,max,7.484148384682691
2008-01-05,feather river,upper feather lfc,interpolated,interpolated,min,7.8091763623822725
2008-01-06,feather river,upper feather lfc,interpolated,interpolated,mean,7.668637641744388
2008-01-06,feather river,upper feather lfc,interpolated,interpolated,max,7.439438548546426
2008-01-06,feather river,upper feather lfc,interpolated,interpolated,min,7.5294649742458715
2008-01-07,feather river,upper feather lfc,interpolated,interpolated,mean,7.604227926641324
2008-01-07,feather river,upper feather lfc,interpolated,interpolated,max,7.2589696451937815
2008-01-07,feather river,upper feather lfc,interpolated,interpolated,min,7.569895064408035
2008-01-08,feather river,upper feather lfc,interpolated,interpolated,mean,7.453348268361931
2008-01-08,feather river,upper feather lfc,interpolated,interpolated,max,7.078500741841139
2008-01-08,feather river,upper feather lfc,interpolated,interpolated,min,7.4502544154209165
2008-01-09,feather river,upper feather lfc,interpolated,interpolated,mean,7.583495925405611
2008-01-09,feather river,upper feather lfc,interpolated,interpolated,max,7.26005601773217
2008-01-09,feather river,upper feather lfc,interpolated,interpolated,min,7.530702190370401
2008-01-10,feather river,upper feather lfc,interpolated,interpolated,mean,7.670408610861126
2008-01-10,feather river,upper feather lfc,interpolated,interpolated,max,7.396358271217744
2008-01-10,feather river,upper feather lfc,interpolated,interpolated,min,7.571132280532565
2008-01-11,feather river,upper feather lfc,interpolated,interpolated,mean,7.865408725287054
2008-01-11,feather river,upper feather lfc,interpolated,interpolated,max,7.623166569514236
2008-01-11,feather river,upper feather lfc,interpolated,interpolated,min,7.731615425056691
2008-01-12,feather river,upper feather lfc,interpolated,interpolated,mean,8.146878782889312
2008-01-12,feather river,upper feather lfc,interpolated,interpolated,max,8.030986957432566
2008-01-12,feather river,upper feather lfc,interpolated,interpolated,min,7.892098569580817
2008-01-13,feather river,upper feather lfc,interpolated,interpolated,mean,7.736589295080927
2008-01-13,feather river,upper feather lfc,interpolated,interpolated,max,7.624252942052625
2008-01-13,feather river,upper feather lfc,interpolated,interpolated,min,7.492334127082453
2008-01-14,feather river,upper feather lfc,interpolated,interpolated,mean,7.477622207831121
2008-01-14,feather river,upper feather lfc,interpolated,interpolated,max,7.398531016294521
2008-01-14,feather river,upper feather lfc,interpolated,interpolated,min,7.212622738946052
2008-01-15,feather river,upper feather lfc,interpolated,interpolated,mean,7.5429174074925545
2008-01-15,feather river,upper feather lfc,interpolated,interpolated,max,7.534833269780093
2008-01-15,feather river,upper feather lfc,interpolated,interpolated,min,7.213035144320894
2008-01-16,feather river,upper feather lfc,interpolated,interpolated,mean,7.154245405478253
2008-01-16,feather river,upper feather lfc,interpolated,interpolated,max,7.082846231994693
2008-01-16,feather river,upper feather lfc,interpolated,interpolated,min,6.893306071397173
2008-01-17,feather river,upper feather lfc,interpolated,interpolated,mean,7.00336574719886
2008-01-17,feather river,upper feather lfc,interpolated,interpolated,max,6.992883373452967
2008-01-17,feather river,upper feather lfc,interpolated,interpolated,min,6.693630052835412
2008-01-18,feather river,upper feather lfc,interpolated,interpolated,mean,7.090278432654374
2008-01-18,feather river,upper feather lfc,interpolated,interpolated,max,7.12918562693854
2008-01-18,feather river,upper feather lfc,interpolated,interpolated,min,6.734060142997577
2008-01-19,feather river,upper feather lfc,interpolated,interpolated,mean,7.025868717551312
2008-01-19,feather river,upper feather lfc,interpolated,interpolated,max,7.039222768396815
2008-01-19,feather river,upper feather lfc,interpolated,interpolated,min,6.694454863585099
2008-01-20,feather river,upper feather lfc,interpolated,interpolated,mean,6.874989059271918
2008-01-20,feather river,upper feather lfc,interpolated,interpolated,max,6.587235730611415
2008-01-20,feather river,upper feather lfc,interpolated,interpolated,min,6.814920323321905
2008-01-21,feather river,upper feather lfc,interpolated,interpolated,mean,6.961901744727433
2008-01-21,feather river,upper feather lfc,interpolated,interpolated,max,6.723537984096987
2008-01-21,feather river,upper feather lfc,interpolated,interpolated,min,6.855350413484069
2008-01-22,feather river,upper feather lfc,interpolated,interpolated,mean,6.789404600653958
2008-01-22,feather river,upper feather lfc,interpolated,interpolated,max,6.497816058338884
2008-01-22,feather river,upper feather lfc,interpolated,interpolated,min,6.73570976449695
2008-01-23,feather river,upper feather lfc,interpolated,interpolated,mean,6.8979347719035555
2008-01-23,feather river,upper feather lfc,interpolated,interpolated,max,6.634118311824457
2008-01-23,feather river,upper feather lfc,interpolated,interpolated,min,6.8161575394464355
2008-01-24,feather river,upper feather lfc,interpolated,interpolated,mean,6.876760028388657
2008-01-24,feather river,upper feather lfc,interpolated,interpolated,max,6.544155453282732
2008-01-24,feather river,upper feather lfc,interpolated,interpolated,min,6.856587629608599
2008-01-25,feather river,upper feather lfc,interpolated,interpolated,mean,7.158230085990915
2008-01-25,feather river,upper feather lfc,interpolated,interpolated,max,6.951975841201063
2008-01-25,feather river,upper feather lfc,interpolated,interpolated,min,7.017070774132725
2008-01-26,feather river,upper feather lfc,interpolated,interpolated,mean,7.699109973122163
2008-01-26,feather river,upper feather lfc,interpolated,interpolated,max,7.4955552963357706
2008-01-26,feather river,upper feather lfc,interpolated,interpolated,min,7.537713081742738
2008-01-27,feather river,upper feather lfc,interpolated,interpolated,mean,7.937345059136256
2008-01-27,feather river,upper feather lfc,interpolated,interpolated,max,7.631857549821344
2008-01-27,feather river,upper feather lfc,interpolated,interpolated,min,7.8582669654161474
2008-01-28,feather river,upper feather lfc,interpolated,interpolated,mean,7.786465400856864
2008-01-28,feather river,upper feather lfc,interpolated,interpolated,max,7.632400736090538
2008-01-28,feather river,upper feather lfc,interpolated,interpolated,min,7.5785555772797455
2008-01-29,feather river,upper feather lfc,interpolated,interpolated,mean,7.419410884636644
2008-01-29,feather river,upper feather lfc,interpolated,interpolated,max,7.044654631088758
2008-01-29,feather river,upper feather lfc,interpolated,interpolated,min,7.418897243505306
2008-01-30,feather river,upper feather lfc,interpolated,interpolated,mean,7.268531226357251
2008-01-30,feather river,upper feather lfc,interpolated,interpolated,max,7.090450839763412
2008-01-30,feather river,upper feather lfc,interpolated,interpolated,min,7.099168170581583
2008-01-31,feather river,upper feather lfc,interpolated,interpolated,mean,7.420296369195014
2008-01-31,feather river,upper feather lfc,interpolated,interpolated,max,7.136247048438065
2008-01-31,feather river,upper feather lfc,interpolated,interpolated,min,7.339686684680352
2008-02-01,feather river,upper feather lfc,interpolated,interpolated,mean,7.485591568856446
2008-02-01,feather river,upper feather lfc,interpolated,interpolated,max,7.272549301923638
2008-02-01,feather river,upper feather lfc,interpolated,interpolated,min,7.340099090055194
2008-02-02,feather river,upper feather lfc,interpolated,interpolated,mean,7.334711910577052
2008-02-02,feather river,upper feather lfc,interpolated,interpolated,max,7.092080398570995
2008-02-02,feather river,upper feather lfc,interpolated,interpolated,min,7.220458441068075
2008-02-03,feather river,upper feather lfc,interpolated,interpolated,mean,7.810739340326053
2008-02-03,feather river,upper feather lfc,interpolated,interpolated,max,7.5904068313002435
2008-02-03,feather river,upper feather lfc,interpolated,interpolated,min,7.661065379103446
2008-02-04,feather river,upper feather lfc,interpolated,interpolated,mean,7.5301547672821645
2008-02-04,feather river,upper feather lfc,interpolated,interpolated,max,7.500443972758519
2008-02-04,feather river,upper feather lfc,interpolated,interpolated,min,7.221283251817763
2008-02-05,feather river,upper feather lfc,interpolated,interpolated,mean,7.35765762320869
2008-02-05,feather river,upper feather lfc,interpolated,interpolated,max,7.410481114216794
2008-02-05,feather river,upper feather lfc,interpolated,interpolated,min,6.981589548468682
2008-02-06,feather river,upper feather lfc,interpolated,interpolated,mean,7.703980138193194
2008-02-06,feather river,upper feather lfc,interpolated,interpolated,max,7.773048479729665
2008-02-06,feather river,upper feather lfc,interpolated,interpolated,min,7.30214343214209
2008-02-07,feather river,upper feather lfc,interpolated,interpolated,mean,7.942215224207288
2008-02-07,feather river,upper feather lfc,interpolated,interpolated,max,7.999856778026156
2008-02-07,feather river,upper feather lfc,interpolated,interpolated,min,7.542661946240858
2008-02-08,feather river,upper feather lfc,interpolated,interpolated,mean,7.791335565927894
2008-02-08,feather river,upper feather lfc,interpolated,interpolated,max,7.9551469418898915
2008-02-08,feather river,upper feather lfc,interpolated,interpolated,min,7.302968242891778
2008-02-09,feather river,upper feather lfc,interpolated,interpolated,mean,7.813395794001162
2008-02-09,feather river,upper feather lfc,interpolated,interpolated,max,7.955690128159086
2008-02-09,feather river,upper feather lfc,interpolated,interpolated,min,7.3433983330539405
2008-02-10,feather river,upper feather lfc,interpolated,interpolated,mean,7.835456022074429
2008-02-10,feather river,upper feather lfc,interpolated,interpolated,max,8.00148633683374
2008-02-10,feather river,upper feather lfc,interpolated,interpolated,min,7.343810738428784
2008-02-11,feather river,upper feather lfc,interpolated,interpolated,mean,8.030456136500357
2008-02-11,feather river,upper feather lfc,interpolated,interpolated,max,8.183041612724772
2008-02-11,feather river,upper feather lfc,interpolated,interpolated,min,7.544311567740231
2008-02-12,feather river,upper feather lfc,interpolated,interpolated,mean,8.117368821955871
2008-02-12,feather river,upper feather lfc,interpolated,interpolated,max,8.274090843804885
2008-02-12,feather river,upper feather lfc,interpolated,interpolated,min,7.624759342689716
2008-02-13,feather river,upper feather lfc,interpolated,interpolated,mean,8.031341621058726
2008-02-13,feather river,upper feather lfc,interpolated,interpolated,max,8.18412798526316
2008-02-13,feather river,upper feather lfc,interpolated,interpolated,min,7.545136378489918
2008-02-14,feather river,upper feather lfc,interpolated,interpolated,mean,7.534582190074012
2008-02-14,feather river,upper feather lfc,interpolated,interpolated,max,7.641634902666841
2008-02-14,feather river,upper feather lfc,interpolated,interpolated,min,7.105354251204234
2008-02-15,feather river,upper feather lfc,interpolated,interpolated,mean,7.578259903941362
2008-02-15,feather river,upper feather lfc,interpolated,interpolated,max,7.777937156152413
2008-02-15,feather river,upper feather lfc,interpolated,interpolated,min,7.065748971791756
2008-02-16,feather river,upper feather lfc,interpolated,interpolated,mean,7.730025046779124
2008-02-16,feather river,upper feather lfc,interpolated,interpolated,max,8.004745454448905
2008-02-16,feather river,upper feather lfc,interpolated,interpolated,min,7.146196746741241
2008-02-17,feather river,upper feather lfc,interpolated,interpolated,mean,7.881790189616886
2008-02-17,feather river,upper feather lfc,interpolated,interpolated,max,8.186300730339937
2008-02-17,feather river,upper feather lfc,interpolated,interpolated,min,7.2666622064780455
2008-02-18,feather river,upper feather lfc,interpolated,interpolated,mean,8.033555332454648
2008-02-18,feather river,upper feather lfc,interpolated,interpolated,max,8.32260298382551
2008-02-18,feather river,upper feather lfc,interpolated,interpolated,min,7.4271453510021725
2008-02-19,feather river,upper feather lfc,interpolated,interpolated,mean,7.839440702587091
2008-02-19,feather river,upper feather lfc,interpolated,interpolated,max,7.73485687882373
2008-02-19,feather river,upper feather lfc,interpolated,interpolated,min,7.587628495526298
2008-02-20,feather river,upper feather lfc,interpolated,interpolated,mean,8.272233160747927
2008-02-20,feather river,upper feather lfc,interpolated,interpolated,max,8.278436333958439
2008-02-20,feather river,upper feather lfc,interpolated,interpolated,min,7.908182379199708
2008-02-21,feather river,upper feather lfc,interpolated,interpolated,mean,7.840326187145461
2008-02-21,feather river,upper feather lfc,interpolated,interpolated,max,7.554931161740281
2008-02-21,feather river,upper feather lfc,interpolated,interpolated,min,7.748524045425268
2008-02-22,feather river,upper feather lfc,interpolated,interpolated,mean,7.992091329983223
2008-02-22,feather river,upper feather lfc,interpolated,interpolated,max,7.781739460036775
2008-02-22,feather river,upper feather lfc,interpolated,interpolated,min,7.828971820374752
2008-02-23,feather river,upper feather lfc,interpolated,interpolated,mean,7.776359214321582
2008-02-23,feather river,upper feather lfc,interpolated,interpolated,max,7.510764511873211
2008-02-23,feather river,upper feather lfc,interpolated,interpolated,min,7.669313486600313
2008-02-24,feather river,upper feather lfc,interpolated,interpolated,mean,8.187534186688335
2008-02-24,feather river,upper feather lfc,interpolated,interpolated,max,7.963837922197001
2008-02-24,feather river,upper feather lfc,interpolated,interpolated,min,8.029885055061044
2008-02-25,feather river,upper feather lfc,interpolated,interpolated,mean,8.555474187466924
2008-02-25,feather river,upper feather lfc,interpolated,interpolated,max,8.46216435492625
2008-02-25,feather river,upper feather lfc,interpolated,interpolated,min,8.27040356915981
2008-02-26,feather river,upper feather lfc,interpolated,interpolated,mean,8.382977043393447
2008-02-26,feather river,upper feather lfc,interpolated,interpolated,max,8.372201496384525
2008-02-26,feather river,upper feather lfc,interpolated,interpolated,min,8.03070986581073
2008-02-27,feather river,upper feather lfc,interpolated,interpolated,mean,8.577977157819376
2008-02-27,feather river,upper feather lfc,interpolated,interpolated,max,8.644262817086476
2008-02-27,feather river,upper feather lfc,interpolated,interpolated,min,8.151175325547534
2008-02-28,feather river,upper feather lfc,interpolated,interpolated,mean,8.729742300657138
2008-02-28,feather river,upper feather lfc,interpolated,interpolated,max,8.961577160193887
2008-02-28,feather river,upper feather lfc,interpolated,interpolated,min,8.15158773092238
2008-02-29,feather river,upper feather lfc,interpolated,interpolated,mean,8.795037500318571
2008-02-29,feather river,upper feather lfc,interpolated,interpolated,max,8.916867324057622
2008-02-29,feather river,upper feather lfc,interpolated,interpolated,min,8.312070875446505
2008-03-01,feather river,upper feather lfc,interpolated,interpolated,mean,8.795480242597755
2008-03-01,feather river,upper feather lfc,interpolated,interpolated,max,8.962663532732275
2008-03-01,feather river,upper feather lfc,interpolated,interpolated,min,8.272465596034028
2008-03-02,feather river,upper feather lfc,interpolated,interpolated,mean,8.298720811613041
2008-03-02,feather river,upper feather lfc,interpolated,interpolated,max,8.465423472541415
2008-03-02,feather river,upper feather lfc,interpolated,interpolated,min,7.792665783961023
2008-03-03,feather river,upper feather lfc,interpolated,interpolated,mean,8.234311096509979
2008-03-03,feather river,upper feather lfc,interpolated,interpolated,max,8.511219681216069
2008-03-03,feather river,upper feather lfc,interpolated,interpolated,min,7.633007450186582
2008-03-04,feather river,upper feather lfc,interpolated,interpolated,mean,8.450928696729989
2008-03-04,feather river,upper feather lfc,interpolated,interpolated,max,8.738027979512562
2008-03-04,feather river,upper feather lfc,interpolated,interpolated,min,7.83350827949803
2008-03-05,feather river,upper feather lfc,interpolated,interpolated,mean,8.256814066862429
2008-03-05,feather river,upper feather lfc,interpolated,interpolated,max,8.557559076159917
2008-03-05,feather river,upper feather lfc,interpolated,interpolated,min,7.633832260936269
2008-03-06,feather river,upper feather lfc,interpolated,interpolated,mean,8.127551894377119
2008-03-06,feather river,upper feather lfc,interpolated,interpolated,max,8.241331105590895
2008-03-06,feather river,upper feather lfc,interpolated,interpolated,min,7.6742623510984345
2008-03-07,feather river,upper feather lfc,interpolated,interpolated,mean,8.2576995514208
2008-03-07,feather river,upper feather lfc,interpolated,interpolated,max,8.513392426292846
2008-03-07,feather river,upper feather lfc,interpolated,interpolated,min,7.6746747564732765
2008-03-08,feather river,upper feather lfc,interpolated,interpolated,mean,8.604022066405305
2008-03-08,feather river,upper feather lfc,interpolated,interpolated,max,9.011718859022096
2008-03-08,feather river,upper feather lfc,interpolated,interpolated,min,7.875175585784724
2008-03-09,feather river,upper feather lfc,interpolated,interpolated,mean,8.712552237654902
2008-03-09,feather river,upper feather lfc,interpolated,interpolated,max,9.148021112507667
2008-03-09,feather river,upper feather lfc,interpolated,interpolated,min,7.955623360734208
2008-03-10,feather river,upper feather lfc,interpolated,interpolated,mean,8.90755235208083
2008-03-10,feather river,upper feather lfc,interpolated,interpolated,max,9.3295763883987
2008-03-10,feather river,upper feather lfc,interpolated,interpolated,min,8.156124190045656
2008-03-11,feather river,upper feather lfc,interpolated,interpolated,mean,9.232257381271253
2008-03-11,feather river,upper feather lfc,interpolated,interpolated,max,9.69214375391157
2008-03-11,feather river,upper feather lfc,interpolated,interpolated,min,8.436660388931744
2008-03-12,feather river,upper feather lfc,interpolated,interpolated,mean,9.18946515196227
2008-03-12,feather river,upper feather lfc,interpolated,interpolated,max,9.375915783342549
2008-03-12,feather river,upper feather lfc,interpolated,interpolated,min,8.63716121824319
2008-03-13,feather river,upper feather lfc,interpolated,interpolated,mean,9.319612809005953
2008-03-13,feather river,upper feather lfc,interpolated,interpolated,max,9.421711992017201
2008-03-13,feather river,upper feather lfc,interpolated,interpolated,min,8.837662047554637
2008-03-14,feather river,upper feather lfc,interpolated,interpolated,mean,8.58506103428633
2008-03-14,feather river,upper feather lfc,interpolated,interpolated,max,8.562447752582665
2008-03-14,feather river,upper feather lfc,interpolated,interpolated,min,8.23780918111967
2008-03-15,feather river,upper feather lfc,interpolated,interpolated,mean,8.023449145919368
2008-03-15,feather river,upper feather lfc,interpolated,interpolated,max,8.019954669986344
2008-03-15,feather river,upper feather lfc,interpolated,interpolated,min,7.677973999472023
2008-03-16,feather river,upper feather lfc,interpolated,interpolated,mean,7.959039430816306
2008-03-16,feather river,upper feather lfc,interpolated,interpolated,max,8.382522035499216
2008-03-16,feather river,upper feather lfc,interpolated,interpolated,min,7.23819187218634
