date,stream,site_group,gage_agency,gage_number,statistic,value
2015-12-22,feather river,upper feather hfc,interpolated,interpolated,mean,9.532574413178109
2015-12-22,feather river,upper feather hfc,interpolated,interpolated,max,10.964708549389254
2015-12-22,feather river,upper feather hfc,interpolated,interpolated,min,9.699429958899389
2015-12-23,feather river,upper feather hfc,interpolated,interpolated,mean,9.016564768655972
2015-12-23,feather river,upper feather hfc,interpolated,interpolated,max,10.63094325726443
2015-12-23,feather river,upper feather hfc,interpolated,interpolated,min,8.972758331151418
2015-12-24,feather river,upper feather hfc,interpolated,interpolated,mean,8.191215837596925
2015-12-24,feather river,upper feather hfc,interpolated,interpolated,max,9.69680514403148
2015-12-24,feather river,upper feather hfc,interpolated,interpolated,min,8.24608670340345
2015-12-25,feather river,upper feather hfc,interpolated,interpolated,mean,7.572093097562484
2015-12-25,feather river,upper feather hfc,interpolated,interpolated,max,8.962791304501238
2015-12-25,feather river,upper feather hfc,interpolated,interpolated,min,7.7373292359045625
2015-12-26,feather river,upper feather hfc,interpolated,interpolated,mean,6.815486230178307
2015-12-26,feather river,upper feather hfc,interpolated,interpolated,max,8.228777464970998
2015-12-26,feather river,upper feather hfc,interpolated,interpolated,min,6.938019554740231
2015-12-27,feather river,upper feather hfc,interpolated,interpolated,mean,6.436960713005908
2015-12-27,feather river,upper feather hfc,interpolated,interpolated,max,7.828304081611938
2015-12-27,feather river,upper feather hfc,interpolated,interpolated,min,6.57453819407407
2015-12-28,feather river,upper feather hfc,interpolated,interpolated,mean,6.883339959931934
2015-12-28,feather river,upper feather hfc,interpolated,interpolated,max,8.295035884297956
2015-12-28,feather river,upper feather hfc,interpolated,interpolated,min,7.0100754209878895
2015-12-29,feather river,upper feather hfc,interpolated,interpolated,mean,6.367330315409797
2015-12-29,feather river,upper feather hfc,interpolated,interpolated,max,7.894562500938898
2015-12-29,feather river,upper feather hfc,interpolated,interpolated,min,6.3560418466562805
2015-12-30,feather river,upper feather hfc,interpolated,interpolated,mean,6.779338530498391
2015-12-30,feather river,upper feather hfc,interpolated,interpolated,max,8.294586212390678
2015-12-30,feather river,upper feather hfc,interpolated,interpolated,min,6.7915790735701
2015-12-31,feather river,upper feather hfc,interpolated,interpolated,mean,6.160215790463949
2015-12-31,feather river,upper feather hfc,interpolated,interpolated,max,7.693988555328911
2015-12-31,feather river,upper feather hfc,interpolated,interpolated,min,6.137545499238491
2016-01-01,feather river,upper feather hfc,interpolated,interpolated,mean,5.953545432478723
2016-01-01,feather river,upper feather hfc,interpolated,interpolated,max,7.426931354438326
2016-01-01,feather river,upper feather hfc,interpolated,interpolated,min,5.991978298821415
2016-01-02,feather river,upper feather hfc,interpolated,interpolated,mean,6.02184332919297
2016-01-02,feather river,upper feather hfc,interpolated,interpolated,max,7.4267065184846865
2016-01-02,feather river,upper feather hfc,interpolated,interpolated,min,6.136963312069787
2016-01-03,feather river,upper feather hfc,interpolated,interpolated,mean,6.468222576118999
2016-01-03,feather river,upper feather hfc,interpolated,interpolated,max,7.826730229936468
2016-01-03,feather river,upper feather hfc,interpolated,interpolated,min,6.645138592399968
2016-01-04,feather river,upper feather hfc,interpolated,interpolated,mean,6.811488727532723
2016-01-04,feather river,upper feather hfc,interpolated,interpolated,max,8.160045850154013
2016-01-04,feather river,upper feather hfc,interpolated,interpolated,min,7.0080377658974244
2016-01-05,feather river,upper feather hfc,interpolated,interpolated,mean,7.910917579370004
2016-01-05,feather river,upper feather hfc,interpolated,interpolated,max,9.560690930119343
2016-01-05,feather river,upper feather hfc,interpolated,interpolated,min,7.8067652598930515
2016-01-06,feather river,upper feather hfc,interpolated,interpolated,mean,8.769749208345244
2016-01-06,feather river,upper feather hfc,interpolated,interpolated,max,10.027422732805361
2016-01-06,feather river,upper feather hfc,interpolated,interpolated,min,9.113959127803213
2016-01-07,feather river,upper feather hfc,interpolated,interpolated,mean,8.872418136896929
2016-01-07,feather river,upper feather hfc,interpolated,interpolated,max,10.160614079320196
2016-01-07,feather river,upper feather hfc,interpolated,interpolated,min,9.18630608763522
2016-01-08,feather river,upper feather hfc,interpolated,interpolated,mean,8.218924365025053
2016-01-08,feather river,upper feather hfc,interpolated,interpolated,max,9.49330833102419
2016-01-08,feather river,upper feather hfc,interpolated,interpolated,min,8.532272513303614
2016-01-09,feather river,upper feather hfc,interpolated,interpolated,mean,8.424706389089039
2016-01-09,feather river,upper feather hfc,interpolated,interpolated,max,9.626499677539025
2016-01-09,feather river,upper feather hfc,interpolated,interpolated,min,8.822533633384708
2016-01-10,feather river,upper feather hfc,interpolated,interpolated,mean,8.218036031103813
2016-01-10,feather river,upper feather hfc,interpolated,interpolated,max,9.626274841585387
2016-01-10,feather river,upper feather hfc,interpolated,interpolated,min,8.386414219302186
2016-01-11,feather river,upper feather hfc,interpolated,interpolated,mean,8.320704959655494
2016-01-11,feather river,upper feather hfc,interpolated,interpolated,max,9.759466188100221
2016-01-11,feather river,upper feather hfc,interpolated,interpolated,min,8.458761179134196
2016-01-12,feather river,upper feather hfc,interpolated,interpolated,mean,8.320260792694874
2016-01-12,feather river,upper feather hfc,interpolated,interpolated,max,9.759241352146582
2016-01-12,feather river,upper feather hfc,interpolated,interpolated,min,8.458470085549845
2016-01-13,feather river,upper feather hfc,interpolated,interpolated,mean,8.801011071458337
2016-01-13,feather river,upper feather hfc,interpolated,interpolated,max,10.159265063598363
2016-01-13,feather river,upper feather hfc,interpolated,interpolated,min,9.039283419296385
2016-01-14,feather river,upper feather hfc,interpolated,interpolated,mean,8.113146267749027
2016-01-14,feather river,upper feather hfc,interpolated,interpolated,max,9.291835041599649
2016-01-14,feather river,upper feather hfc,interpolated,interpolated,min,8.5305259517975
2016-01-15,feather river,upper feather hfc,interpolated,interpolated,mean,8.38767035548788
2016-01-15,feather river,upper feather hfc,interpolated,interpolated,max,9.625150661817193
2016-01-15,feather river,upper feather hfc,interpolated,interpolated,min,8.748149018462232
2016-01-16,feather river,upper feather hfc,interpolated,interpolated,mean,8.868420634251343
2016-01-16,feather river,upper feather hfc,interpolated,interpolated,max,10.158590555737447
2016-01-16,feather river,upper feather hfc,interpolated,interpolated,min,9.183686245376052
2016-01-17,feather river,upper feather hfc,interpolated,interpolated,mean,9.658510199551717
2016-01-17,feather river,upper feather hfc,interpolated,interpolated,max,11.158987088297359
2016-01-17,feather river,upper feather hfc,interpolated,interpolated,min,9.764499579122596
2016-01-18,feather river,upper feather hfc,interpolated,interpolated,mean,10.242373573827482
2016-01-18,feather river,upper feather hfc,interpolated,interpolated,max,11.292178434812193
2016-01-18,feather river,upper feather hfc,interpolated,interpolated,min,10.85377928678367
2016-01-19,feather river,upper feather hfc,interpolated,interpolated,mean,10.345042502379162
2016-01-19,feather river,upper feather hfc,interpolated,interpolated,max,11.358661690092791
2016-01-19,feather river,upper feather hfc,interpolated,interpolated,min,10.99876430003204
2016-01-20,feather river,upper feather hfc,interpolated,interpolated,mean,10.310227303581108
2016-01-20,feather river,upper feather hfc,interpolated,interpolated,max,11.358436854139153
2016-01-20,feather river,upper feather hfc,interpolated,interpolated,min,10.925835153031326
2016-01-21,feather river,upper feather hfc,interpolated,interpolated,mean,9.897330754571275
2016-01-21,feather river,upper feather hfc,interpolated,interpolated,max,11.02467156201433
2016-01-21,feather river,upper feather hfc,interpolated,interpolated,min,10.417077685532442
2016-01-22,feather river,upper feather hfc,interpolated,interpolated,mean,10.206225874147563
2016-01-22,feather river,upper feather hfc,interpolated,interpolated,max,11.291279090997637
2016-01-22,feather river,upper feather hfc,interpolated,interpolated,min,10.7799768590299
2016-01-23,feather river,upper feather hfc,interpolated,interpolated,mean,10.068297579837207
2016-01-23,feather river,upper feather hfc,interpolated,interpolated,max,11.224346163809763
2016-01-23,feather river,upper feather hfc,interpolated,interpolated,min,10.561771605196462
2016-01-24,feather river,upper feather hfc,interpolated,interpolated,mean,9.895998253689413
2016-01-24,feather river,upper feather hfc,interpolated,interpolated,max,10.95728896291918
2016-01-24,feather river,upper feather hfc,interpolated,interpolated,min,10.488842458195748
2016-01-25,feather river,upper feather hfc,interpolated,interpolated,mean,9.654956863866753
2016-01-25,feather river,upper feather hfc,interpolated,interpolated,max,10.823647944497067
2016-01-25,feather river,upper feather hfc,interpolated,interpolated,min,10.125361097529588
2016-01-26,feather river,upper feather hfc,interpolated,interpolated,mean,9.035834123832313
2016-01-26,feather river,upper feather hfc,interpolated,interpolated,max,10.289758378669536
2016-01-26,feather river,upper feather hfc,interpolated,interpolated,min,9.398689469781615
2016-01-27,feather river,upper feather hfc,interpolated,interpolated,mean,9.344729243408601
2016-01-27,feather river,upper feather hfc,interpolated,interpolated,max,10.689782090121316
2016-01-27,feather river,upper feather hfc,interpolated,interpolated,min,9.616312536446351
2016-01-28,feather river,upper feather hfc,interpolated,interpolated,mean,9.172429917260809
2016-01-28,feather river,upper feather hfc,interpolated,interpolated,max,10.289308706762256
2016-01-28,feather river,upper feather hfc,interpolated,interpolated,min,9.68865949627836
2016-01-29,feather river,upper feather hfc,interpolated,interpolated,mean,9.928148450723747
2016-01-29,feather river,upper feather hfc,interpolated,interpolated,max,11.356413330556403
2016-01-29,feather river,upper feather hfc,interpolated,interpolated,min,10.124196723192178
2016-01-30,feather river,upper feather hfc,interpolated,interpolated,mean,9.824591188250821
2016-01-30,feather river,upper feather hfc,interpolated,interpolated,max,11.156064220900056
2016-01-30,feather river,upper feather hfc,interpolated,interpolated,min,10.123905629607826
2016-01-31,feather river,upper feather hfc,interpolated,interpolated,mean,8.999242257191774
2016-01-31,feather river,upper feather hfc,interpolated,interpolated,max,10.288634198901342
2016-01-31,feather river,upper feather hfc,interpolated,interpolated,min,9.324595948443495
2016-02-01,feather river,upper feather hfc,interpolated,interpolated,mean,8.208264357970162
2016-02-01,feather river,upper feather hfc,interpolated,interpolated,max,9.5546203593711
2016-02-01,feather river,upper feather hfc,interpolated,interpolated,min,8.452648213862801
2016-02-02,feather river,upper feather hfc,interpolated,interpolated,mean,8.139078127334674
2016-02-02,feather river,upper feather hfc,interpolated,interpolated,max,9.35427124971475
2016-02-02,feather river,upper feather hfc,interpolated,interpolated,min,8.524995173694812
2016-02-03,feather river,upper feather hfc,interpolated,interpolated,mean,8.001149833024314
2016-02-03,feather river,upper feather hfc,interpolated,interpolated,max,9.287338322526875
2016-02-03,feather river,upper feather hfc,interpolated,interpolated,min,8.306789919861373
2016-02-04,feather river,upper feather hfc,interpolated,interpolated,mean,8.722497334649818
2016-02-04,feather river,upper feather hfc,interpolated,interpolated,max,10.154318672618313
2016-02-04,feather river,upper feather hfc,interpolated,interpolated,min,8.887603253607915
2016-02-05,feather river,upper feather hfc,interpolated,interpolated,mean,8.550198008502026
2016-02-05,feather river,upper feather hfc,interpolated,interpolated,max,10.020677654196202
2016-02-05,feather river,upper feather hfc,interpolated,interpolated,min,8.669397999774478
2016-02-06,feather river,upper feather hfc,interpolated,interpolated,mean,8.82472209624088
2016-02-06,feather river,upper feather hfc,interpolated,interpolated,max,10.353993274413746
2016-02-06,feather river,upper feather hfc,interpolated,interpolated,min,8.88702106643921
2016-02-07,feather river,upper feather hfc,interpolated,interpolated,mean,9.236730311329474
2016-02-07,feather river,upper feather hfc,interpolated,interpolated,max,10.954141259568237
2016-02-07,feather river,upper feather hfc,interpolated,interpolated,min,9.104644133103944
2016-02-08,feather river,upper feather hfc,interpolated,interpolated,mean,9.75185162193037
2016-02-08,feather river,upper feather hfc,interpolated,interpolated,max,11.420873062254255
2016-02-08,feather river,upper feather hfc,interpolated,interpolated,min,9.685457466850487
2016-02-09,feather river,upper feather hfc,interpolated,interpolated,mean,9.75140745496975
2016-02-09,feather river,upper feather hfc,interpolated,interpolated,max,11.353940135066377
2016-02-09,feather river,upper feather hfc,interpolated,interpolated,min,9.757804426682497
2016-02-10,feather river,upper feather hfc,interpolated,interpolated,mean,9.68222122433426
2016-02-10,feather river,upper feather hfc,interpolated,interpolated,max,11.220299116644266
2016-02-10,feather river,upper feather hfc,interpolated,interpolated,min,9.757513333098144
2016-02-11,feather river,upper feather hfc,interpolated,interpolated,mean,9.92237428023568
2016-02-11,feather river,upper feather hfc,interpolated,interpolated,max,11.486906645627577
2016-02-11,feather river,upper feather hfc,interpolated,interpolated,min,9.975136399762878
2016-02-12,feather river,upper feather hfc,interpolated,interpolated,mean,9.92193011327506
2016-02-12,feather river,upper feather hfc,interpolated,interpolated,max,11.486681809673938
2016-02-12,feather river,upper feather hfc,interpolated,interpolated,min,9.974845306178524
2016-02-13,feather river,upper feather hfc,interpolated,interpolated,mean,9.955856978151875
2016-02-13,feather river,upper feather hfc,interpolated,interpolated,max,11.61987315618877
2016-02-13,feather river,upper feather hfc,interpolated,interpolated,min,9.901916159177812
2016-02-14,feather river,upper feather hfc,interpolated,interpolated,mean,9.955412811191254
2016-02-14,feather river,upper feather hfc,interpolated,interpolated,max,11.619648320235132
2016-02-14,feather river,upper feather hfc,interpolated,interpolated,min,9.901625065593459
2016-02-15,feather river,upper feather hfc,interpolated,interpolated,mean,10.22993689893011
2016-02-15,feather river,upper feather hfc,interpolated,interpolated,max,11.952963940452676
2016-02-15,feather river,upper feather hfc,interpolated,interpolated,min,10.119248132258193
2016-02-16,feather river,upper feather hfc,interpolated,interpolated,mean,10.40134789115666
2016-02-16,feather river,upper feather hfc,interpolated,interpolated,max,12.08615528696751
2016-02-16,feather river,upper feather hfc,interpolated,interpolated,min,10.336871198922925
2016-02-17,feather river,upper feather hfc,interpolated,interpolated,mean,10.297790628683737
2016-02-17,feather river,upper feather hfc,interpolated,interpolated,max,11.485557629905745
2016-02-17,feather river,upper feather hfc,interpolated,interpolated,min,10.772408425836744
2016-02-18,feather river,upper feather hfc,interpolated,interpolated,mean,9.644296856811863
2016-02-18,feather river,upper feather hfc,interpolated,interpolated,max,11.151792337780922
2016-02-18,feather river,upper feather hfc,interpolated,interpolated,min,9.755184584423327
2016-02-19,feather river,upper feather hfc,interpolated,interpolated,mean,8.956432053102553
2016-02-19,feather river,upper feather hfc,interpolated,interpolated,max,10.084238042079496
2016-02-19,feather river,upper feather hfc,interpolated,interpolated,min,9.464341277173528
2016-02-20,feather river,upper feather hfc,interpolated,interpolated,mean,9.196585109003973
2016-02-20,feather river,upper feather hfc,interpolated,interpolated,max,10.684386027233987
2016-02-20,feather river,upper feather hfc,interpolated,interpolated,min,9.318774076756451
2016-02-21,feather river,upper feather hfc,interpolated,interpolated,mean,9.436738164905393
2016-02-21,feather river,upper feather hfc,interpolated,interpolated,max,11.017701647451531
2016-02-21,feather river,upper feather hfc,interpolated,interpolated,min,9.463759090004823
2016-02-22,feather river,upper feather hfc,interpolated,interpolated,mean,9.470665029782207
2016-02-22,feather river,upper feather hfc,interpolated,interpolated,max,11.150892993966366
2016-02-22,feather river,upper feather hfc,interpolated,interpolated,min,9.39082994300411
2016-02-23,feather river,upper feather hfc,interpolated,interpolated,mean,9.229623639959547
2016-02-23,feather river,upper feather hfc,interpolated,interpolated,max,10.950543884310019
2016-02-23,feather river,upper feather hfc,interpolated,interpolated,min,9.099986635754309
2016-02-24,feather river,upper feather hfc,interpolated,interpolated,mean,9.64163185504814
2016-02-24,feather river,upper feather hfc,interpolated,interpolated,max,11.417275686996035
2016-02-24,feather river,upper feather hfc,interpolated,interpolated,min,9.462885809251766
2016-02-25,feather river,upper feather hfc,interpolated,interpolated,mean,9.847413879112125
2016-02-25,feather river,upper feather hfc,interpolated,interpolated,max,11.55046703351087
2016-02-25,feather river,upper feather hfc,interpolated,interpolated,min,9.753146929332862
2016-02-26,feather river,upper feather hfc,interpolated,interpolated,mean,10.018824871338676
2016-02-26,feather river,upper feather hfc,interpolated,interpolated,max,11.683658380025705
2016-02-26,feather river,upper feather hfc,interpolated,interpolated,min,9.970769995997596
2016-02-27,feather river,upper feather hfc,interpolated,interpolated,mean,10.190235863565228
2016-02-27,feather river,upper feather hfc,interpolated,interpolated,max,11.550017361603594
2016-02-27,feather river,upper feather hfc,interpolated,interpolated,min,10.478945276327774
2016-02-28,feather river,upper feather hfc,interpolated,interpolated,mean,10.12104963292974
2016-02-28,feather river,upper feather hfc,interpolated,interpolated,max,11.616500616884192
2016-02-28,feather river,upper feather hfc,interpolated,interpolated,min,10.260740022494339
2016-02-29,feather river,upper feather hfc,interpolated,interpolated,mean,9.948750306781946
2016-02-29,feather river,upper feather hfc,interpolated,interpolated,max,11.68298387216479
2016-02-29,feather river,upper feather hfc,interpolated,interpolated,min,9.824620608411816
2016-03-01,feather river,upper feather hfc,interpolated,interpolated,mean,9.948306139821327
2016-03-01,feather river,upper feather hfc,interpolated,interpolated,max,11.54934285374268
2016-03-01,feather river,upper feather hfc,interpolated,interpolated,min,9.969605621660186
2016-03-02,feather river,upper feather hfc,interpolated,interpolated,mean,10.463427450422223
2016-03-02,feather river,upper feather hfc,interpolated,interpolated,max,12.216198930131405
2016-03-02,feather river,upper feather hfc,interpolated,interpolated,min,10.332504795157643
2016-03-03,feather river,upper feather hfc,interpolated,interpolated,mean,10.772322569998513
2016-03-03,feather river,upper feather hfc,interpolated,interpolated,max,11.94914172924082
2016-03-03,feather river,upper feather hfc,interpolated,interpolated,min,11.276508395985996
2016-03-04,feather river,upper feather hfc,interpolated,interpolated,mean,10.90936253038763
2016-03-04,feather river,upper feather hfc,interpolated,interpolated,max,12.149041166989893
2016-03-04,feather river,upper feather hfc,interpolated,interpolated,min,11.348855355818003
2016-03-05,feather river,upper feather hfc,interpolated,interpolated,mean,11.149515586289052
2016-03-05,feather river,upper feather hfc,interpolated,interpolated,max,12.148816331036254
2016-03-05,feather river,upper feather hfc,interpolated,interpolated,min,11.857030636148185
2016-03-06,feather river,upper feather hfc,interpolated,interpolated,mean,10.46165078257974
2016-03-06,feather river,upper feather hfc,interpolated,interpolated,max,12.01517531261414
2016-03-06,feather river,upper feather hfc,interpolated,interpolated,min,10.54925458106932
2016-03-07,feather river,upper feather hfc,interpolated,interpolated,mean,9.876899074382735
2016-03-07,feather river,upper feather hfc,interpolated,interpolated,max,11.08103719938119
2016-03-07,feather river,upper feather hfc,interpolated,interpolated,min,10.331049327235885
2016-03-08,feather river,upper feather hfc,interpolated,interpolated,mean,9.498373557210336
2016-03-08,feather river,upper feather hfc,interpolated,interpolated,max,10.747271907256366
2016-03-08,feather river,upper feather hfc,interpolated,interpolated,min,9.89492991315336
2016-03-09,feather river,upper feather hfc,interpolated,interpolated,mean,9.979123835973798
2016-03-09,feather river,upper feather hfc,interpolated,interpolated,max,11.14729561870815
2016-03-09,feather river,upper feather hfc,interpolated,interpolated,min,10.475743246899903
2016-03-10,feather river,upper feather hfc,interpolated,interpolated,mean,10.288018955550086
2016-03-10,feather river,upper feather hfc,interpolated,interpolated,max,11.413903147691457
2016-03-10,feather river,upper feather hfc,interpolated,interpolated,min,10.83864242039736
2016-03-11,feather river,upper feather hfc,interpolated,interpolated,mean,10.15009066123973
2016-03-11,feather river,upper feather hfc,interpolated,interpolated,max,11.146845946800871
2016-03-11,feather river,upper feather hfc,interpolated,interpolated,min,10.838351326813008
2016-03-12,feather river,upper feather hfc,interpolated,interpolated,mean,10.01216236692937
2016-03-12,feather river,upper feather hfc,interpolated,interpolated,max,11.013204928378759
2016-03-12,feather river,upper feather hfc,interpolated,interpolated,min,10.692784126395932
2016-03-13,feather river,upper feather hfc,interpolated,interpolated,mean,10.114831295481054
2016-03-13,feather river,upper feather hfc,interpolated,interpolated,max,11.079688183659357
2016-03-13,feather river,upper feather hfc,interpolated,interpolated,min,10.837769139644303
2016-03-14,feather river,upper feather hfc,interpolated,interpolated,mean,10.286242287707605
2016-03-14,feather river,upper feather hfc,interpolated,interpolated,max,11.479711895111139
2016-03-14,feather river,upper feather hfc,interpolated,interpolated,min,10.76483999264359
2016-03-15,feather river,upper feather hfc,interpolated,interpolated,mean,10.010829866047509
2016-03-15,feather river,upper feather hfc,interpolated,interpolated,max,11.4794870591575
2016-03-15,feather river,upper feather hfc,interpolated,interpolated,min,10.183444471728343
2016-03-16,feather river,upper feather hfc,interpolated,interpolated,mean,10.3197249856238
2016-03-16,feather river,upper feather hfc,interpolated,interpolated,max,11.879510770609281
2016-03-16,feather river,upper feather hfc,interpolated,interpolated,min,10.401067538393075
2016-03-17,feather river,upper feather hfc,interpolated,interpolated,mean,10.697362168874957
2016-03-17,feather river,upper feather hfc,interpolated,interpolated,max,12.212826390826827
2016-03-17,feather river,upper feather hfc,interpolated,interpolated,min,10.836604765306895
2016-03-18,feather river,upper feather hfc,interpolated,interpolated,mean,11.04062832028868
2016-03-18,feather river,upper feather hfc,interpolated,interpolated,max,12.54614201104437
2016-03-18,feather river,upper feather hfc,interpolated,interpolated,min,11.199503938804352
2016-03-19,feather river,upper feather hfc,interpolated,interpolated,mean,11.143297248840366
2016-03-19,feather river,upper feather hfc,interpolated,interpolated,max,12.545917175090732
2016-03-19,feather river,upper feather hfc,interpolated,interpolated,min,11.417127005469085
2016-03-20,feather river,upper feather hfc,interpolated,interpolated,mean,11.03973998636744
2016-03-20,feather river,upper feather hfc,interpolated,interpolated,max,12.0120276092632
2016-03-20,feather river,upper feather hfc,interpolated,interpolated,min,11.780026178966542
2016-03-21,feather river,upper feather hfc,interpolated,interpolated,mean,10.386246214495566
2016-03-21,feather river,upper feather hfc,interpolated,interpolated,max,11.811678499606852
2016-03-21,feather river,upper feather hfc,interpolated,interpolated,min,10.6175262307204
2016-03-22,feather river,upper feather hfc,interpolated,interpolated,mean,9.767123474461126
2016-03-22,feather river,upper feather hfc,interpolated,interpolated,max,11.27778893377932
2016-03-22,feather river,upper feather hfc,interpolated,interpolated,min,9.890854602972432
2016-03-23,feather river,upper feather hfc,interpolated,interpolated,mean,9.766679307500503
2016-03-23,feather river,upper feather hfc,interpolated,interpolated,max,11.344272189059918
2016-03-23,feather river,upper feather hfc,interpolated,interpolated,min,9.817925455971718
2016-03-24,feather river,upper feather hfc,interpolated,interpolated,mean,10.453655777288573
2016-03-24,feather river,upper feather hfc,interpolated,interpolated,max,12.011128265448644
2016-03-24,feather river,upper feather hfc,interpolated,interpolated,min,10.544014896550982
2016-03-25,feather river,upper feather hfc,interpolated,interpolated,mean,10.728179865027428
2016-03-25,feather river,upper feather hfc,interpolated,interpolated,max,12.34444388566619
2016-03-25,feather river,upper feather hfc,interpolated,interpolated,min,10.761637963215716
2016-03-26,feather river,upper feather hfc,interpolated,interpolated,mean,10.452767443367332
2016-03-26,feather river,upper feather hfc,interpolated,interpolated,max,12.010678593541368
2016-03-26,feather river,upper feather hfc,interpolated,interpolated,min,10.543432709382277
2016-03-27,feather river,upper feather hfc,interpolated,interpolated,mean,11.105372881317967
2016-03-27,feather river,upper feather hfc,interpolated,interpolated,max,12.477410396227386
2016-03-27,feather river,upper feather hfc,interpolated,interpolated,min,11.414798256794269
2016-03-28,feather river,upper feather hfc,interpolated,interpolated,mean,10.073797759234314
2016-03-28,feather river,upper feather hfc,interpolated,interpolated,max,11.676688465462906
2016-03-28,feather river,upper feather hfc,interpolated,interpolated,min,10.107022201715402
2016-03-29,feather river,upper feather hfc,interpolated,interpolated,mean,9.557788114712176
2016-03-29,feather river,upper feather hfc,interpolated,interpolated,max,11.342923173338086
2016-03-29,feather river,upper feather hfc,interpolated,interpolated,min,9.380350573967434
2016-03-30,feather river,upper feather hfc,interpolated,interpolated,mean,10.072909425313073
2016-03-30,feather river,upper feather hfc,interpolated,interpolated,max,12.009779249726812
2016-03-30,feather river,upper feather hfc,interpolated,interpolated,min,9.74324974746489
2016-03-31,feather river,upper feather hfc,interpolated,interpolated,mean,10.69114383142627
2016-03-31,feather river,upper feather hfc,interpolated,interpolated,max,12.676635326115541
2016-03-31,feather river,upper feather hfc,interpolated,interpolated,min,10.324063081211433
2016-04-01,feather river,upper feather hfc,interpolated,interpolated,mean,11.343749269376904
2016-04-01,feather river,upper feather hfc,interpolated,interpolated,max,13.343491402504268
2016-04-01,feather river,upper feather hfc,interpolated,interpolated,min,10.977514468374336
2016-04-02,feather river,upper feather hfc,interpolated,interpolated,mean,11.927612643652669
2016-04-02,feather river,upper feather hfc,interpolated,interpolated,max,13.876931296424523
2016-04-02,feather river,upper feather hfc,interpolated,interpolated,min,11.63096585553724
2016-04-03,feather river,upper feather hfc,interpolated,interpolated,mean,12.064652604041788
2016-04-03,feather river,upper feather hfc,interpolated,interpolated,max,13.94341455170512
2016-04-03,feather river,upper feather hfc,interpolated,interpolated,min,11.848588922201973
2016-04-04,feather river,upper feather hfc,interpolated,interpolated,mean,11.995466373406298
2016-04-04,feather river,upper feather hfc,interpolated,interpolated,max,13.809773533283009
2016-04-04,feather river,upper feather hfc,interpolated,interpolated,min,11.848297828617621
2016-04-05,feather river,upper feather hfc,interpolated,interpolated,mean,11.6169408562339
2016-04-05,feather river,upper feather hfc,interpolated,interpolated,max,13.609424423626661
2016-04-05,feather river,upper feather hfc,interpolated,interpolated,min,11.266902307702374
2016-04-06,feather river,upper feather hfc,interpolated,interpolated,mean,12.200804230509664
2016-04-06,feather river,upper feather hfc,interpolated,interpolated,max,14.342988591249624
2016-04-06,feather river,upper feather hfc,interpolated,interpolated,min,11.702439534616193
2016-04-07,feather river,upper feather hfc,interpolated,interpolated,mean,12.612812445598257
2016-04-07,feather river,upper feather hfc,interpolated,interpolated,max,14.542888028998696
2016-04-07,feather river,upper feather hfc,interpolated,interpolated,min,12.355890921779096
2016-04-08,feather river,upper feather hfc,interpolated,interpolated,mean,12.681110342312508
2016-04-08,feather river,upper feather hfc,interpolated,interpolated,max,14.475955101810822
2016-04-08,feather river,upper feather hfc,interpolated,interpolated,min,12.573513988443832
2016-04-09,feather river,upper feather hfc,interpolated,interpolated,mean,12.130729665952934
2016-04-09,feather river,upper feather hfc,interpolated,interpolated,max,13.274984623640922
2016-04-09,feather river,upper feather hfc,interpolated,interpolated,min,12.718499001692203
2016-04-10,feather river,upper feather hfc,interpolated,interpolated,mean,11.924059307967706
2016-04-10,feather river,upper feather hfc,interpolated,interpolated,max,13.141343605218811
2016-04-10,feather river,upper feather hfc,interpolated,interpolated,min,12.427655694442404
2016-04-11,feather river,upper feather hfc,interpolated,interpolated,mean,12.404809586731169
2016-04-11,feather river,upper feather hfc,interpolated,interpolated,max,14.208448229012959
2016-04-11,feather river,upper feather hfc,interpolated,interpolated,min,12.282088494025327
2016-04-12,feather river,upper feather hfc,interpolated,interpolated,mean,12.19813922874594
2016-04-12,feather river,upper feather hfc,interpolated,interpolated,max,13.674558663185426
2016-04-12,feather river,upper feather hfc,interpolated,interpolated,min,12.427073507273699
2016-04-13,feather river,upper feather hfc,interpolated,interpolated,mean,12.128952998110453
2016-04-13,feather river,upper feather hfc,interpolated,interpolated,max,13.607625735997551
2016-04-13,feather river,upper feather hfc,interpolated,interpolated,min,12.354144360272985
2016-04-14,feather river,upper feather hfc,interpolated,interpolated,mean,11.406717162563709
2016-04-14,feather river,upper feather hfc,interpolated,interpolated,max,13.207152352638493
2016-04-14,feather river,upper feather hfc,interpolated,interpolated,min,11.264282465443205
2016-04-15,feather river,upper feather hfc,interpolated,interpolated,mean,10.684481327016965
2016-04-15,feather river,upper feather hfc,interpolated,interpolated,max,12.806678969279435
2016-04-15,feather river,upper feather hfc,interpolated,interpolated,min,10.174420570613428
2016-04-16,feather river,upper feather hfc,interpolated,interpolated,mean,11.26834470129273
2016-04-16,feather river,upper feather hfc,interpolated,interpolated,max,13.473535045668163
2016-04-16,feather river,upper feather hfc,interpolated,interpolated,min,10.682595850943608
2016-04-17,feather river,upper feather hfc,interpolated,interpolated,mean,11.920950139243363
2016-04-17,feather river,upper feather hfc,interpolated,interpolated,max,14.14039112205689
2016-04-17,feather river,upper feather hfc,interpolated,interpolated,min,11.336047238106511
2016-04-18,feather river,upper feather hfc,interpolated,interpolated,mean,12.607926609031432
