week,year,stream,gage_number,gage_agency,site_group,parameter,statistic,value
43,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.135027867430685
43,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,11.752349973468505
44,2013,yuba river,interpolated,interpolated,yuba river,temperature,max,13.372226732837651
44,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.146238573264396
44,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,10.41765130280892
45,2013,yuba river,interpolated,interpolated,yuba river,temperature,max,12.974737079457585
45,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.923433126686499
45,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,10.528698577009418
46,2013,yuba river,interpolated,interpolated,yuba river,temperature,max,13.04045340850434
46,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.822488746770388
46,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,10.304921359987135
47,2013,yuba river,interpolated,interpolated,yuba river,temperature,max,12.51084269565635
47,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.120943395449748
47,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,9.414860497761882
48,2013,yuba river,interpolated,interpolated,yuba river,temperature,max,11.584055239143934
48,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.715346348879166
48,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,9.52590777196238
49,2013,yuba river,interpolated,interpolated,yuba river,temperature,max,11.782330701260506
49,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,8.777781607131805
49,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,6.856622608551298
50,2013,yuba river,interpolated,interpolated,yuba river,temperature,max,9.13534103005374
50,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,8.102349341524404
50,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,6.912090156697503
51,2013,yuba river,interpolated,interpolated,yuba river,temperature,max,9.929006116008187
51,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.154732913943084
51,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,8.244881802919627
52,2013,yuba river,interpolated,interpolated,yuba river,temperature,max,10.127156414238504
52,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.267045400685106
52,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,8.410499202001642
53,2013,yuba river,interpolated,interpolated,yuba river,temperature,max,10.19287274328526
53,2013,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.649554914184812
53,2013,yuba river,interpolated,interpolated,yuba river,temperature,min,8.910604558582172
1,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,10.457302608050483
1,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.557676703893984
1,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,8.687612586916494
2,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,10.853728368397377
2,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.870189514437515
2,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,8.797874615760389
3,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,10.7210440714413
3,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.860640934517747
3,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,8.741509644349497
4,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,11.77882611244533
4,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.329832259340723
4,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,8.796977192495703
5,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,12.241781767099642
5,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.494370917509226
5,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,8.573199975473422
6,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,12.571927960911625
6,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.811235909004964
6,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,8.573087797565336
7,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,13.49765152439086
7,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.998537090942053
7,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.35018071849753
8,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,13.232470676308097
8,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.653870577702365
8,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.127525280556108
9,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,13.298187005354851
9,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.009905197767965
9,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.96043592601387
10,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,13.562679452063207
10,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.41381380830784
10,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.681303338753471
11,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,14.22359765911845
11,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.304165066487318
11,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.403292530573932
12,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,14.487714614168034
12,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.50787335322568
12,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.680405915488784
13,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,12.965975607419644
13,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.732340925717525
13,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.401048972412216
14,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,15.082165508858983
14,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.258110602919187
14,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.34502053472558
15,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,16.603278696176094
15,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.159169461018186
15,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,12.234282508939128
16,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,17.462973020892935
16,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.181087766771418
16,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,12.844874250179728
17,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,16.734711354269606
17,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.93987197737714
17,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,11.731933594196878
18,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,17.99145725876462
18,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.714717587862141
18,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,13.121202389737975
19,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,18.387695273282127
19,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.50932086509307
19,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,13.175548158803323
20,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,19.44597796983118
20,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.036092161302285
20,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,14.45354532432776
21,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,20.239204982183725
21,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.36166151470244
21,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,14.286020900808284
22,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,19.70946910544948
22,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.121447344315715
22,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,14.507218025944589
23,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,21.95828072190177
23,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.89194077384851
23,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,15.507204383289482
24,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,21.62744612671538
24,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.63867006060516
24,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,16.061543331027273
25,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,21.626632561454713
25,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.66393892830305
25,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,15.672373070739154
26,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,22.750819332879907
26,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.511769995968013
26,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,16.9494728129989
27,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,22.883002974290957
27,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,20.076709301739537
27,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,17.337745650022335
28,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,23.477704196754416
28,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,20.55025280751472
28,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,17.782046924732406
29,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,22.7496928579036
29,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,20.366616989506685
29,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,17.780588611927286
30,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,22.087523011985795
30,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.591084561998525
30,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,17.00213591344296
31,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,22.81503369529159
31,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.794792848736886
31,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,17.27880058672547
32,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,22.086834610611383
32,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.576339583111196
32,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,16.945210052491635
33,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,21.689470121117573
33,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.157685993683994
33,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,16.665853109415067
34,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,21.29216821356689
34,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.04803725186347
34,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,16.720647590112755
35,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,21.55641033250273
35,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.0384886719437
35,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,16.608927248463743
36,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,21.026799619654746
36,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.262956244435546
36,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,15.663062304368026
37,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,20.232258386496504
37,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.00098116928779
37,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,15.496210948297067
38,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,20.033231941062393
38,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.065419665555538
38,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,15.71774460715763
39,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,19.768551748524654
39,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.246365428525312
39,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,14.715963403283364
40,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,18.312341324993632
40,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.34026757245095
40,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,14.159829609016198
41,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,18.1799699377532
41,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.939022706832576
41,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,14.047436199918671
42,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,16.856443811178252
42,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.141729374563388
42,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,13.324002337948205
43,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,15.532792520717049
43,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.144235718492684
43,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,12.211622571505783
44,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,15.135490613166365
44,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.529733986216177
44,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,11.599460339551984
45,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,14.47332076724856
45,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.202476196785316
45,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,11.65492788769819
46,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,14.34082421612187
46,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.609735369269844
46,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.2639764235358
47,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,12.487937704471443
47,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.607889532246938
47,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.207611452124908
48,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,13.08270150887804
48,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.724554199941165
48,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.15191954816253
49,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,13.67777822300027
49,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.66378106760247
49,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,11.651226016731352
50,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,13.545156507987326
50,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.983996621042861
50,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,10.87232460661468
51,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,13.21375867531278
51,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.453187945865837
51,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,11.482804169947194
52,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,12.419718097699564
52,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.20226617555959
52,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,8.703032621876048
53,2014,yuba river,interpolated,interpolated,yuba river,temperature,max,9.243868696962348
53,2014,yuba river,interpolated,interpolated,yuba river,temperature,mean,8.752507508180255
53,2014,yuba river,interpolated,interpolated,yuba river,temperature,min,8.091543457370763
1,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,11.095753897522725
1,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.291695535959406
1,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,7.924579923391718
2,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,11.823139416942258
2,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.82281901312083
2,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,9.590625570123414
3,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,12.815017383070147
3,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.409519223653385
3,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,9.590513392215328
4,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,12.748299742933344
4,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.378209738972584
4,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,9.978674051330678
5,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,12.615865773749782
5,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.460056959049158
5,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,9.977664450157906
6,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,13.144537757450848
6,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.042404988629512
6,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,10.81023856189141
7,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,13.607243084332648
7,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.289635084889941
7,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,11.031772220751977
8,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,13.540713190025226
8,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.48798957166854
8,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,9.252435741658063
9,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,12.81257668728815
9,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.291297210803886
9,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,9.6407085786815
10,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,14.002730115532614
10,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.956336678476163
10,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,9.696176126827703
11,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,15.457626318257944
11,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.465699250876556
11,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,11.251623210991248
12,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,15.391221587836778
12,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.678111899519333
12,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,11.75038243267475
13,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,16.515408359261976
13,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.447603710044572
13,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,12.02816888503812
14,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,15.12585299392463
14,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.984426692087748
14,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,11.026275503255768
15,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,15.985171826982704
15,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.397039664532036
15,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,10.525945790859062
16,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,18.43232148749469
16,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.46348139881489
16,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,12.1369726010769
17,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,19.159581843027972
17,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.367890818858545
17,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,13.858822329679056
18,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,19.55638309503363
18,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.17655225795365
18,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,14.747649234915368
19,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,19.15883085971043
19,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.688263773291133
19,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,14.190954551107772
20,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,19.092113219573623
20,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.40887997433455
20,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,14.023542305496385
21,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,20.547134586185216
21,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.75285967055108
21,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,14.967612403062729
22,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,21.142023554478065
22,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.561521109646183
22,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,16.078421678791948
23,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,23.19249712687065
23,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.805400643961956
23,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,16.29984315974442
24,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,23.58911063304692
24,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,20.714162244957816
24,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,17.854729354367535
25,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,22.861099294196105
25,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.92122109364083
25,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,16.964780670050366
26,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,23.786760275732217
26,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,21.056296104151443
26,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,18.020571109265724
27,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,24.249340438727756
27,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,21.37751327659939
27,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,18.630489783057808
28,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,22.264019957893773
28,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.727192477697674
28,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,17.296239824030565
29,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,23.454423713910742
29,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,20.553262640601606
29,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,17.73998020920021
30,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,22.197364899700094
30,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.46002100358235
30,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,16.849919346974954
31,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,22.196801662211943
31,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.724659823651614
31,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,17.015536746056966
32,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,21.667190949363953
32,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.201553891371447
32,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,16.514533966211747
33,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,21.00527143121866
33,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.661039235282455
33,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,16.236298802216034
34,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,21.20317140167646
34,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.838634436307583
34,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,16.457383749444254
35,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,21.533505341317827
35,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.72463351353485
35,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,16.06776477752379
36,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,20.01164117068318
36,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.387669743192024
36,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,14.844337736880876
37,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,20.20966630502724
37,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.782873991827483
37,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,15.232274040180052
38,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,19.415062489925873
38,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.95946757384505
38,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,14.62067269776668
39,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,19.017948328204575
39,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.910749365355425
39,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,14.786065741032523
40,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,18.09134861752154
40,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.396347794979672
40,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,14.563410303091102
41,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,18.55399136246021
41,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.774143319806306
41,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,14.895879058244075
42,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,18.752016496804274
42,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.568746597037233
42,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,14.061173566256938
43,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,17.163935341577844
43,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.144739207650272
43,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,13.39365596406502
44,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,15.575666440522031
44,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.02973666586999
44,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,11.725254581263515
45,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,13.524567048698165
45,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.04865011460056
45,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,10.390555910603936
46,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,12.200853176293831
46,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.964112839485725
46,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,9.667346404449638
47,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,12.465032713286543
47,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.346260545264565
47,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,10.000600404959211
48,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,10.61245911135176
48,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.256369470189968
48,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,8.054076036070088
49,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,12.067042404361452
49,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.704801509259463
49,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,9.44300829788693
50,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,12.397751835661584
50,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.403656805541843
50,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,8.274600093757876
51,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,12.000074436452133
51,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.35058641610001
51,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,8.77470545033841
52,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,10.743015622241478
52,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.061496636231455
52,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,7.8840836985727245
53,2015,yuba river,interpolated,interpolated,yuba river,temperature,max,8.757945469180006
53,2015,yuba river,interpolated,interpolated,yuba river,temperature,mean,8.312439102157406
53,2015,yuba river,interpolated,interpolated,yuba river,temperature,min,7.7171201645936804
1,2016,yuba river,interpolated,interpolated,yuba river,temperature,max,11.20522029357825
1,2016,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.286845225157231
1,2016,yuba river,interpolated,interpolated,yuba river,temperature,min,7.605848534577012
2,2016,yuba river,interpolated,interpolated,yuba river,temperature,max,11.204844801919482
2,2016,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.252185178531777
