date,biological_year,count,run,adipose_clipped
2010-02-21T00:00:00Z,2009,0,late spring,TRUE
2010-02-21T00:00:00Z,2009,0,fall,TRUE
2010-02-21T00:00:00Z,2009,0,early spring,FALSE
2010-02-21T00:00:00Z,2009,0,late spring,FALSE
2010-02-21T00:00:00Z,2009,0,fall,FALSE
2010-02-22T00:00:00Z,2009,0,early spring,TRUE
2010-02-22T00:00:00Z,2009,0,late spring,TRUE
2010-02-22T00:00:00Z,2009,1,fall,TRUE
2010-02-22T00:00:00Z,2009,0,early spring,FALSE
2010-02-22T00:00:00Z,2009,0,late spring,FALSE
2010-02-22T00:00:00Z,2009,0,fall,FALSE
2010-02-23T00:00:00Z,2009,0,early spring,TRUE
2010-02-23T00:00:00Z,2009,0,late spring,TRUE
2010-02-23T00:00:00Z,2009,0,fall,TRUE
2010-02-23T00:00:00Z,2009,0,early spring,FALSE
2010-02-23T00:00:00Z,2009,0,late spring,FALSE
2010-02-23T00:00:00Z,2009,0,fall,FALSE
2010-02-24T00:00:00Z,2009,0,early spring,TRUE
2010-02-24T00:00:00Z,2009,0,late spring,TRUE
2010-02-24T00:00:00Z,2009,1,fall,TRUE
2010-02-24T00:00:00Z,2009,0,early spring,FALSE
2010-02-24T00:00:00Z,2009,0,late spring,FALSE
2010-02-24T00:00:00Z,2009,2,fall,FALSE
2010-02-25T00:00:00Z,2009,0,early spring,TRUE
2010-02-25T00:00:00Z,2009,0,late spring,TRUE
2010-02-25T00:00:00Z,2009,0,fall,TRUE
2010-02-25T00:00:00Z,2009,0,early spring,FALSE
2010-02-25T00:00:00Z,2009,0,late spring,FALSE
2010-02-25T00:00:00Z,2009,1,fall,FALSE
2010-02-26T00:00:00Z,2009,0,early spring,TRUE
2010-02-26T00:00:00Z,2009,0,late spring,TRUE
2010-02-26T00:00:00Z,2009,0,fall,TRUE
2010-02-26T00:00:00Z,2009,0,early spring,FALSE
2010-02-26T00:00:00Z,2009,0,late spring,FALSE
2010-02-26T00:00:00Z,2009,0,fall,FALSE
2010-02-27T00:00:00Z,2009,0,early spring,TRUE
2010-02-27T00:00:00Z,2009,0,late spring,TRUE
2010-02-27T00:00:00Z,2009,1,fall,TRUE
2010-02-27T00:00:00Z,2009,0,early spring,FALSE
2010-02-27T00:00:00Z,2009,0,late spring,FALSE
2010-02-27T00:00:00Z,2009,4,fall,FALSE
2010-02-28T00:00:00Z,2009,0,early spring,TRUE
2010-02-28T00:00:00Z,2009,0,late spring,TRUE
2010-02-28T00:00:00Z,2009,0,fall,TRUE
2010-02-28T00:00:00Z,2009,0,early spring,FALSE
2010-02-28T00:00:00Z,2009,0,late spring,FALSE
2010-02-28T00:00:00Z,2009,1,fall,FALSE
2010-03-01T00:00:00Z,2010,1,early spring,TRUE
2010-03-01T00:00:00Z,2010,0,late spring,TRUE
2010-03-01T00:00:00Z,2010,0,fall,TRUE
2010-03-01T00:00:00Z,2010,0,early spring,FALSE
2010-03-01T00:00:00Z,2010,0,late spring,FALSE
2010-03-01T00:00:00Z,2010,0,fall,FALSE
2010-03-02T00:00:00Z,2010,0,early spring,TRUE
2010-03-02T00:00:00Z,2010,0,late spring,TRUE
2010-03-02T00:00:00Z,2010,0,fall,TRUE
2010-03-02T00:00:00Z,2010,0,early spring,FALSE
2010-03-02T00:00:00Z,2010,0,late spring,FALSE
2010-03-02T00:00:00Z,2010,0,fall,FALSE
2010-03-03T00:00:00Z,2010,3,early spring,TRUE
2010-03-03T00:00:00Z,2010,0,late spring,TRUE
2010-03-03T00:00:00Z,2010,0,fall,TRUE
2010-03-03T00:00:00Z,2010,1,early spring,FALSE
2010-03-03T00:00:00Z,2010,0,late spring,FALSE
2010-03-03T00:00:00Z,2010,0,fall,FALSE
2010-03-04T00:00:00Z,2010,1,early spring,TRUE
2010-03-04T00:00:00Z,2010,0,late spring,TRUE
2010-03-04T00:00:00Z,2010,0,fall,TRUE
2010-03-04T00:00:00Z,2010,1,early spring,FALSE
2010-03-04T00:00:00Z,2010,0,late spring,FALSE
2010-03-04T00:00:00Z,2010,0,fall,FALSE
2010-03-05T00:00:00Z,2010,1,early spring,TRUE
2010-03-05T00:00:00Z,2010,0,late spring,TRUE
2010-03-05T00:00:00Z,2010,0,fall,TRUE
2010-03-05T00:00:00Z,2010,1,early spring,FALSE
2010-03-05T00:00:00Z,2010,0,late spring,FALSE
2010-03-05T00:00:00Z,2010,0,fall,FALSE
2010-03-06T00:00:00Z,2010,0,early spring,TRUE
2010-03-06T00:00:00Z,2010,0,late spring,TRUE
2010-03-06T00:00:00Z,2010,0,fall,TRUE
2010-03-06T00:00:00Z,2010,1,early spring,FALSE
2010-03-06T00:00:00Z,2010,0,late spring,FALSE
2010-03-06T00:00:00Z,2010,0,fall,FALSE
2010-03-07T00:00:00Z,2010,0,early spring,TRUE
2010-03-07T00:00:00Z,2010,0,late spring,TRUE
2010-03-07T00:00:00Z,2010,0,fall,TRUE
2010-03-07T00:00:00Z,2010,0,early spring,FALSE
2010-03-07T00:00:00Z,2010,0,late spring,FALSE
2010-03-07T00:00:00Z,2010,0,fall,FALSE
2010-03-08T00:00:00Z,2010,0,early spring,TRUE
2010-03-08T00:00:00Z,2010,0,late spring,TRUE
2010-03-08T00:00:00Z,2010,0,fall,TRUE
2010-03-08T00:00:00Z,2010,0,early spring,FALSE
2010-03-08T00:00:00Z,2010,0,late spring,FALSE
2010-03-08T00:00:00Z,2010,0,fall,FALSE
2010-03-09T00:00:00Z,2010,0,early spring,TRUE
2010-03-09T00:00:00Z,2010,0,late spring,TRUE
2010-03-09T00:00:00Z,2010,0,fall,TRUE
2010-03-09T00:00:00Z,2010,0,early spring,FALSE
2010-03-09T00:00:00Z,2010,0,late spring,FALSE
2010-03-09T00:00:00Z,2010,0,fall,FALSE
2010-03-10T00:00:00Z,2010,1,early spring,TRUE
2010-03-10T00:00:00Z,2010,0,late spring,TRUE
2010-03-10T00:00:00Z,2010,0,fall,TRUE
2010-03-10T00:00:00Z,2010,1,early spring,FALSE
2010-03-10T00:00:00Z,2010,0,late spring,FALSE
2010-03-10T00:00:00Z,2010,0,fall,FALSE
2010-03-11T00:00:00Z,2010,0,early spring,TRUE
2010-03-11T00:00:00Z,2010,0,late spring,TRUE
2010-03-11T00:00:00Z,2010,0,fall,TRUE
2010-03-11T00:00:00Z,2010,1,early spring,FALSE
2010-03-11T00:00:00Z,2010,0,late spring,FALSE
2010-03-11T00:00:00Z,2010,0,fall,FALSE
2010-03-12T00:00:00Z,2010,0,early spring,TRUE
2010-03-12T00:00:00Z,2010,0,late spring,TRUE
2010-03-12T00:00:00Z,2010,0,fall,TRUE
2010-03-12T00:00:00Z,2010,0,early spring,FALSE
2010-03-12T00:00:00Z,2010,0,late spring,FALSE
2010-03-12T00:00:00Z,2010,0,fall,FALSE
2010-03-13T00:00:00Z,2010,0,early spring,TRUE
2010-03-13T00:00:00Z,2010,0,late spring,TRUE
2010-03-13T00:00:00Z,2010,0,fall,TRUE
2010-03-13T00:00:00Z,2010,0,early spring,FALSE
2010-03-13T00:00:00Z,2010,0,late spring,FALSE
2010-03-13T00:00:00Z,2010,0,fall,FALSE
2010-03-14T00:00:00Z,2010,0,early spring,TRUE
2010-03-14T00:00:00Z,2010,0,late spring,TRUE
2010-03-14T00:00:00Z,2010,0,fall,TRUE
2010-03-14T00:00:00Z,2010,0,early spring,FALSE
2010-03-14T00:00:00Z,2010,0,late spring,FALSE
2010-03-14T00:00:00Z,2010,0,fall,FALSE
2010-03-15T00:00:00Z,2010,0,early spring,TRUE
2010-03-15T00:00:00Z,2010,0,late spring,TRUE
2010-03-15T00:00:00Z,2010,0,fall,TRUE
2010-03-15T00:00:00Z,2010,0,early spring,FALSE
2010-03-15T00:00:00Z,2010,0,late spring,FALSE
2010-03-15T00:00:00Z,2010,0,fall,FALSE
2010-03-16T00:00:00Z,2010,0,early spring,TRUE
2010-03-16T00:00:00Z,2010,0,late spring,TRUE
2010-03-16T00:00:00Z,2010,0,fall,TRUE
2010-03-16T00:00:00Z,2010,0,early spring,FALSE
2010-03-16T00:00:00Z,2010,0,late spring,FALSE
2010-03-16T00:00:00Z,2010,0,fall,FALSE
2010-03-17T00:00:00Z,2010,0,early spring,TRUE
2010-03-17T00:00:00Z,2010,0,late spring,TRUE
2010-03-17T00:00:00Z,2010,0,fall,TRUE
2010-03-17T00:00:00Z,2010,0,early spring,FALSE
2010-03-17T00:00:00Z,2010,0,late spring,FALSE
2010-03-17T00:00:00Z,2010,0,fall,FALSE
2010-03-18T00:00:00Z,2010,0,early spring,TRUE
2010-03-18T00:00:00Z,2010,0,late spring,TRUE
2010-03-18T00:00:00Z,2010,0,fall,TRUE
2010-03-18T00:00:00Z,2010,0,early spring,FALSE
2010-03-18T00:00:00Z,2010,0,late spring,FALSE
2010-03-18T00:00:00Z,2010,0,fall,FALSE
2010-03-19T00:00:00Z,2010,0,early spring,TRUE
2010-03-19T00:00:00Z,2010,0,late spring,TRUE
2010-03-19T00:00:00Z,2010,0,fall,TRUE
2010-03-19T00:00:00Z,2010,1,early spring,FALSE
2010-03-19T00:00:00Z,2010,0,late spring,FALSE
2010-03-19T00:00:00Z,2010,0,fall,FALSE
2010-03-20T00:00:00Z,2010,0,early spring,TRUE
2010-03-20T00:00:00Z,2010,0,late spring,TRUE
2010-03-20T00:00:00Z,2010,0,fall,TRUE
2010-03-20T00:00:00Z,2010,0,early spring,FALSE
2010-03-20T00:00:00Z,2010,0,late spring,FALSE
2010-03-20T00:00:00Z,2010,0,fall,FALSE
2010-03-21T00:00:00Z,2010,0,early spring,TRUE
2010-03-21T00:00:00Z,2010,0,late spring,TRUE
2010-03-21T00:00:00Z,2010,0,fall,TRUE
2010-03-21T00:00:00Z,2010,0,early spring,FALSE
2010-03-21T00:00:00Z,2010,0,late spring,FALSE
2010-03-21T00:00:00Z,2010,0,fall,FALSE
2010-03-22T00:00:00Z,2010,0,early spring,TRUE
2010-03-22T00:00:00Z,2010,0,late spring,TRUE
2010-03-22T00:00:00Z,2010,0,fall,TRUE
2010-03-22T00:00:00Z,2010,0,early spring,FALSE
2010-03-22T00:00:00Z,2010,0,late spring,FALSE
2010-03-22T00:00:00Z,2010,0,fall,FALSE
2010-03-23T00:00:00Z,2010,0,early spring,TRUE
2010-03-23T00:00:00Z,2010,0,late spring,TRUE
2010-03-23T00:00:00Z,2010,0,fall,TRUE
2010-03-23T00:00:00Z,2010,0,early spring,FALSE
2010-03-23T00:00:00Z,2010,0,late spring,FALSE
2010-03-23T00:00:00Z,2010,0,fall,FALSE
2010-03-24T00:00:00Z,2010,0,early spring,TRUE
2010-03-24T00:00:00Z,2010,0,late spring,TRUE
2010-03-24T00:00:00Z,2010,0,fall,TRUE
2010-03-24T00:00:00Z,2010,0,early spring,FALSE
2010-03-24T00:00:00Z,2010,0,late spring,FALSE
2010-03-24T00:00:00Z,2010,0,fall,FALSE
2010-03-25T00:00:00Z,2010,0,early spring,TRUE
2010-03-25T00:00:00Z,2010,0,late spring,TRUE
2010-03-25T00:00:00Z,2010,0,fall,TRUE
2010-03-25T00:00:00Z,2010,0,early spring,FALSE
2010-03-25T00:00:00Z,2010,0,late spring,FALSE
2010-03-25T00:00:00Z,2010,0,fall,FALSE
2010-03-26T00:00:00Z,2010,0,early spring,TRUE
2010-03-26T00:00:00Z,2010,0,late spring,TRUE
2010-03-26T00:00:00Z,2010,0,fall,TRUE
2010-03-26T00:00:00Z,2010,1,early spring,FALSE
2010-03-26T00:00:00Z,2010,0,late spring,FALSE
2010-03-26T00:00:00Z,2010,0,fall,FALSE
2010-03-27T00:00:00Z,2010,0,early spring,TRUE
2010-03-27T00:00:00Z,2010,0,late spring,TRUE
2010-03-27T00:00:00Z,2010,0,fall,TRUE
2010-03-27T00:00:00Z,2010,0,early spring,FALSE
2010-03-27T00:00:00Z,2010,0,late spring,FALSE
2010-03-27T00:00:00Z,2010,0,fall,FALSE
2010-03-28T00:00:00Z,2010,0,early spring,TRUE
2010-03-28T00:00:00Z,2010,0,late spring,TRUE
2010-03-28T00:00:00Z,2010,0,fall,TRUE
2010-03-28T00:00:00Z,2010,0,early spring,FALSE
2010-03-28T00:00:00Z,2010,0,late spring,FALSE
2010-03-28T00:00:00Z,2010,0,fall,FALSE
2010-03-29T00:00:00Z,2010,0,early spring,TRUE
2010-03-29T00:00:00Z,2010,0,late spring,TRUE
2010-03-29T00:00:00Z,2010,0,fall,TRUE
2010-03-29T00:00:00Z,2010,0,early spring,FALSE
2010-03-29T00:00:00Z,2010,0,late spring,FALSE
2010-03-29T00:00:00Z,2010,0,fall,FALSE
2010-03-30T00:00:00Z,2010,0,early spring,TRUE
2010-03-30T00:00:00Z,2010,0,late spring,TRUE
2010-03-30T00:00:00Z,2010,0,fall,TRUE
2010-03-30T00:00:00Z,2010,0,early spring,FALSE
2010-03-30T00:00:00Z,2010,0,late spring,FALSE
2010-03-30T00:00:00Z,2010,0,fall,FALSE
2010-03-31T00:00:00Z,2010,0,early spring,TRUE
2010-03-31T00:00:00Z,2010,0,late spring,TRUE
2010-03-31T00:00:00Z,2010,0,fall,TRUE
2010-03-31T00:00:00Z,2010,0,early spring,FALSE
2010-03-31T00:00:00Z,2010,0,late spring,FALSE
2010-03-31T00:00:00Z,2010,0,fall,FALSE
2010-04-01T00:00:00Z,2010,0,early spring,TRUE
2010-04-01T00:00:00Z,2010,0,late spring,TRUE
2010-04-01T00:00:00Z,2010,0,fall,TRUE
2010-04-01T00:00:00Z,2010,0,early spring,FALSE
2010-04-01T00:00:00Z,2010,0,late spring,FALSE
2010-04-01T00:00:00Z,2010,0,fall,FALSE
2010-04-02T00:00:00Z,2010,0,early spring,TRUE
2010-04-02T00:00:00Z,2010,0,late spring,TRUE
2010-04-02T00:00:00Z,2010,0,fall,TRUE
2010-04-02T00:00:00Z,2010,0,early spring,FALSE
2010-04-02T00:00:00Z,2010,0,late spring,FALSE
2010-04-02T00:00:00Z,2010,0,fall,FALSE
2010-04-03T00:00:00Z,2010,0,early spring,TRUE
2010-04-03T00:00:00Z,2010,0,late spring,TRUE
2010-04-03T00:00:00Z,2010,0,fall,TRUE
2010-04-03T00:00:00Z,2010,1,early spring,FALSE
2010-04-03T00:00:00Z,2010,0,late spring,FALSE
2010-04-03T00:00:00Z,2010,0,fall,FALSE
2010-04-04T00:00:00Z,2010,0,early spring,TRUE
2010-04-04T00:00:00Z,2010,0,late spring,TRUE
2010-04-04T00:00:00Z,2010,0,fall,TRUE
2010-04-04T00:00:00Z,2010,0,early spring,FALSE
2010-04-04T00:00:00Z,2010,0,late spring,FALSE
2010-04-04T00:00:00Z,2010,0,fall,FALSE
2010-04-05T00:00:00Z,2010,0,early spring,TRUE
2010-04-05T00:00:00Z,2010,0,late spring,TRUE
2010-04-05T00:00:00Z,2010,0,fall,TRUE
2010-04-05T00:00:00Z,2010,0,early spring,FALSE
2010-04-05T00:00:00Z,2010,0,late spring,FALSE
2010-04-05T00:00:00Z,2010,0,fall,FALSE
2010-04-06T00:00:00Z,2010,0,early spring,TRUE
2010-04-06T00:00:00Z,2010,0,late spring,TRUE
2010-04-06T00:00:00Z,2010,0,fall,TRUE
2010-04-06T00:00:00Z,2010,0,early spring,FALSE
2010-04-06T00:00:00Z,2010,0,late spring,FALSE
2010-04-06T00:00:00Z,2010,0,fall,FALSE
2010-04-07T00:00:00Z,2010,0,early spring,TRUE
2010-04-07T00:00:00Z,2010,0,late spring,TRUE
2010-04-07T00:00:00Z,2010,0,fall,TRUE
2010-04-07T00:00:00Z,2010,1,early spring,FALSE
2010-04-07T00:00:00Z,2010,0,late spring,FALSE
2010-04-07T00:00:00Z,2010,0,fall,FALSE
2010-04-08T00:00:00Z,2010,0,early spring,TRUE
2010-04-08T00:00:00Z,2010,0,late spring,TRUE
2010-04-08T00:00:00Z,2010,0,fall,TRUE
2010-04-08T00:00:00Z,2010,0,early spring,FALSE
2010-04-08T00:00:00Z,2010,0,late spring,FALSE
2010-04-08T00:00:00Z,2010,0,fall,FALSE
2010-04-09T00:00:00Z,2010,0,early spring,TRUE
2010-04-09T00:00:00Z,2010,0,late spring,TRUE
2010-04-09T00:00:00Z,2010,0,fall,TRUE
2010-04-09T00:00:00Z,2010,0,early spring,FALSE
2010-04-09T00:00:00Z,2010,0,late spring,FALSE
2010-04-09T00:00:00Z,2010,0,fall,FALSE
2010-04-10T00:00:00Z,2010,0,early spring,TRUE
2010-04-10T00:00:00Z,2010,0,late spring,TRUE
2010-04-10T00:00:00Z,2010,0,fall,TRUE
2010-04-10T00:00:00Z,2010,0,early spring,FALSE
2010-04-10T00:00:00Z,2010,0,late spring,FALSE
2010-04-10T00:00:00Z,2010,0,fall,FALSE
2010-04-11T00:00:00Z,2010,0,early spring,TRUE
2010-04-11T00:00:00Z,2010,0,late spring,TRUE
2010-04-11T00:00:00Z,2010,0,fall,TRUE
2010-04-11T00:00:00Z,2010,0,early spring,FALSE
2010-04-11T00:00:00Z,2010,0,late spring,FALSE
2010-04-11T00:00:00Z,2010,0,fall,FALSE
2010-04-12T00:00:00Z,2010,0,early spring,TRUE
2010-04-12T00:00:00Z,2010,0,late spring,TRUE
2010-04-12T00:00:00Z,2010,0,fall,TRUE
2010-04-12T00:00:00Z,2010,0,early spring,FALSE
2010-04-12T00:00:00Z,2010,0,late spring,FALSE
2010-04-12T00:00:00Z,2010,0,fall,FALSE
2010-04-13T00:00:00Z,2010,0,early spring,TRUE
2010-04-13T00:00:00Z,2010,0,late spring,TRUE
2010-04-13T00:00:00Z,2010,0,fall,TRUE
2010-04-13T00:00:00Z,2010,0,early spring,FALSE
2010-04-13T00:00:00Z,2010,0,late spring,FALSE
2010-04-13T00:00:00Z,2010,0,fall,FALSE
2010-04-14T00:00:00Z,2010,0,early spring,TRUE
2010-04-14T00:00:00Z,2010,0,late spring,TRUE
2010-04-14T00:00:00Z,2010,0,fall,TRUE
2010-04-14T00:00:00Z,2010,0,early spring,FALSE
2010-04-14T00:00:00Z,2010,0,late spring,FALSE
2010-04-14T00:00:00Z,2010,0,fall,FALSE
2010-04-15T00:00:00Z,2010,0,early spring,TRUE
2010-04-15T00:00:00Z,2010,0,late spring,TRUE
2010-04-15T00:00:00Z,2010,0,fall,TRUE
2010-04-15T00:00:00Z,2010,0,early spring,FALSE
2010-04-15T00:00:00Z,2010,0,late spring,FALSE
2010-04-15T00:00:00Z,2010,0,fall,FALSE
2010-04-16T00:00:00Z,2010,0,early spring,TRUE
2010-04-16T00:00:00Z,2010,0,late spring,TRUE
2010-04-16T00:00:00Z,2010,0,fall,TRUE
2010-04-16T00:00:00Z,2010,0,early spring,FALSE
2010-04-16T00:00:00Z,2010,0,late spring,FALSE
2010-04-16T00:00:00Z,2010,0,fall,FALSE
2010-04-17T00:00:00Z,2010,0,early spring,TRUE
2010-04-17T00:00:00Z,2010,0,late spring,TRUE
2010-04-17T00:00:00Z,2010,0,fall,TRUE
2010-04-17T00:00:00Z,2010,0,early spring,FALSE
2010-04-17T00:00:00Z,2010,0,late spring,FALSE
2010-04-17T00:00:00Z,2010,0,fall,FALSE
2010-04-18T00:00:00Z,2010,0,early spring,TRUE
2010-04-18T00:00:00Z,2010,0,late spring,TRUE
2010-04-18T00:00:00Z,2010,0,fall,TRUE
2010-04-18T00:00:00Z,2010,0,early spring,FALSE
2010-04-18T00:00:00Z,2010,0,late spring,FALSE
2010-04-18T00:00:00Z,2010,0,fall,FALSE
2010-04-19T00:00:00Z,2010,0,early spring,TRUE
2010-04-19T00:00:00Z,2010,0,late spring,TRUE
2010-04-19T00:00:00Z,2010,0,fall,TRUE
2010-04-19T00:00:00Z,2010,0,early spring,FALSE
2010-04-19T00:00:00Z,2010,0,late spring,FALSE
2010-04-19T00:00:00Z,2010,0,fall,FALSE
2010-04-20T00:00:00Z,2010,0,early spring,TRUE
2010-04-20T00:00:00Z,2010,0,late spring,TRUE
2010-04-20T00:00:00Z,2010,0,fall,TRUE
2010-04-20T00:00:00Z,2010,0,early spring,FALSE
2010-04-20T00:00:00Z,2010,0,late spring,FALSE
2010-04-20T00:00:00Z,2010,0,fall,FALSE
2010-04-21T00:00:00Z,2010,0,early spring,TRUE
2010-04-21T00:00:00Z,2010,0,late spring,TRUE
2010-04-21T00:00:00Z,2010,0,fall,TRUE
2010-04-21T00:00:00Z,2010,0,early spring,FALSE
2010-04-21T00:00:00Z,2010,0,late spring,FALSE
2010-04-21T00:00:00Z,2010,0,fall,FALSE
2010-04-22T00:00:00Z,2010,0,early spring,TRUE
2010-04-22T00:00:00Z,2010,0,late spring,TRUE
2010-04-22T00:00:00Z,2010,0,fall,TRUE
2010-04-22T00:00:00Z,2010,0,early spring,FALSE
2010-04-22T00:00:00Z,2010,0,late spring,FALSE
2010-04-22T00:00:00Z,2010,0,fall,FALSE
2010-04-23T00:00:00Z,2010,0,early spring,TRUE
2010-04-23T00:00:00Z,2010,0,late spring,TRUE
2010-04-23T00:00:00Z,2010,0,fall,TRUE
2010-04-23T00:00:00Z,2010,0,early spring,FALSE
2010-04-23T00:00:00Z,2010,0,late spring,FALSE
2010-04-23T00:00:00Z,2010,0,fall,FALSE
2010-04-24T00:00:00Z,2010,0,early spring,TRUE
2010-04-24T00:00:00Z,2010,0,late spring,TRUE
2010-04-24T00:00:00Z,2010,0,fall,TRUE
2010-04-24T00:00:00Z,2010,1,early spring,FALSE
2010-04-24T00:00:00Z,2010,0,late spring,FALSE
2010-04-24T00:00:00Z,2010,0,fall,FALSE
2010-04-25T00:00:00Z,2010,0,early spring,TRUE
2010-04-25T00:00:00Z,2010,0,late spring,TRUE
2010-04-25T00:00:00Z,2010,0,fall,TRUE
2010-04-25T00:00:00Z,2010,0,early spring,FALSE
2010-04-25T00:00:00Z,2010,0,late spring,FALSE
2010-04-25T00:00:00Z,2010,0,fall,FALSE
2010-04-26T00:00:00Z,2010,0,early spring,TRUE
2010-04-26T00:00:00Z,2010,0,late spring,TRUE
2010-04-26T00:00:00Z,2010,0,fall,TRUE
2010-04-26T00:00:00Z,2010,2,early spring,FALSE
2010-04-26T00:00:00Z,2010,0,late spring,FALSE
2010-04-26T00:00:00Z,2010,0,fall,FALSE
2010-04-27T00:00:00Z,2010,0,early spring,TRUE
2010-04-27T00:00:00Z,2010,0,late spring,TRUE
2010-04-27T00:00:00Z,2010,0,fall,TRUE
2010-04-27T00:00:00Z,2010,2,early spring,FALSE
2010-04-27T00:00:00Z,2010,0,late spring,FALSE
2010-04-27T00:00:00Z,2010,0,fall,FALSE
2010-04-28T00:00:00Z,2010,0,early spring,TRUE
2010-04-28T00:00:00Z,2010,0,late spring,TRUE
2010-04-28T00:00:00Z,2010,0,fall,TRUE
2010-04-28T00:00:00Z,2010,1,early spring,FALSE
2010-04-28T00:00:00Z,2010,0,late spring,FALSE
2010-04-28T00:00:00Z,2010,0,fall,FALSE
2010-04-29T00:00:00Z,2010,0,early spring,TRUE
2010-04-29T00:00:00Z,2010,0,late spring,TRUE
2010-04-29T00:00:00Z,2010,0,fall,TRUE
2010-04-29T00:00:00Z,2010,0,early spring,FALSE
2010-04-29T00:00:00Z,2010,0,late spring,FALSE
2010-04-29T00:00:00Z,2010,0,fall,FALSE
2010-04-30T00:00:00Z,2010,1,early spring,TRUE
2010-04-30T00:00:00Z,2010,0,late spring,TRUE
2010-04-30T00:00:00Z,2010,0,fall,TRUE
2010-04-30T00:00:00Z,2010,0,early spring,FALSE
2010-04-30T00:00:00Z,2010,0,late spring,FALSE
2010-04-30T00:00:00Z,2010,0,fall,FALSE
2010-05-01T00:00:00Z,2010,0,early spring,TRUE
2010-05-01T00:00:00Z,2010,0,late spring,TRUE
2010-05-01T00:00:00Z,2010,0,fall,TRUE
2010-05-01T00:00:00Z,2010,0,early spring,FALSE
2010-05-01T00:00:00Z,2010,0,late spring,FALSE
2010-05-01T00:00:00Z,2010,0,fall,FALSE
2010-05-02T00:00:00Z,2010,2,early spring,TRUE
2010-05-02T00:00:00Z,2010,0,late spring,TRUE
2010-05-02T00:00:00Z,2010,0,fall,TRUE
2010-05-02T00:00:00Z,2010,1,early spring,FALSE
2010-05-02T00:00:00Z,2010,0,late spring,FALSE
2010-05-02T00:00:00Z,2010,0,fall,FALSE
2010-05-03T00:00:00Z,2010,2,early spring,TRUE
2010-05-03T00:00:00Z,2010,0,late spring,TRUE
2010-05-03T00:00:00Z,2010,0,fall,TRUE
2010-05-03T00:00:00Z,2010,2,early spring,FALSE
2010-05-03T00:00:00Z,2010,0,late spring,FALSE
2010-05-03T00:00:00Z,2010,0,fall,FALSE
2010-05-04T00:00:00Z,2010,1,early spring,TRUE
2010-05-04T00:00:00Z,2010,0,late spring,TRUE
2010-05-04T00:00:00Z,2010,0,fall,TRUE
2010-05-04T00:00:00Z,2010,0,early spring,FALSE
2010-05-04T00:00:00Z,2010,0,late spring,FALSE
2010-05-04T00:00:00Z,2010,0,fall,FALSE
2010-05-05T00:00:00Z,2010,4,early spring,TRUE
2010-05-05T00:00:00Z,2010,0,late spring,TRUE
2010-05-05T00:00:00Z,2010,0,fall,TRUE
2010-05-05T00:00:00Z,2010,1,early spring,FALSE
2010-05-05T00:00:00Z,2010,0,late spring,FALSE
2010-05-05T00:00:00Z,2010,0,fall,FALSE
2010-05-06T00:00:00Z,2010,2,early spring,TRUE
2010-05-06T00:00:00Z,2010,0,late spring,TRUE
2010-05-06T00:00:00Z,2010,0,fall,TRUE
2010-05-06T00:00:00Z,2010,2,early spring,FALSE
2010-05-06T00:00:00Z,2010,0,late spring,FALSE
2010-05-06T00:00:00Z,2010,0,fall,FALSE
2010-05-07T00:00:00Z,2010,8,early spring,TRUE
2010-05-07T00:00:00Z,2010,0,late spring,TRUE
2010-05-07T00:00:00Z,2010,0,fall,TRUE
2010-05-07T00:00:00Z,2010,6,early spring,FALSE
2010-05-07T00:00:00Z,2010,0,late spring,FALSE
2010-05-07T00:00:00Z,2010,0,fall,FALSE
2010-05-08T00:00:00Z,2010,4,early spring,TRUE
2010-05-08T00:00:00Z,2010,0,late spring,TRUE
2010-05-08T00:00:00Z,2010,0,fall,TRUE
2010-05-08T00:00:00Z,2010,2,early spring,FALSE
2010-05-08T00:00:00Z,2010,0,late spring,FALSE
2010-05-08T00:00:00Z,2010,0,fall,FALSE
2010-05-09T00:00:00Z,2010,6,early spring,TRUE
2010-05-09T00:00:00Z,2010,0,late spring,TRUE
2010-05-09T00:00:00Z,2010,0,fall,TRUE
2010-05-09T00:00:00Z,2010,1,early spring,FALSE
2010-05-09T00:00:00Z,2010,0,late spring,FALSE
2010-05-09T00:00:00Z,2010,0,fall,FALSE
2010-05-10T00:00:00Z,2010,1,early spring,TRUE
2010-05-10T00:00:00Z,2010,0,late spring,TRUE
2010-05-10T00:00:00Z,2010,0,fall,TRUE
2010-05-10T00:00:00Z,2010,1,early spring,FALSE
2010-05-10T00:00:00Z,2010,0,late spring,FALSE
2010-05-10T00:00:00Z,2010,0,fall,FALSE
2010-05-11T00:00:00Z,2010,11,early spring,TRUE
2010-05-11T00:00:00Z,2010,0,late spring,TRUE
2010-05-11T00:00:00Z,2010,0,fall,TRUE
2010-05-11T00:00:00Z,2010,4,early spring,FALSE
2010-05-11T00:00:00Z,2010,0,late spring,FALSE
2010-05-11T00:00:00Z,2010,0,fall,FALSE
2010-05-12T00:00:00Z,2010,0,early spring,TRUE
2010-05-12T00:00:00Z,2010,0,late spring,TRUE
2010-05-12T00:00:00Z,2010,0,fall,TRUE
2010-05-12T00:00:00Z,2010,3,early spring,FALSE
2010-05-12T00:00:00Z,2010,0,late spring,FALSE
2010-05-12T00:00:00Z,2010,0,fall,FALSE
2010-05-13T00:00:00Z,2010,8,early spring,TRUE
2010-05-13T00:00:00Z,2010,0,late spring,TRUE
