"FishID","ch","StudyID","fish_length","fish_weight","fish_type","fish_release_date","release_location","fish_k","year","rl","WY2","WY3","firstCap","length.z","weight.z","k.z","lastCap","dist_rlwoodson","dist_woodsonbutte","dist_buttesac","dist_sacdelta","dist_rlwoodson.z","dist_woodsonbutte.z","dist_buttesac.z","dist_sacdelta.z"
"SP2023-291",11100,"Spring_Pulse_2023",86,6.7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00105336637025671,2023,"2S",1,2,1,-0.144448128130196,-0.478603744565347,-0.950122402554757,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-292",11100,"Spring_Pulse_2023",80,5.9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00115234375,2023,"2S",1,2,1,-1.11601420159024,-0.890858302445714,0.0735075827076138,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-293",11111,"Spring_Pulse_2023",86,7.7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00121058523148905,2023,"2S",1,2,1,-0.144448128130196,0.0367144527851121,0.675844470114827,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-294",11100,"Spring_Pulse_2023",80,5.9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00115234375,2023,"2S",1,2,1,-1.11601420159024,-0.890858302445714,0.0735075827076138,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-295",11110,"Spring_Pulse_2023",82,6.4,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00116074926364969,2023,"2S",1,2,1,-0.792158843770223,-0.633199203770484,0.16043790795638,4,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-296",10000,"Spring_Pulse_2023",87,8.1,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00123006273319939,2023,"2S",1,2,1,0.0174795507798112,0.242841731725295,0.87728195856334,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-297",11110,"Spring_Pulse_2023",82,6.9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00125143279987232,2023,"2S",1,2,1,-0.792158843770223,-0.375540105095255,1.09829246712805,4,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-298",11100,"Spring_Pulse_2023",79,5.4,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00109524804325824,2023,"2S",1,2,1,-1.27794188050024,-1.14851740112094,-0.516979633686642,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-299",11111,"Spring_Pulse_2023",85,6.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00100956645634032,2023,"2S",1,2,1,-0.306375807040202,-0.736262843240576,-1.4031037337742,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-300",11111,"Spring_Pulse_2023",84,7.3,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00123164345103121,2023,"2S",1,2,1,-0.468303485950209,-0.169412826155072,0.893629836988557,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-301",11000,"Spring_Pulse_2023",80,5.3,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00103515625,2023,"2S",1,2,1,-1.11601420159024,-1.20004922085599,-1.13845255615499,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-302",11100,"Spring_Pulse_2023",82,6.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00112447584916063,2023,"2S",1,2,1,-0.792158843770223,-0.736262843240576,-0.214703915712371,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-303",11000,"Spring_Pulse_2023",87,6.9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00104783121716985,2023,"2S",1,2,1,0.0174795507798112,-0.375540105095255,-1.00736728706698,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-304",11110,"Spring_Pulse_2023",87,8.3,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00126043465253765,2023,"2S",1,2,1,0.0174795507798112,0.345905371195388,1.19139016616843,4,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-305",11100,"Spring_Pulse_2023",86,7.5,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00117914145924258,2023,"2S",1,2,1,-0.144448128130196,-0.0663491866849798,0.350651095580889,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-306",11110,"Spring_Pulse_2023",80,6.1,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00119140625,2023,"2S",1,2,1,-1.11601420159024,-0.787794662975622,0.477494295661815,4,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-307",11100,"Spring_Pulse_2023",85,6.6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00107469977610421,2023,"2S",1,2,1,-0.306375807040202,-0.530135564300393,-0.729491042440853,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-308",11111,"Spring_Pulse_2023",81,6.7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00126072320351648,2023,"2S",1,2,1,-0.954086522680229,-0.478603744565347,1.19437437766173,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-309",11110,"Spring_Pulse_2023",87,7.6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00115413293485375,2023,"2S",1,2,1,0.0174795507798112,-0.0148173669499341,0.0920114395507219,4,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-310",11100,"Spring_Pulse_2023",85,7.4,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.001204966415632,2023,"2S",1,2,1,-0.306375807040202,-0.117881006420025,0.617734340225941,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-311",11100,"Spring_Pulse_2023",84,6.4,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00107979699816435,2023,"2S",1,2,1,-0.468303485950209,-0.633199203770484,-0.676775266817847,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-312",11100,"Spring_Pulse_2023",85,6.8,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00110726643598616,2023,"2S",1,2,1,-0.306375807040202,-0.427071924830301,-0.392684696774128,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-313",11100,"Spring_Pulse_2023",82,7.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.0013058429216059,2023,"2S",1,2,1,-0.792158843770223,-0.220944645890117,1.66100520263108,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-314",11000,"Spring_Pulse_2023",78,5.4,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00113791533909877,2023,"2S",1,2,1,-1.43986955941025,-1.14851740112094,-0.0757119063967805,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-315",11000,"Spring_Pulse_2023",81,7.4,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.0013924405531376,2023,"2S",1,2,1,-0.954086522680229,-0.117881006420025,2.55660309094111,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-316",11100,"Spring_Pulse_2023",87,7.7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00116931889452288,2023,"2S",1,2,1,0.0174795507798112,0.0367144527851121,0.249065543353266,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-317",11110,"Spring_Pulse_2023",85,6.8,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00110726643598616,2023,"2S",1,2,1,-0.306375807040202,-0.427071924830301,-0.392684696774128,4,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-318",11111,"Spring_Pulse_2023",86,7.1,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00111625391474964,2023,"2S",1,2,1,-0.144448128130196,-0.272476465625163,-0.299735653486986,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-319",10000,"Spring_Pulse_2023",86,6.8,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00106908825637994,2023,"2S",1,2,1,-0.144448128130196,-0.427071924830301,-0.78752571528784,1,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-320",10111,"Spring_Pulse_2023",85,6.5,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00105841644616324,2023,"2S",1,2,1,-0.306375807040202,-0.581667384035438,-0.897894215274162,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-321",11100,"Spring_Pulse_2023",82,6.8,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00123329609262779,2023,"2S",1,2,1,-0.792158843770223,-0.427071924830301,0.910721555293678,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-322",11111,"Spring_Pulse_2023",85,6.7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00109098310604519,2023,"2S",1,2,1,-0.306375807040202,-0.478603744565347,-0.561087869607438,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-323",11100,"Spring_Pulse_2023",82,6.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00112447584916063,2023,"2S",1,2,1,-0.792158843770223,-0.736262843240576,-0.214703915712371,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-324",11000,"Spring_Pulse_2023",88,7.1,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00104186232156273,2023,"2S",1,2,1,0.179407229689818,-0.272476465625163,-1.06909796268394,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-325",11100,"Spring_Pulse_2023",84,6.8,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00114728431054962,2023,"2S",1,2,1,-0.468303485950209,-0.427071924830301,0.0211825570960992,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-326",11000,"Spring_Pulse_2023",84,6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00101230968577907,2023,"2S",1,2,1,-0.468303485950209,-0.839326482710668,-1.3747330907319,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-327",11100,"Spring_Pulse_2023",85,6.6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00107469977610421,2023,"2S",1,2,1,-0.306375807040202,-0.530135564300393,-0.729491042440853,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-328",11111,"Spring_Pulse_2023",87,7.7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00116931889452288,2023,"2S",1,2,1,0.0174795507798112,0.0367144527851121,0.249065543353266,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-329",11000,"Spring_Pulse_2023",83,7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00122423210041501,2023,"2S",1,2,1,-0.630231164860216,-0.324008285360209,0.816981205334422,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-330",11100,"Spring_Pulse_2023",86,6.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.000974756939640535,2023,"2S",1,2,1,-0.144448128130196,-0.736262843240576,-1.7631058388896,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-331",11000,"Spring_Pulse_2023",84,6.8,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00114728431054962,2023,"2S",1,2,1,-0.468303485950209,-0.427071924830301,0.0211825570960992,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-332",11100,"Spring_Pulse_2023",85,7.1,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00115611642580908,2023,"2S",1,2,1,-0.306375807040202,-0.272476465625163,0.112524821725908,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-333",11111,"Spring_Pulse_2023",81,5.9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00111018908966376,2023,"2S",1,2,1,-0.954086522680229,-0.890858302445714,-0.362458437514808,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-334",11000,"Spring_Pulse_2023",84,6.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00104605334197171,2023,"2S",1,2,1,-0.468303485950209,-0.736262843240576,-1.02575417877487,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-335",11100,"Spring_Pulse_2023",86,7.1,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00111625391474964,2023,"2S",1,2,1,-0.144448128130196,-0.272476465625163,-0.299735653486986,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-336",11100,"Spring_Pulse_2023",83,6.8,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00118925404040316,2023,"2S",1,2,1,-0.630231164860216,-0.427071924830301,0.455236015198049,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-337",10010,"Spring_Pulse_2023",82,5.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00094310877671537,2023,"2S",1,2,1,-0.792158843770223,-1.25158104059103,-2.09041303405572,4,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-338",11000,"Spring_Pulse_2023",87,7.9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00119969081386114,2023,"2S",1,2,1,0.0174795507798112,0.139778092255204,0.563173750958355,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-339",11111,"Spring_Pulse_2023",91,8.3,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00110142242734925,2023,"2S",1,2,1,0.665190266419838,0.345905371195388,-0.453123783870478,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-340",11100,"Spring_Pulse_2023",90,8.5,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00116598079561043,2023,"2S",1,2,1,0.503262587509831,0.448969010665479,0.214542724610056,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-341",11100,"Spring_Pulse_2023",88,8.3,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00121795172802404,2023,"2S",1,2,1,0.179407229689818,0.345905371195388,0.7520292181765,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-342",11100,"Spring_Pulse_2023",87,7.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00109338909617724,2023,"2S",1,2,1,0.0174795507798112,-0.220944645890117,-0.536204975659352,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-343",11000,"Spring_Pulse_2023",83,6.7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00117176501039723,2023,"2S",1,2,1,-0.630231164860216,-0.478603744565347,0.27436342012981,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-344",11100,"Spring_Pulse_2023",85,6.4,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00104213311622227,2023,"2S",1,2,1,-0.306375807040202,-0.633199203770484,-1.06629738810747,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-345",11100,"Spring_Pulse_2023",88,7.1,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00104186232156273,2023,"2S",1,2,1,0.179407229689818,-0.272476465625163,-1.06909796268394,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-346",11110,"Spring_Pulse_2023",89,8.3,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00117735673483515,2023,"2S",1,2,1,0.341334908599825,0.345905371195388,0.332193368940588,4,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-347",11111,"Spring_Pulse_2023",87,8.6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00130599253154503,2023,"2S",1,2,1,0.0174795507798112,0.500500830400525,1.66255247757596,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-348",11100,"Spring_Pulse_2023",87,6.8,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00103264525750073,2023,"2S",1,2,1,0.0174795507798112,-0.427071924830301,-1.16442139086943,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-349",11000,"Spring_Pulse_2023",83,7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00122423210041501,2023,"2S",1,2,1,-0.630231164860216,-0.324008285360209,0.816981205334422,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-350",11000,"Spring_Pulse_2023",88,8.1,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00118860349361382,2023,"2S",1,2,1,0.179407229689818,0.242841731725295,0.448508021366411,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-351",11000,"Spring_Pulse_2023",82,6.5,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00117888597089421,2023,"2S",1,2,1,-0.792158843770223,-0.581667384035438,0.348008819790654,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-352",11111,"Spring_Pulse_2023",91,9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00119431347543894,2023,"2S",1,2,1,0.665190266419838,0.706628109340708,0.507560995153506,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-353",11111,"Spring_Pulse_2023",82,5.9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00107006572742705,2023,"2S",1,2,1,-0.792158843770223,-0.890858302445714,-0.777416651215395,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-354",11100,"Spring_Pulse_2023",86,8.6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00135208220659816,2023,"2S",1,2,1,-0.144448128130196,0.500500830400525,2.13921465551749,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-355",11100,"Spring_Pulse_2023",92,8.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00105305334100436,2023,"2S",1,2,1,0.827117945329845,0.294373551460341,-0.953359769817872,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-356",11000,"Spring_Pulse_2023",83,6.6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.0011542759803913,2023,"2S",1,2,1,-0.630231164860216,-0.530135564300393,0.0934908250615728,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-357",11100,"Spring_Pulse_2023",82,6.1,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00110633914191611,2023,"2S",1,2,1,-0.792158843770223,-0.787794662975622,-0.402274827546644,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-358",11111,"Spring_Pulse_2023",86,7.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00113197580087288,2023,"2S",1,2,1,-0.144448128130196,-0.220944645890117,-0.137138966219965,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-359",11100,"Spring_Pulse_2023",88,7.4,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00108588467317806,2023,"2S",1,2,1,0.179407229689818,-0.117881006420025,-0.613816167468801,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-360",11100,"Spring_Pulse_2023",82,5.9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00107006572742705,2023,"2S",1,2,1,-0.792158843770223,-0.890858302445714,-0.777416651215395,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-361",11111,"Spring_Pulse_2023",83,6.7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00117176501039723,2023,"2S",1,2,1,-0.630231164860216,-0.478603744565347,0.27436342012981,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-362",11000,"Spring_Pulse_2023",89,7.7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00109224660942538,2023,"2S",1,2,1,0.341334908599825,0.0367144527851121,-0.548020642026779,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-363",11100,"Spring_Pulse_2023",89,8.3,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00117735673483515,2023,"2S",1,2,1,0.341334908599825,0.345905371195388,0.332193368940588,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-364",11100,"Spring_Pulse_2023",80,6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.001171875,2023,"2S",1,2,1,-1.11601420159024,-0.839326482710668,0.275500939184714,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-365",11111,"Spring_Pulse_2023",88,7.9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00115925525920361,2023,"2S",1,2,1,0.179407229689818,0.139778092255204,0.144986824556424,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-366",11111,"Spring_Pulse_2023",80,5.9,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00115234375,2023,"2S",1,2,1,-1.11601420159024,-0.890858302445714,0.0735075827076138,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-367",11100,"Spring_Pulse_2023",87,7.6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00115413293485375,2023,"2S",1,2,1,0.0174795507798112,-0.0148173669499341,0.0920114395507219,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-368",11000,"Spring_Pulse_2023",85,7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.0011398330958681,2023,"2S",1,2,1,-0.306375807040202,-0.324008285360209,-0.0558783511075072,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-369",11100,"Spring_Pulse_2023",89,7.5,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00106387656762212,2023,"2S",1,2,1,0.341334908599825,-0.0663491866849798,-0.84142531234927,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-370",11100,"Spring_Pulse_2023",82,6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00108820243467158,2023,"2S",1,2,1,-0.792158843770223,-0.839326482710668,-0.589845739381021,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-371",11100,"Spring_Pulse_2023",86,6.7,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00105336637025671,2023,"2S",1,2,1,-0.144448128130196,-0.478603744565347,-0.950122402554757,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-372",11000,"Spring_Pulse_2023",80,6.1,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00119140625,2023,"2S",1,2,1,-1.11601420159024,-0.787794662975622,0.477494295661815,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-373",11000,"Spring_Pulse_2023",80,6.4,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00125,2023,"2S",1,2,1,-1.11601420159024,-0.633199203770484,1.08347436509312,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-374",11000,"Spring_Pulse_2023",84,6.2,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00104605334197171,2023,"2S",1,2,1,-0.468303485950209,-0.736262843240576,-1.02575417877487,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-375",11000,"Spring_Pulse_2023",88,7.6,"CNFH Fall Chinook","4/24/2023 11:10:00","RBDD_Rel",0.00111523290758828,2023,"2S",1,2,1,0.179407229689818,-0.0148173669499341,-0.310294970658711,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-376",11000,"Spring_Pulse_2023",86,7.6,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00119486334536582,2023,"2S",1,2,1,-0.144448128130196,-0.0148173669499341,0.513247782847909,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-377",11100,"Spring_Pulse_2023",84,6.7,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.0011304124824533,2023,"2S",1,2,1,-0.468303485950209,-0.478603744565347,-0.153306898882413,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-378",11100,"Spring_Pulse_2023",82,6.3,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00114261255640516,2023,"2S",1,2,1,-0.792158843770223,-0.68473102350553,-0.0271330038779942,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-379",11100,"Spring_Pulse_2023",82,6.1,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00110633914191611,2023,"2S",1,2,1,-0.792158843770223,-0.787794662975622,-0.402274827546644,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-380",11100,"Spring_Pulse_2023",81,6,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00112900585389535,2023,"2S",1,2,1,-0.954086522680229,-0.839326482710668,-0.167854335617741,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-381",11100,"Spring_Pulse_2023",86,7.1,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00111625391474964,2023,"2S",1,2,1,-0.144448128130196,-0.272476465625163,-0.299735653486986,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-382",11000,"Spring_Pulse_2023",87,7.8,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00118450485419201,2023,"2S",1,2,1,0.0174795507798112,0.0882462725201578,0.40611964715581,2,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-383",11111,"Spring_Pulse_2023",85,6.4,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00104213311622227,2023,"2S",1,2,1,-0.306375807040202,-0.633199203770484,-1.06629738810747,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-384",11100,"Spring_Pulse_2023",87,7.4,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00112376101551549,2023,"2S",1,2,1,0.0174795507798112,-0.117881006420025,-0.222096768054367,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-385",11100,"Spring_Pulse_2023",87,6.8,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00103264525750073,2023,"2S",1,2,1,0.0174795507798112,-0.427071924830301,-1.16442139086943,3,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-386",11111,"Spring_Pulse_2023",87,6.4,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.000971901418824212,2023,"2S",1,2,1,0.0174795507798112,-0.633199203770484,-1.79263780607958,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-387",11011,"Spring_Pulse_2023",80,5.6,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00109375,2023,"2S",1,2,1,-1.11601420159024,-1.04545376165085,-0.532472486723685,5,36.9,88,170,110,0.369,0.88,1.7,1.1
"SP2023-388",11100,"Spring_Pulse_2023",85,6.2,"CNFH Fall Chinook","4/25/2023 10:45:00","RBDD_Rel",0.00100956645634032,2023,"2S",1,2,1,-0.306375807040202,-0.736262843240576,-1.4031037337742,3,36.9,88,170,110,0.369,0.88,1.7,1.1
