year,week,stream,site,count,mean_fork_length,hours_fished,flow_cfs,run_year
2012,18,feather river,steep riffle,98,80.18367346938776,168,799.1428571428571,2012
2012,19,feather river,herringer riffle,15,63.733333333333334,336,3143.5714285714284,2012
2012,19,feather river,steep riffle,162,81.79617834394904,168,789.2857142857143,2012
2012,20,feather river,herringer riffle,27,73.85185185185185,336,1912.2857142857142,2012
2012,20,feather river,steep riffle,51,76.6470588235294,168,796.1428571428571,2012
2012,21,feather river,steep riffle,58,79.86206896551724,168,807.8571428571429,2012
2012,21,feather river,herringer riffle,NA,NA,NA,1685.142857142857,2012
2012,22,feather river,steep riffle,62,86.29032258064517,168,794.2857142857143,2012
2012,22,feather river,herringer riffle,NA,NA,NA,1670,2012
2012,23,feather river,steep riffle,124,86.3360655737705,168,797.8571428571429,2012
2012,23,feather river,herringer riffle,NA,NA,NA,2464.1428571428573,2012
2012,24,feather river,steep riffle,10,85.9,168,1694.857142857143,2012
2012,24,feather river,herringer riffle,NA,NA,NA,4463.428571428572,2012
2012,25,feather river,herringer riffle,NA,NA,NA,5278,2012
2012,25,feather river,steep riffle,NA,NA,NA,4973.571428571428,2012
2012,26,feather river,herringer riffle,NA,NA,NA,6092.142857142857,2012
2012,26,feather river,steep riffle,NA,NA,NA,1942.142857142857,2012
2012,27,feather river,herringer riffle,NA,NA,NA,6987.571428571428,2012
2012,27,feather river,steep riffle,NA,NA,NA,1351.857142857143,2012
2012,28,feather river,herringer riffle,NA,NA,NA,7934.714285714285,2012
2012,28,feather river,steep riffle,NA,NA,NA,1389,2012
2012,29,feather river,herringer riffle,NA,NA,NA,8417.142857142857,2012
2012,29,feather river,steep riffle,NA,NA,NA,1168.5714285714287,2012
2012,30,feather river,herringer riffle,NA,NA,NA,8421.42857142857,2012
2012,30,feather river,steep riffle,NA,NA,NA,1674.2857142857142,2012
2012,31,feather river,herringer riffle,NA,NA,NA,8354.142857142857,2012
2012,31,feather river,steep riffle,NA,NA,NA,1082.7142857142858,2012
2012,32,feather river,herringer riffle,NA,NA,NA,6738.285714285715,2012
2012,32,feather river,steep riffle,NA,NA,NA,1382.5714285714287,2012
2012,33,feather river,herringer riffle,NA,NA,NA,5582.857142857143,2012
2012,33,feather river,steep riffle,NA,NA,NA,1348.5714285714287,2012
2012,34,feather river,herringer riffle,NA,NA,NA,4814,2012
2012,34,feather river,steep riffle,NA,NA,NA,952.5714285714286,2012
2012,35,feather river,herringer riffle,NA,NA,NA,4453.571428571428,2012
2012,35,feather river,steep riffle,NA,NA,NA,843.5714285714286,2012
2012,36,feather river,herringer riffle,NA,NA,NA,5360.142857142857,2012
2012,36,feather river,steep riffle,NA,NA,NA,827.2857142857143,2012
2012,37,feather river,herringer riffle,NA,NA,NA,5721,2012
2012,37,feather river,steep riffle,NA,NA,NA,779.5714285714286,2012
2012,38,feather river,herringer riffle,NA,NA,NA,4439.142857142857,2012
2012,38,feather river,steep riffle,NA,NA,NA,782,2012
2012,39,feather river,herringer riffle,NA,NA,NA,4147.428571428572,2012
2012,39,feather river,steep riffle,NA,NA,NA,798.8571428571429,2012
2012,40,feather river,herringer riffle,NA,NA,NA,5329.428571428572,2012
2012,40,feather river,steep riffle,NA,NA,NA,790.8571428571429,2012
2012,41,feather river,herringer riffle,NA,NA,NA,5454.571428571428,2012
2012,41,feather river,steep riffle,NA,NA,NA,781.7142857142857,2012
2012,42,feather river,herringer riffle,NA,NA,NA,2535.285714285714,2012
2012,42,feather river,steep riffle,NA,NA,NA,775.2857142857143,2012
2012,43,feather river,herringer riffle,NA,NA,NA,2513.8571428571427,2012
2012,43,feather river,steep riffle,NA,NA,NA,773.8571428571429,2012
2012,44,feather river,herringer riffle,NA,NA,NA,2518.285714285714,2012
2012,44,feather river,steep riffle,NA,NA,NA,769.7142857142857,2012
2012,45,feather river,gateway riffle,NA,NA,NA,765.1428571428571,2013
2012,45,feather river,herringer riffle,NA,NA,NA,2489.4285714285716,2013
2012,45,feather river,steep riffle,NA,NA,NA,765.1428571428571,2013
2012,46,feather river,gateway riffle,NA,NA,NA,785,2013
2012,46,feather river,herringer riffle,NA,NA,NA,2539.285714285714,2013
2012,46,feather river,steep riffle,NA,NA,NA,785,2013
2012,47,feather river,gateway riffle,NA,NA,NA,1382.142857142857,2013
2012,47,feather river,herringer riffle,NA,NA,NA,2606.1428571428573,2013
2012,47,feather river,steep riffle,NA,NA,NA,1382.142857142857,2013
2012,48,feather river,gateway riffle,NA,NA,NA,2625.1428571428573,2013
2012,48,feather river,herringer riffle,NA,NA,NA,2670,2013
2012,48,feather river,steep riffle,NA,NA,NA,2625.1428571428573,2013
2012,49,feather river,herringer riffle,776,33.476,336,2429.8571428571427,2013
2012,49,feather river,steep riffle,280,33.71153846153846,168,2383.4285714285716,2013
2012,49,feather river,gateway riffle,NA,NA,NA,2383.4285714285716,2013
2012,50,feather river,herringer riffle,4034,34.313380281690144,336,2414.714285714286,2013
2012,50,feather river,steep riffle,198,33.351851851851855,168,2371.4285714285716,2013
2012,50,feather river,gateway riffle,NA,NA,NA,2371.4285714285716,2013
2012,51,feather river,gateway riffle,1775,33.32,168,2068.5714285714284,2013
2012,51,feather river,herringer riffle,12522,34.292682926829265,336,2109.4285714285716,2013
2012,51,feather river,steep riffle,NA,NA,NA,2068.5714285714284,2013
2012,52,feather river,gateway riffle,6846,34.59437751004016,168,1932.4285714285713,2013
2012,52,feather river,herringer riffle,27283,35.051080550098234,336,1975,2013
2012,52,feather river,steep riffle,NA,NA,NA,1932.4285714285713,2013
2012,53,feather river,gateway riffle,8130,34.06,168,1922.5,2013
2012,53,feather river,herringer riffle,26977,35.208955223880594,336,1964.5,2013
2012,53,feather river,steep riffle,NA,NA,NA,1922.5,2013
2013,1,feather river,gateway riffle,13573,34.804532577903686,168,1934,2013
2013,1,feather river,herringer riffle,80318,35.481944444444444,336,1977.2857142857142,2013
2013,1,feather river,steep riffle,NA,NA,NA,1934,2013
2013,2,feather river,gateway riffle,20349,34.77247191011236,168,1942.857142857143,2013
2013,2,feather river,herringer riffle,38920,35.38352272727273,336,1987,2013
2013,2,feather river,steep riffle,NA,NA,NA,1942.857142857143,2013
2013,3,feather river,gateway riffle,42496,35.405099150141645,168,1953,2013
2013,3,feather river,herringer riffle,78602,35.324786324786324,336,1996.857142857143,2013
2013,3,feather river,steep riffle,NA,NA,NA,1953,2013
2013,4,feather river,gateway riffle,48821,35.60227272727273,168,1991.4285714285713,2013
2013,4,feather river,herringer riffle,39402,35.51300578034682,336,2034.857142857143,2013
2013,4,feather river,steep riffle,NA,NA,NA,1991.4285714285713,2013
2013,5,feather river,gateway riffle,113208,35.52991452991453,168,1975.2857142857142,2013
2013,5,feather river,herringer riffle,153529,35.800569800569804,336,2018.7142857142858,2013
2013,5,feather river,steep riffle,NA,NA,NA,1975.2857142857142,2013
2013,6,feather river,gateway riffle,54627,35.46,168,1862.142857142857,2013
2013,6,feather river,herringer riffle,42244,35.97860199714693,336,1946.5714285714287,2013
2013,6,feather river,steep riffle,NA,NA,NA,1862.142857142857,2013
2013,7,feather river,gateway riffle,24657,36.11830985915493,168,1460.4285714285713,2013
2013,7,feather river,herringer riffle,29150,36.121468926553675,336,1985.2857142857142,2013
2013,7,feather river,steep riffle,NA,NA,NA,1460.4285714285713,2013
2013,8,feather river,gateway riffle,15871,36.19327731092437,168,1473.2857142857142,2013
2013,8,feather river,herringer riffle,19296,36.46866096866097,336,1951.142857142857,2013
2013,8,feather river,steep riffle,NA,NA,NA,1473.2857142857142,2013
2013,9,feather river,gateway riffle,2176,35.908366533864545,168,1987,2013
2013,9,feather river,herringer riffle,12609,36.89346590909091,336,2021.2857142857142,2013
2013,9,feather river,steep riffle,NA,NA,NA,1987,2013
2013,10,feather river,gateway riffle,1470,37.45584045584046,168,1961,2013
2013,10,feather river,herringer riffle,2944,37.635451505016725,336,2754.714285714286,2013
2013,10,feather river,steep riffle,NA,NA,NA,1961,2013
2013,11,feather river,gateway riffle,377,40.424050632911396,168,1952,2013
2013,11,feather river,herringer riffle,2008,43.054131054131055,168,5154.857142857143,2013
2013,11,feather river,steep riffle,NA,NA,NA,1952,2013
2013,12,feather river,gateway riffle,817,42.6028880866426,168,1952.5714285714287,2013
2013,12,feather river,herringer riffle,1848,43.60437710437711,336,2757.4285714285716,2013
2013,12,feather river,steep riffle,NA,NA,NA,1952.5714285714287,2013
2013,13,feather river,gateway riffle,449,41.39739413680782,168,1945.5714285714287,2013
2013,13,feather river,herringer riffle,703,46.207581227436826,336,2681.714285714286,2013
2013,13,feather river,steep riffle,NA,NA,NA,1945.5714285714287,2013
2013,14,feather river,gateway riffle,295,44.09661835748792,168,1949.7142857142858,2013
2013,14,feather river,herringer riffle,216,47.23571428571429,336,3290.285714285714,2013
2013,14,feather river,steep riffle,NA,NA,NA,1949.7142857142858,2013
2013,15,feather river,gateway riffle,179,54.787709497206706,168,1546.142857142857,2013
2013,15,feather river,herringer riffle,342,48.79204892966361,336,2271.5714285714284,2013
2013,15,feather river,steep riffle,NA,NA,NA,1546.142857142857,2013
2013,16,feather river,gateway riffle,171,59.07017543859649,168,1433.5714285714287,2013
2013,16,feather river,herringer riffle,254,56.031496062992126,336,1602.5714285714287,2013
2013,16,feather river,steep riffle,NA,NA,NA,1433.5714285714287,2013
2013,17,feather river,gateway riffle,189,63.806629834254146,168,1421.4285714285713,2013
2013,17,feather river,herringer riffle,320,65.14049586776859,336,4226.142857142857,2013
2013,17,feather river,steep riffle,NA,NA,NA,1421.4285714285713,2013
2013,18,feather river,gateway riffle,73,67.61111111111111,168,1427.4285714285713,2013
2013,18,feather river,herringer riffle,133,67.85606060606061,168,3840.285714285714,2013
2013,18,feather river,steep riffle,NA,NA,NA,1427.4285714285713,2013
2013,19,feather river,gateway riffle,177,71.38235294117646,168,1251.2857142857142,2013
2013,19,feather river,herringer riffle,63,74.66666666666667,168,3648.4285714285716,2013
2013,19,feather river,steep riffle,NA,NA,NA,1251.2857142857142,2013
2013,20,feather river,gateway riffle,62,73.64516129032258,168,1077.142857142857,2013
2013,20,feather river,herringer riffle,27,75.55555555555556,168,3088.5714285714284,2013
2013,20,feather river,steep riffle,NA,NA,NA,1077.142857142857,2013
2013,21,feather river,gateway riffle,34,76,168,1094.857142857143,2013
2013,21,feather river,herringer riffle,4,76.5,168,3123.4285714285716,2013
2013,21,feather river,steep riffle,NA,NA,NA,1094.857142857143,2013
2013,22,feather river,gateway riffle,7,77.28571428571429,168,1099.4285714285713,2013
2013,22,feather river,herringer riffle,3,71.66666666666667,168,2495.1428571428573,2013
2013,22,feather river,steep riffle,NA,NA,NA,1099.4285714285713,2013
2013,23,feather river,gateway riffle,NA,NA,NA,1311.5714285714287,2013
2013,23,feather river,herringer riffle,NA,NA,NA,2621.5714285714284,2013
2013,23,feather river,steep riffle,NA,NA,NA,1311.5714285714287,2013
2013,24,feather river,gateway riffle,NA,NA,NA,1431.2857142857142,2013
2013,24,feather river,herringer riffle,NA,NA,NA,2724.1428571428573,2013
2013,24,feather river,steep riffle,NA,NA,NA,1431.2857142857142,2013
2013,25,feather river,gateway riffle,NA,NA,NA,1581.857142857143,2013
2013,25,feather river,herringer riffle,NA,NA,NA,4147.571428571428,2013
2013,25,feather river,steep riffle,NA,NA,NA,1581.857142857143,2013
2013,26,feather river,gateway riffle,NA,NA,NA,1674.857142857143,2013
2013,26,feather river,herringer riffle,NA,NA,NA,5590.571428571428,2013
2013,26,feather river,steep riffle,NA,NA,NA,1674.857142857143,2013
2013,27,feather river,gateway riffle,NA,NA,NA,2493.714285714286,2013
2013,27,feather river,herringer riffle,NA,NA,NA,5735.142857142857,2013
2013,27,feather river,steep riffle,NA,NA,NA,2493.714285714286,2013
2013,28,feather river,gateway riffle,NA,NA,NA,2730.4285714285716,2013
2013,28,feather river,herringer riffle,NA,NA,NA,5736.142857142857,2013
2013,28,feather river,steep riffle,NA,NA,NA,2730.4285714285716,2013
2013,29,feather river,gateway riffle,NA,NA,NA,2751.1428571428573,2013
2013,29,feather river,herringer riffle,NA,NA,NA,5771.142857142857,2013
2013,29,feather river,steep riffle,NA,NA,NA,2751.1428571428573,2013
2013,30,feather river,gateway riffle,NA,NA,NA,2780.4285714285716,2013
2013,30,feather river,herringer riffle,NA,NA,NA,5789,2013
2013,30,feather river,steep riffle,NA,NA,NA,2780.4285714285716,2013
2013,31,feather river,gateway riffle,NA,NA,NA,2762.285714285714,2013
2013,31,feather river,herringer riffle,NA,NA,NA,5762.285714285715,2013
2013,31,feather river,steep riffle,NA,NA,NA,2762.285714285714,2013
2013,32,feather river,gateway riffle,NA,NA,NA,2742.5714285714284,2013
2013,32,feather river,herringer riffle,NA,NA,NA,5719.714285714285,2013
2013,32,feather river,steep riffle,NA,NA,NA,2742.5714285714284,2013
2013,33,feather river,gateway riffle,NA,NA,NA,2733.8571428571427,2013
2013,33,feather river,herringer riffle,NA,NA,NA,5728.142857142857,2013
2013,33,feather river,steep riffle,NA,NA,NA,2733.8571428571427,2013
2013,34,feather river,gateway riffle,NA,NA,NA,2047,2013
2013,34,feather river,herringer riffle,NA,NA,NA,5724.142857142857,2013
2013,34,feather river,steep riffle,NA,NA,NA,2047,2013
2013,35,feather river,gateway riffle,NA,NA,NA,1121.142857142857,2013
2013,35,feather river,herringer riffle,NA,NA,NA,5681.142857142857,2013
2013,35,feather river,steep riffle,NA,NA,NA,1121.142857142857,2013
2013,36,feather river,gateway riffle,NA,NA,NA,1135.5714285714287,2013
2013,36,feather river,herringer riffle,NA,NA,NA,5544.142857142857,2013
2013,36,feather river,steep riffle,NA,NA,NA,1135.5714285714287,2013
2013,37,feather river,gateway riffle,NA,NA,NA,1131.2857142857142,2013
2013,37,feather river,herringer riffle,NA,NA,NA,3278.4285714285716,2013
2013,37,feather river,steep riffle,NA,NA,NA,1131.2857142857142,2013
2013,38,feather river,gateway riffle,NA,NA,NA,1123.4285714285713,2013
2013,38,feather river,herringer riffle,NA,NA,NA,2090.714285714286,2013
2013,38,feather river,steep riffle,NA,NA,NA,1123.4285714285713,2013
2013,39,feather river,gateway riffle,NA,NA,NA,1137.7142857142858,2013
2013,39,feather river,herringer riffle,NA,NA,NA,1896.5714285714287,2013
2013,39,feather river,steep riffle,NA,NA,NA,1137.7142857142858,2013
2013,40,feather river,gateway riffle,NA,NA,NA,1173.142857142857,2013
2013,40,feather river,herringer riffle,NA,NA,NA,1932.2857142857142,2013
2013,40,feather river,steep riffle,NA,NA,NA,1173.142857142857,2013
2013,41,feather river,gateway riffle,NA,NA,NA,1178.857142857143,2013
2013,41,feather river,herringer riffle,NA,NA,NA,1935.7142857142858,2013
2013,41,feather river,steep riffle,NA,NA,NA,1178.857142857143,2013
2013,42,feather river,gateway riffle,NA,NA,NA,1199.142857142857,2013
2013,42,feather river,herringer riffle,NA,NA,NA,1964.857142857143,2013
2013,42,feather river,steep riffle,NA,NA,NA,1199.142857142857,2013
2013,43,feather river,gateway riffle,NA,NA,NA,1212.7142857142858,2013
2013,43,feather river,herringer riffle,NA,NA,NA,1983.5714285714287,2013
2013,43,feather river,steep riffle,NA,NA,NA,1212.7142857142858,2013
2013,44,feather river,gateway riffle,NA,NA,NA,1187.7142857142858,2013
2013,44,feather river,herringer riffle,NA,NA,NA,1955.5714285714287,2013
2013,44,feather river,steep riffle,NA,NA,NA,1187.7142857142858,2013
2013,45,feather river,gateway riffle,NA,NA,NA,1165,2014
2013,45,feather river,herringer riffle,NA,NA,NA,1932,2014
2013,46,feather river,gateway riffle,NA,NA,NA,1168.7142857142858,2014
2013,46,feather river,herringer riffle,NA,NA,NA,1743.5714285714287,2014
2013,47,feather river,gateway riffle,NA,NA,NA,1164.7142857142858,2014
2013,47,feather river,herringer riffle,NA,NA,NA,1426.4285714285713,2014
2013,48,feather river,gateway riffle,NA,NA,NA,1115.142857142857,2014
2013,48,feather river,herringer riffle,NA,NA,NA,1376.2857142857142,2014
2013,49,feather river,gateway riffle,NA,NA,NA,1123,2014
2013,49,feather river,herringer riffle,NA,NA,NA,1380,2014
2013,50,feather river,gateway riffle,598,33.40127388535032,168,1162.7142857142858,2014
2013,50,feather river,herringer riffle,NA,NA,NA,1423.5714285714287,2014
2013,51,feather river,gateway riffle,1269,33.92,168,1153.857142857143,2014
2013,51,feather river,herringer riffle,NA,NA,NA,1412,2014
2013,52,feather river,gateway riffle,1853,34.5,168,1143.857142857143,2014
2013,52,feather river,herringer riffle,419,34.94,168,1407.4285714285713,2014
2013,53,feather river,gateway riffle,2068,NA,168,1147,2014
2013,53,feather river,herringer riffle,564,35.28,168,1414,2014
2014,1,feather river,gateway riffle,14164,34.7,168,1157.857142857143,2014
2014,1,feather river,herringer riffle,5037,35.07539682539682,168,1408,2014
2014,2,feather river,gateway riffle,44620,35.32231404958678,168,1108.142857142857,2014
2014,2,feather river,herringer riffle,12212,35.794871794871796,168,1136,2014
2014,3,feather river,gateway riffle,108246,36.01690140845071,168,1117.5714285714287,2014
2014,3,feather river,herringer riffle,41267,37.15176151761518,168,1139.2857142857142,2014
2014,4,feather river,gateway riffle,103240,36.359773371104815,168,1111.2857142857142,2014
2014,4,feather river,herringer riffle,16440,36.41242937853107,168,1132.7142857142858,2014
2014,5,feather river,gateway riffle,89861,36.65934065934066,168,1117.142857142857,2014
2014,5,feather river,herringer riffle,9558,36.3019943019943,168,1137.142857142857,2014
2014,6,feather river,gateway riffle,77410,35.8876404494382,168,1076.4285714285713,2014
2014,6,feather river,herringer riffle,18563,36.98022598870057,168,1216.7142857142858,2014
2014,7,feather river,gateway riffle,179473,37.718832891246684,168,994.5714285714286,2014
2014,7,feather river,herringer riffle,158464,41.09808612440192,168,1190,2014
2014,8,feather river,gateway riffle,68718,36.29945054945055,168,994.8571428571429,2014
2014,8,feather river,herringer riffle,70623,39.11413043478261,168,1104,2014
2014,9,feather river,gateway riffle,11740,37.725190839694655,168,976.5714285714286,2014
2014,9,feather river,herringer riffle,8203,40.355731225296445,168,1042.5714285714287,2014
2014,10,feather river,gateway riffle,13240,36.46610169491525,168,938.7142857142857,2014
2014,10,feather river,herringer riffle,10105,39.890756302521005,168,961.4285714285714,2014
2014,11,feather river,gateway riffle,7581,36.089635854341736,168,931.1428571428571,2014
2014,11,feather river,herringer riffle,12778,41.52876712328767,168,947.8571428571429,2014
2014,12,feather river,gateway riffle,2256,37.51558073654391,168,938.2857142857143,2014
2014,12,feather river,herringer riffle,2481,41.59206798866855,168,955.8571428571429,2014
2014,13,feather river,gateway riffle,514,41.47107438016529,168,950.1428571428571,2014
2014,13,feather river,herringer riffle,281,41.550925925925924,168,970.4285714285714,2014
2014,14,feather river,gateway riffle,411,42.92700729927007,168,952,2014
2014,14,feather river,herringer riffle,94,43.91489361702128,168,970.2857142857143,2014
2014,15,feather river,gateway riffle,134,50.82828282828283,168,937.7142857142857,2014
2014,15,feather river,herringer riffle,95,51.913978494623656,168,955.2857142857143,2014
2014,16,feather river,gateway riffle,32,55.40625,168,934.7142857142857,2014
2014,16,feather river,herringer riffle,65,55.9375,168,951.4285714285714,2014
2014,17,feather river,gateway riffle,59,63.32203389830509,168,937,2014
2014,17,feather river,herringer riffle,47,62.08510638297872,168,952.5714285714286,2014
2014,18,feather river,herringer riffle,33,68.81818181818181,168,953.8571428571429,2014
2014,18,feather river,gateway riffle,NA,NA,NA,941.8571428571429,2014
2014,19,feather river,herringer riffle,129,73.4054054054054,168,1323.857142857143,2014
2014,19,feather river,gateway riffle,NA,NA,NA,933.2857142857143,2014
2014,20,feather river,herringer riffle,31,74.61290322580645,168,1754.7142857142858,2014
2014,20,feather river,gateway riffle,NA,NA,NA,1048.857142857143,2014
2014,21,feather river,herringer riffle,52,79.02325581395348,168,1866.857142857143,2014
2014,21,feather river,gateway riffle,NA,NA,NA,1391.4285714285713,2014
2014,22,feather river,gateway riffle,NA,NA,NA,969.1428571428571,2014
2014,22,feather river,herringer riffle,NA,NA,NA,1864.857142857143,2014
2014,23,feather river,gateway riffle,NA,NA,NA,1125.857142857143,2014
2014,23,feather river,herringer riffle,NA,NA,NA,2066.4285714285716,2014
2014,24,feather river,gateway riffle,NA,NA,NA,1157.4285714285713,2014
2014,24,feather river,herringer riffle,NA,NA,NA,3328.8571428571427,2014
2014,25,feather river,gateway riffle,NA,NA,NA,1660.857142857143,2014
2014,25,feather river,herringer riffle,NA,NA,NA,3680.8571428571427,2014
2014,26,feather river,gateway riffle,NA,NA,NA,1377.857142857143,2014
2014,26,feather river,herringer riffle,NA,NA,NA,3649.285714285714,2014
2014,27,feather river,gateway riffle,NA,NA,NA,1531.4285714285713,2014
2014,27,feather river,herringer riffle,NA,NA,NA,3567.1428571428573,2014
2014,28,feather river,gateway riffle,NA,NA,NA,1517.142857142857,2014
2014,28,feather river,herringer riffle,NA,NA,NA,3494.285714285714,2014
2014,29,feather river,gateway riffle,NA,NA,NA,1531.4285714285713,2014
2014,29,feather river,herringer riffle,NA,NA,NA,3091.4285714285716,2014
2014,30,feather river,gateway riffle,NA,NA,NA,1678.5714285714287,2014
2014,30,feather river,herringer riffle,NA,NA,NA,2732.4285714285716,2014
2014,31,feather river,gateway riffle,NA,NA,NA,1805.7142857142858,2014
2014,31,feather river,herringer riffle,NA,NA,NA,2420.714285714286,2014
2014,32,feather river,gateway riffle,NA,NA,NA,1665.7142857142858,2014
2014,32,feather river,herringer riffle,NA,NA,NA,2166.1428571428573,2014
2014,33,feather river,gateway riffle,NA,NA,NA,1378.5714285714287,2014
2014,33,feather river,herringer riffle,NA,NA,NA,1782.7142857142858,2014
2014,34,feather river,gateway riffle,NA,NA,NA,1230,2014
2014,34,feather river,herringer riffle,NA,NA,NA,1762.142857142857,2014
2014,35,feather river,gateway riffle,NA,NA,NA,1056.4285714285713,2014
2014,35,feather river,herringer riffle,NA,NA,NA,1663.2857142857142,2014
2014,36,feather river,gateway riffle,NA,NA,NA,1053,2014
2014,36,feather river,herringer riffle,NA,NA,NA,1649,2014
2014,37,feather river,gateway riffle,NA,NA,NA,1067,2014
2014,37,feather river,herringer riffle,NA,NA,NA,1666.2857142857142,2014
2014,38,feather river,gateway riffle,NA,NA,NA,1077.7142857142858,2014
2014,38,feather river,herringer riffle,NA,NA,NA,1682.4285714285713,2014
2014,39,feather river,gateway riffle,NA,NA,NA,1081.2857142857142,2014
2014,39,feather river,herringer riffle,NA,NA,NA,1679.2857142857142,2014
2014,40,feather river,gateway riffle,NA,NA,NA,1071.5714285714287,2014
2014,40,feather river,herringer riffle,NA,NA,NA,1680.5714285714287,2014
2014,41,feather river,gateway riffle,NA,NA,NA,1060.142857142857,2014
2014,41,feather river,herringer riffle,NA,NA,NA,1671,2014
2014,42,feather river,gateway riffle,NA,NA,NA,1067.7142857142858,2014
2014,42,feather river,herringer riffle,NA,NA,NA,1680.2857142857142,2014
2014,43,feather river,gateway riffle,NA,NA,NA,1074.857142857143,2014
2014,43,feather river,herringer riffle,NA,NA,NA,1683,2014
2014,44,feather river,gateway riffle,NA,NA,NA,1055.7142857142858,2014
2014,44,feather river,herringer riffle,NA,NA,NA,1648.857142857143,2014
2014,45,feather river,gateway riffle,NA,NA,NA,1053.5714285714287,2015
2014,45,feather river,herringer riffle,NA,NA,NA,1209.5714285714287,2015
2014,45,feather river,steep riffle,NA,NA,NA,1053.5714285714287,2015
2014,46,feather river,gateway riffle,NA,NA,NA,1054.2857142857142,2015
2014,46,feather river,herringer riffle,NA,NA,NA,1113.4285714285713,2015
2014,46,feather river,steep riffle,NA,NA,NA,1054.2857142857142,2015
2014,47,feather river,gateway riffle,NA,NA,NA,1074.4285714285713,2015
2014,47,feather river,herringer riffle,NA,NA,NA,1116.2857142857142,2015
2014,47,feather river,steep riffle,NA,NA,NA,1074.4285714285713,2015
2014,48,feather river,herringer riffle,1,34,168,1101.7142857142858,2015
2014,48,feather river,steep riffle,169,33.093023255813954,168,1060.2857142857142,2015
2014,48,feather river,gateway riffle,NA,NA,NA,1060.2857142857142,2015
2014,49,feather river,herringer riffle,2,35.5,168,1110.7142857142858,2015
2014,49,feather river,steep riffle,1909,34.6,168,1053.857142857143,2015
2014,49,feather river,gateway riffle,NA,NA,NA,1053.857142857143,2015
2014,50,feather river,gateway riffle,NA,NA,NA,1053.5714285714287,2015
2014,50,feather river,herringer riffle,NA,NA,NA,1110.7142857142858,2015
2014,50,feather river,steep riffle,NA,NA,NA,1053.5714285714287,2015
2014,51,feather river,herringer riffle,936,33.96610169491525,168,1127.7142857142858,2015
2014,51,feather river,steep riffle,773,35.8,168,1073.142857142857,2015
2014,51,feather river,gateway riffle,NA,NA,NA,1073.142857142857,2015
2014,52,feather river,gateway riffle,1669,34.94,168,1071.2857142857142,2015
2014,52,feather river,herringer riffle,3562,34.556,168,1118.7142857142858,2015
2014,52,feather river,steep riffle,12689,35.66013071895425,168,1071.2857142857142,2015
2014,53,feather river,gateway riffle,2261,34.82,168,1065,2015
2014,53,feather river,herringer riffle,1005,34.64,168,1108,2015
2014,53,feather river,steep riffle,NA,NA,NA,1065,2015
2015,1,feather river,gateway riffle,13583,35.22529644268775,168,1070.2857142857142,2015
2015,1,feather river,herringer riffle,7657,35.254980079681275,168,1113.7142857142858,2015
2015,1,feather river,steep riffle,NA,NA,NA,1070.2857142857142,2015
2015,2,feather river,gateway riffle,31699,35.27272727272727,168,1065.7142857142858,2015
2015,2,feather river,herringer riffle,16106,35.5225988700565,168,1115.142857142857,2015
2015,2,feather river,steep riffle,NA,NA,NA,1065.7142857142858,2015
2015,3,feather river,gateway riffle,41682,34.91193181818182,168,1048,2015
2015,3,feather river,herringer riffle,8558,35.94871794871795,168,1094.142857142857,2015
2015,3,feather river,steep riffle,NA,NA,NA,1048,2015
2015,4,feather river,gateway riffle,37556,35.70056497175141,168,1061.857142857143,2015
2015,4,feather river,herringer riffle,13362,36.05128205128205,168,1104.142857142857,2015
2015,4,feather river,steep riffle,NA,NA,NA,1061.857142857143,2015
2015,5,feather river,gateway riffle,31526,35.2022792022792,168,1061.4285714285713,2015
2015,5,feather river,herringer riffle,54804,36.09240924092409,168,1110,2015
2015,5,feather river,steep riffle,NA,NA,NA,1061.4285714285713,2015
2015,6,feather river,gateway riffle,64750,35.3728813559322,168,1077.5714285714287,2015
2015,6,feather river,herringer riffle,8699,35.59,168,1126.7142857142858,2015
2015,6,feather river,steep riffle,NA,NA,NA,1077.5714285714287,2015
2015,7,feather river,gateway riffle,27736,36.25,168,1087.2857142857142,2015
2015,7,feather river,herringer riffle,17638,36.21652421652421,168,1135.857142857143,2015
2015,7,feather river,steep riffle,NA,NA,NA,1087.2857142857142,2015
2015,8,feather river,gateway riffle,9267,36.97304582210243,168,1090,2015
2015,8,feather river,herringer riffle,6803,36.0997150997151,168,1140.4285714285713,2015
2015,8,feather river,steep riffle,NA,NA,NA,1090,2015
2015,9,feather river,gateway riffle,2678,37.73626373626374,168,1014.2857142857143,2015
2015,9,feather river,herringer riffle,2955,37.79261363636363,168,1062.7142857142858,2015
2015,9,feather river,steep riffle,8034,40.168067226890756,168,1014.2857142857143,2015
2015,10,feather river,herringer riffle,2008,39.38526912181303,168,988.8571428571429,2015
2015,10,feather river,steep riffle,15864,39.55297157622739,168,941.1428571428571,2015
2015,10,feather river,gateway riffle,NA,NA,NA,941.1428571428571,2015
2015,11,feather river,herringer riffle,754,41.95666666666666,168,980.4285714285714,2015
2015,11,feather river,steep riffle,6839,38.388535031847134,168,935.4285714285714,2015
2015,11,feather river,gateway riffle,NA,NA,NA,935.4285714285714,2015
2015,12,feather river,herringer riffle,126,38.895161290322584,168,981.2857142857143,2015
2015,12,feather river,steep riffle,2698,42.736363636363635,168,926.2857142857143,2015
2015,12,feather river,gateway riffle,NA,NA,NA,926.2857142857143,2015
