projectDescriptionID,releaseID,releaseTime,commonName,markedRun,markedFishOrigin,sourceOfFishSite,releaseSite,releaseSubSite,nReleased,testDays,appliedMarkType,appliedMarkColor,appliedMarkPosition,appliedMarkCode,IncludeInAnalysis
2,513,2014-02-13T21:00:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Gateway_release site,Gateway release boxes,551,3,Elastomer,Green,Nose,,Yes
2,514,2011-01-11T12:00:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,Not applicable (n/a),499,4,Elastomer,Orange,Nose,,Yes
2,515,2011-01-13T13:00:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_100m above falls,798,4,Elastomer,White,Nose,,Yes
2,516,2011-01-17T12:30:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_100m above falls,994,4,Pigment / dye,Brown,Whole body,,Yes
2,517,2011-01-19T11:00:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_100m above falls,983,4,Elastomer,Blue,Nose,,Yes
2,518,2011-01-24T10:20:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_100m above falls,999,4,Pigment / dye,Brown,Whole body,,Yes
2,519,2011-01-26T11:30:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,Not applicable (n/a),1015,4,Elastomer,Blue,Nose,,Yes
2,520,2011-01-27T14:30:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,Not applicable (n/a),1010,5,Pigment / dye,Brown,Whole body,,Yes
2,521,2011-01-31T11:55:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_100m above falls,999,2,Pigment / dye,Brown,Whole body,,Yes
2,522,2011-02-02T12:00:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,Not applicable (n/a),500,4,Pigment / dye,Brown,Whole body,,Yes
2,523,2011-02-07T12:10:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,Not applicable (n/a),1000,3,Pigment / dye,Brown,Whole body,,Yes
2,524,2011-02-23T11:30:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,Not applicable (n/a),500,7,Pigment / dye,Brown,Whole body,,Yes
2,525,2011-03-01T15:15:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,Not applicable (n/a),485,5,Elastomer,Green,Nose,,Yes
2,526,2011-03-03T12:00:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_100m above falls,993,4,Pigment / dye,Brown,Whole body,,Yes
2,527,2011-03-06T11:45:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,Not applicable (n/a),480,4,Elastomer,Green,Nose,,Yes
2,528,2011-03-07T10:53:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,Not applicable (n/a),1293,4,Pigment / dye,Brown,Whole body,,Yes
2,529,2011-03-09T12:45:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_100m above falls,484,4,Elastomer,Yellow,Nose,,No
2,530,2011-03-10T12:45:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_100m above falls,1496,3,Pigment / dye,Brown,Whole body,,Yes
2,531,2014-02-20T21:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer Release boxes,473,3,Elastomer,Red,Nose,,Yes
2,532,2014-02-25T13:15:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,next to Herringer Release boxes,465,3,Elastomer,Red,Nose,,Yes
2,533,2014-02-26T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,next to Herringer Release boxes,476,3,Elastomer,White,Nose,,Yes
2,534,2014-03-06T13:10:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,next to Herringer Release boxes,510,2,Elastomer,Blue,Nose,,Yes
2,535,2014-03-07T10:20:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer Release boxes,226,5,Elastomer,Red,Nose,,Yes
2,536,2014-03-07T10:20:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,next to Herringer Release boxes,201,2,Elastomer,White,Nose,,Yes
2,537,2014-03-13T13:43:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,next to Herringer Release boxes,447,3,Elastomer,Red,Nose,,Yes
2,538,2014-03-14T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,next to Herringer Release boxes,239,4,Elastomer,White,Nose,,Yes
2,539,2014-03-14T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,next to Herringer Release boxes,240,3,Elastomer,Blue,Nose,,Yes
2,540,2014-03-20T10:52:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,next to Herringer Release boxes,478,3,Elastomer,Red,Nose,,Yes
2,541,2014-03-21T09:45:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,next to Herringer Release boxes,246,3,Elastomer,White,Nose,,Yes
2,542,2014-02-19T21:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release boxes,499,3,Pigment / dye,Brown,Whole body,,Yes
2,543,2014-02-25T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,next to Gateway release boxes,365,3,Elastomer,Orange,Nose,,Yes
2,544,2014-02-26T12:25:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,next to Gateway release boxes,495,3,Elastomer,Green,Nose,,Yes
2,545,2014-02-26T21:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release boxes,404,3,Elastomer,Purple / Violet,Nose,,Yes
2,546,2014-03-06T11:55:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,next to Gateway release boxes,483,3,Elastomer,Orange,Nose,,Yes
2,547,2014-03-07T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,next to Gateway release boxes,201,3,Elastomer,Green,Nose,,Yes
2,548,2014-03-07T21:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release boxes,242,3,Elastomer,Purple / Violet,Nose,,Yes
2,549,2014-03-13T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,next to Gateway release boxes,459,4,Elastomer,Purple / Violet,Nose,,Yes
2,550,2014-03-14T21:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release boxes,231,3,Elastomer,Orange,Nose,,Yes
2,551,2014-03-14T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,next to Gateway release boxes,235,3,Elastomer,Green,Nose,,Yes
2,552,2014-03-20T10:05:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,next to Gateway release boxes,488,3,Elastomer,Purple / Violet,Nose,,Yes
2,553,2014-03-21T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,next to Gateway release boxes,181,3,Elastomer,Orange,Nose,,Yes
2,554,2014-03-25T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,next to Gateway release boxes,63,3,Elastomer,Green,Nose,,No
2,555,2013-02-15T11:15:00Z,Chinook salmon,Fall,Natural,,Gateway_release site,next to Gateway release boxes,249,9,Elastomer,Pink,Nose,,No
2,556,2013-04-09T15:15:00Z,Chinook salmon,Fall,Natural,,Herringer_release site,next to Herringer Release boxes,28,3,Pigment / dye,Brown,Whole body,,No
2,558,2011-03-15T12:00:00Z,Chinook salmon,Fall,Natural,,Steep Riffle_release site,Not applicable (n/a),215,0,Pigment / dye,Brown,Whole body,,No
2,559,2011-04-07T12:00:00Z,Chinook salmon,Fall,Natural,,Steep Riffle_release site,Not applicable (n/a),419,5,Pigment / dye,Brown,Whole body,,Yes
2,560,2011-04-20T13:30:00Z,Chinook salmon,Fall,Natural,,Steep Riffle_release site,Not applicable (n/a),147,1,Pigment / dye,Brown,Whole body,,No
2,561,2011-01-06T12:45:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_100m above falls,196,0,Elastomer,Yellow,Nose,,No
2,562,2005-02-09T11:30:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Steep Pool Left RM 60.9,998,4,Elastomer,Pink,Nose,,Yes
2,563,2005-02-17T12:00:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Steep Pool Left RM 60.9,989,4,Elastomer,Green,Nose,,Yes
2,564,2005-02-24T11:00:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Robinson Main RM 61.6,985,4,Elastomer,White,Nose,,Yes
2,565,2005-03-08T12:00:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Steep Pool Right RM 60.9,969,5,Elastomer,Green,Nose,,Yes
2,566,2005-03-16T12:00:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Steep Pool Right RM 60.9,799,4,Elastomer,Pink,Nose,,Yes
2,567,2005-02-09T11:40:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Eye Pool Right RM60.5,996,3,Elastomer,Yellow,Nose,,No
2,568,2005-02-09T11:40:00Z,Not applicable (n/a),Fall,Natural,,Eye riffle_release site,Eye Pool Left RM 60.5,1075,3,Elastomer,Red,Nose,,No
2,569,2005-02-09T11:00:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Robinson Main RM 61.6,1004,3,Elastomer,Green,Nose,,No
2,570,2005-02-09T10:45:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Robinson Side RM 61.6,1025,3,Elastomer,White,Nose,,No
2,571,2005-02-17T12:00:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Robinson Main RM 61.6,1113,3,Elastomer,Red,Nose,,No
2,572,2005-02-17T12:00:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Robinson Side RM 61.6,1027,3,Elastomer,Yellow,Nose,,No
2,573,2005-03-02T12:00:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Lower Robinson RM 61.4,1001,3,Elastomer,Orange,Nose,,No
2,574,2005-03-02T12:00:00Z,Chinook salmon,Fall,Natural,,Eye riffle_release site,Robinson Side RM 61.6,998,3,Elastomer,Pink,Nose,,No
2,575,2009-01-13T14:30:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_below falls,506,4,Pigment / dye,Brown,Whole body,,Yes
2,576,2009-01-22T12:00:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_below falls,559,4,Pigment / dye,Brown,Whole body,,Yes
2,577,2009-01-27T12:15:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_below falls,652,2,Elastomer,Green,Nose,,Yes
2,578,2009-02-12T10:30:00Z,Chinook salmon,Fall,Natural,,Sunset_release site,release_below falls,534,3,Elastomer,Orange,Nose,,Yes
2,579,2009-03-17T14:25:00Z,Chinook salmon,Fall,Natural,,Steep Riffle_release site,Not applicable (n/a),542,3,Pigment / dye,Brown,Whole body,,Yes
2,580,2009-03-23T11:30:00Z,Chinook salmon,Fall,Natural,,Steep Riffle_release site,Not applicable (n/a),603,4,Pigment / dye,Brown,Whole body,,Yes
2,581,2008-04-16T12:45:00Z,Chinook salmon,Fall,Natural,,Steep Riffle_release site,Not applicable (n/a),749,3,Pigment / dye,Brown,Whole body,,Yes
2,582,2015-01-06T14:12:00Z,Chinook salmon,Fall,Natural,,Herringer_release site,half mile above trap RM,245,7,Elastomer,Red,Nose,,No
2,583,2015-01-07T15:52:00Z,Chinook salmon,Fall,Natural,,Herringer_release site,half mile above trap RM,479,7,Elastomer,White,Nose,,No
2,584,2015-01-13T15:41:00Z,Chinook salmon,Fall,Natural,,Herringer_release site,half mile above trap RM,484,7,Elastomer,Blue,Nose,,No
2,585,2015-01-14T15:05:00Z,Chinook salmon,Fall,Natural,,Herringer_release site,half mile above trap RM,998,7,Elastomer,Red,Nose,,No
2,586,2015-01-06T10:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,513,3,Elastomer,Green,Nose,,No
2,587,2015-01-07T13:11:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,485,7,Elastomer,Orange,Nose,,No
2,588,2015-01-13T13:01:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,482,7,Elastomer,Purple / Violet,Nose,,No
2,589,2015-01-14T12:19:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,997,7,Elastomer,Green,Nose,,No
2,590,2015-01-21T13:20:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,879,4,Elastomer,Orange,Nose,,No
2,591,2015-01-22T12:03:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,607,7,Elastomer,Purple / Violet,Nose,,No
2,592,2015-01-27T22:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,696,4,Elastomer,Green,Nose,,Yes
2,593,2015-01-28T12:12:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,715,9,Elastomer,Orange,Nose,,Yes
2,594,2015-02-03T12:10:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,486,4,Elastomer,Purple / Violet,Nose,,No
2,595,2015-02-04T13:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,790,4,Elastomer,Green,Nose,,Yes
2,596,2015-02-10T15:38:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,471,4,Elastomer,Purple / Violet,Nose,,No
2,597,2015-02-10T15:37:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,481,4,Elastomer,Blue,Nose,,No
2,598,2015-02-11T16:35:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1031,4,Elastomer,Green,Nose,,Yes
2,599,2015-02-13T10:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,490,4,Elastomer,Orange,Nose,,Yes
2,600,2015-02-18T14:43:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,744,4,Elastomer,Purple / Violet,Nose,,No
2,601,2015-02-19T10:29:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,494,4,Elastomer,Green,Nose,,Yes
2,602,2015-02-20T14:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,471,3,Elastomer,Pink,Nose,,Yes
2,603,2015-02-24T12:26:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,690,7,Elastomer,Orange,Nose,,Yes
2,604,2015-02-26T11:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,393,7,Elastomer,Purple / Violet,Nose,,Yes
2,605,2015-02-27T13:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,490,4,Elastomer,Green,Nose,,No
2,606,2015-01-21T16:18:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,981,4,Elastomer,White,Nose,,Yes
2,607,2015-01-22T12:25:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,589,10,Elastomer,Blue,Nose,,Yes
2,608,2015-01-27T13:03:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,730,4,Elastomer,Red,Nose,,Yes
2,609,2015-01-28T12:44:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,713,7,Elastomer,White,Nose,,Yes
2,610,2015-02-03T11:20:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,989,7,Elastomer,Blue,Nose,,Yes
2,611,2015-02-04T13:10:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,801,6,Elastomer,Red,Nose,,Yes
2,612,2015-02-11T14:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,995,7,Elastomer,Red,Nose,,Yes
2,613,2015-02-13T13:27:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,494,7,Elastomer,White,Nose,,Yes
2,614,2015-02-18T16:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,487,7,Elastomer,Blue,Nose,,Yes
2,615,2015-02-19T12:52:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,479,7,Elastomer,Red,Nose,,Yes
2,616,2015-02-20T11:02:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,371,7,Elastomer,Yellow,Nose,,Yes
2,617,2015-02-24T16:15:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,651,6,Elastomer,White,Nose,,Yes
2,618,2015-02-26T12:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,411,5,Elastomer,Blue,Nose,,Yes
2,619,2015-02-27T11:10:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,462,5,Elastomer,Red,Nose,,Yes
2,620,2015-03-03T12:20:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,345,6,Elastomer,White,Nose,,Yes
2,621,2015-03-03T09:30:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Steep Riffle_release site,Steep release_RR & RL,303,8,Elastomer,Orange,Nose,,Yes
2,622,2015-03-04T16:20:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Steep Riffle_release site,Steep release_RR & RL,292,7,Elastomer,Purple / Violet,Nose,,Yes
2,623,2015-03-06T14:00:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Steep Riffle_release site,Steep release_RR & RL,492,7,Elastomer,Green,Nose,,Yes
2,624,2015-03-10T14:32:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Steep Riffle_release site,Steep release_RR & RL,520,7,Elastomer,Orange,Nose,,Yes
2,625,2015-03-11T08:30:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Steep Riffle_release site,Steep release_RR & RL,507,7,Elastomer,Purple / Violet,Nose,,Yes
2,626,2015-03-25T12:28:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Steep Riffle_release site,Steep release_RR & RL,242,7,Elastomer,Purple / Violet,Nose,,Yes
2,627,2015-03-27T12:30:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Steep Riffle_release site,Steep release_RR & RL,328,3,Elastomer,Orange,Nose,,Yes
2,628,2015-03-04T12:10:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,278,5,Elastomer,Blue,Nose,,Yes
2,629,2015-03-06T12:17:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,496,29,Elastomer,Red,Nose,,Yes
2,630,2015-03-10T13:16:00Z,Chinook salmon,Fall,Natural,,Herringer_release site,Herringer release_ RL & RR,508,6,Elastomer,White,Nose,,No
2,631,2015-03-11T13:05:00Z,Chinook salmon,Fall,Natural,,Herringer_release site,Herringer release_ RL & RR,509,6,Elastomer,Blue,Nose,,Yes
2,632,2015-03-27T10:00:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Herringer_release site,Herringer release_ RL & RR,254,7,Pigment / dye,Brown,Whole body,,No
2,633,2015-03-31T12:00:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Steep Riffle_release site,Steep release_RR & RL,251,20,Elastomer,Orange,Nose,,Yes
2,634,2015-03-24T15:40:00Z,Chinook salmon,Fall,Natural,Steep Riffle,Herringer_release site,Herringer release_ RL & RR,244,6,Elastomer,White,Nose,,Yes
2,635,2015-12-30T13:27:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,271,7,Elastomer,Orange,Nose,,Yes
2,636,2015-12-31T13:58:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1008,7,Elastomer,Green,Nose,,Yes
2,638,2016-01-01T12:39:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,589,7,Elastomer,Purple / Violet,Nose,,Yes
2,639,2016-01-05T12:01:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1014,7,Elastomer,Orange,Nose,,Yes
2,640,2016-01-06T15:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,345,7,Elastomer,Green,Nose,,Yes
2,641,2016-01-07T10:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,997,4,Elastomer,Purple / Violet,Nose,,Yes
2,642,2016-01-14T13:50:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,482,7,Elastomer,Red,Nose,,Yes
2,643,2016-01-19T16:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,998,6,Elastomer,Green,Nose,,Yes
2,644,2016-01-25T17:10:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1006,4,Elastomer,Green,Nose,,Yes
2,645,2016-01-26T14:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1007,4,Elastomer,Pink,Nose,,Yes
2,646,2016-02-01T14:05:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,737,4,Elastomer,Green,Nose,,Yes
2,647,2016-02-02T13:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,895,4,Elastomer,Pink,Nose,,Yes
2,648,2016-02-08T13:48:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1004,4,Elastomer,Green,Nose,,Yes
2,649,2016-02-09T11:15:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,938,4,Elastomer,Pink,Nose,,Yes
2,650,2016-02-16T13:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,1006,4,Elastomer,Green,Nose,,Yes
2,651,2016-02-17T12:10:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,508,4,Elastomer,Pink,Nose,,Yes
2,652,2016-02-22T15:17:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,385,4,Elastomer,Green,Nose,,Yes
2,653,2016-02-23T12:20:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,995,4,Elastomer,Pink,Nose,,Yes
2,654,2016-02-29T13:06:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,653,4,Elastomer,Green,Nose,,Yes
2,655,2016-03-01T13:28:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,589,4,Elastomer,Pink,Nose,,Yes
2,656,2015-12-31T13:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,992,7,Elastomer,White,Nose,,Yes
2,657,2015-12-30T15:20:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,279,7,Elastomer,Blue,Nose,,Yes
2,658,2016-01-01T11:54:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,496,7,Elastomer,Red,Nose,,Yes
2,659,2016-01-05T10:30:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,889,7,Elastomer,Blue,Nose,,Yes
2,660,2016-01-06T11:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,349,7,Elastomer,White,Nose,,No
2,661,2016-01-07T11:45:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,727,7,Elastomer,Red,Nose,,No
2,662,2016-01-12T12:08:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,996,7,Elastomer,Orange,Nose,,Yes
2,663,2016-01-12T12:08:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,1005,7,Elastomer,Blue,Nose,,Yes
2,664,2016-01-14T11:45:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,400,4,Elastomer,Purple / Violet,Nose,,Yes
2,665,2016-01-19T08:45:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,684,4,Elastomer,Orange,Nose,,Yes
2,666,2016-01-25T16:05:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,517,4,Elastomer,Orange,Nose,,Yes
2,667,2016-01-26T15:35:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,600,4,Elastomer,White,Nose,,Yes
2,668,2016-02-01T15:55:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,988,4,Elastomer,Orange,Nose,,Yes
2,669,2016-02-02T15:25:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,1001,4,Elastomer,White,Nose,,Yes
2,670,2016-02-08T15:38:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,919,4,Elastomer,Orange,Nose,,Yes
2,671,2016-02-09T15:34:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,761,4,Elastomer,White,Nose,,Yes
2,672,2016-02-16T16:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,1058,4,Elastomer,Orange,Nose,,Yes
2,673,2016-02-17T16:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,611,4,Elastomer,White,Nose,,Yes
2,674,2016-02-22T12:45:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,389,4,Elastomer,Orange,Nose,,Yes
2,675,2016-02-23T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,1112,4,Elastomer,White,Nose,,Yes
2,676,2016-02-29T15:55:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,691,4,Elastomer,Orange,Nose,,Yes
2,677,2016-03-01T12:00:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,674,4,Elastomer,White,Nose,,Yes
2,678,2017-01-09T16:35:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Gateway_release site,Gateway release_RL & RR,230,7,Elastomer,Purple / Violet,Nose,,Yes
