projectDescriptionID,releaseFishID,releaseID,forkLength
2,11481,871,40.0
2,11482,871,39.0
2,11483,871,34.0
2,11484,871,38.0
2,11485,871,37.0
2,11486,871,41.0
2,11487,871,42.0
2,11488,869,37.0
2,11489,869,35.0
2,11490,869,35.0
2,11491,869,36.0
2,11492,869,38.0
2,11493,869,38.0
2,11494,869,35.0
2,11495,869,36.0
2,11496,869,37.0
2,11497,869,35.0
2,11498,869,35.0
2,11499,869,36.0
2,11500,869,36.0
2,11501,869,39.0
2,11502,869,32.0
2,11503,869,36.0
2,11504,869,36.0
2,11505,869,37.0
2,11506,869,37.0
2,11507,869,38.0
2,11508,869,35.0
2,11509,869,35.0
2,11510,869,38.0
2,11511,869,37.0
2,11512,869,37.0
2,11513,869,36.0
2,11514,869,38.0
2,11515,869,35.0
2,11516,869,34.0
2,11517,869,37.0
2,11518,869,33.0
2,11519,869,34.0
2,11520,869,35.0
2,11521,869,36.0
2,11522,869,34.0
2,11523,869,35.0
2,11524,869,35.0
2,11525,869,34.0
2,11526,869,37.0
2,11527,869,36.0
2,11528,869,35.0
2,11529,869,36.0
2,11530,869,35.0
2,11531,869,36.0
2,11532,869,36.0
2,11533,869,38.0
2,11534,869,36.0
2,11535,869,35.0
2,11536,869,34.0
2,11537,869,37.0
2,11538,868,37.0
2,11539,868,34.0
2,11540,868,37.0
2,11541,868,36.0
2,11542,868,38.0
2,11543,868,35.0
2,11544,868,37.0
2,11545,868,36.0
2,11546,868,37.0
2,11547,868,36.0
2,11548,868,35.0
2,11549,868,34.0
2,11550,868,36.0
2,11551,868,33.0
2,11552,868,35.0
2,11553,868,36.0
2,11554,868,39.0
2,11555,868,35.0
2,11556,868,33.0
2,11557,868,37.0
2,11558,868,35.0
2,11559,868,36.0
2,11560,868,32.0
2,11561,868,37.0
2,11562,868,38.0
2,11563,868,36.0
2,11564,868,35.0
2,11565,868,35.0
2,11566,868,37.0
2,11567,868,35.0
2,11568,868,36.0
2,11569,868,36.0
2,11570,868,34.0
2,11571,868,35.0
2,11572,868,35.0
2,11573,868,39.0
2,11574,868,34.0
2,11575,868,34.0
2,11576,868,36.0
2,11577,868,38.0
2,11578,868,39.0
2,11579,868,36.0
2,11580,868,36.0
2,11581,868,35.0
2,11582,868,36.0
2,11583,868,37.0
2,11584,868,36.0
2,11585,868,38.0
2,11586,868,32.0
2,11587,868,36.0
2,11588,867,36.0
2,11589,867,36.0
2,11590,867,39.0
2,11591,867,40.0
2,11592,867,39.0
2,11593,867,37.0
2,11594,867,41.0
2,11595,867,35.0
2,11596,867,39.0
2,11597,867,37.0
2,11598,867,36.0
2,11599,867,39.0
2,11600,867,40.0
2,11601,867,39.0
2,11602,867,37.0
2,11603,867,37.0
2,11604,867,36.0
2,11605,867,39.0
2,11606,867,35.0
2,11607,867,38.0
2,11608,867,39.0
2,11609,867,36.0
2,11610,867,33.0
2,11611,867,37.0
2,11612,867,36.0
2,11613,867,41.0
2,11614,867,37.0
2,11615,867,39.0
2,11616,867,34.0
2,11617,867,40.0
2,11618,867,35.0
2,11619,867,39.0
2,11620,867,37.0
2,11621,867,41.0
2,11622,867,38.0
2,11623,867,37.0
2,11624,867,35.0
2,11625,867,37.0
2,11626,867,38.0
2,11627,867,35.0
2,11628,867,35.0
2,11629,867,39.0
2,11630,867,40.0
2,11631,867,36.0
2,11632,867,39.0
2,11633,867,38.0
2,11634,867,37.0
2,11635,867,38.0
2,11636,867,37.0
2,11637,867,35.0
2,11638,864,34.0
2,11639,864,38.0
2,11640,864,35.0
2,11641,864,38.0
2,11642,864,36.0
2,11643,864,37.0
2,11644,864,40.0
2,11645,864,37.0
2,11646,864,37.0
2,11647,864,36.0
2,11648,864,35.0
2,11649,864,37.0
2,11650,864,37.0
2,11651,864,36.0
2,11652,864,35.0
2,11653,864,37.0
2,11654,864,38.0
2,11655,864,35.0
2,11656,864,37.0
2,11657,864,36.0
2,11658,864,33.0
2,11659,864,35.0
2,11660,864,36.0
2,11661,864,37.0
2,11662,864,32.0
2,11663,864,34.0
2,11664,864,32.0
2,11665,864,34.0
2,11666,864,33.0
2,11667,864,35.0
2,11668,864,39.0
2,11669,864,36.0
2,11670,864,35.0
2,11671,864,38.0
2,11672,864,39.0
2,11673,864,37.0
2,11674,864,38.0
2,11675,864,37.0
2,11676,864,35.0
2,11677,864,38.0
2,11678,864,37.0
2,11679,864,34.0
2,11680,864,35.0
2,11681,864,37.0
2,11682,864,33.0
2,11683,864,37.0
2,11684,864,36.0
2,11685,864,38.0
2,11686,864,35.0
2,11687,864,37.0
2,11688,863,35.0
2,11689,863,35.0
2,11690,863,37.0
2,11691,863,39.0
2,11692,863,34.0
2,11693,863,31.0
2,11694,863,38.0
2,11695,863,36.0
2,11696,863,37.0
2,11697,863,34.0
2,11698,863,35.0
2,11699,863,35.0
2,11700,863,37.0
2,11701,863,39.0
2,11702,863,34.0
2,11703,863,37.0
2,11704,863,38.0
2,11705,863,36.0
2,11706,863,37.0
2,11707,863,34.0
2,11708,863,35.0
2,11709,863,35.0
2,11710,863,37.0
2,11711,863,39.0
2,11712,863,34.0
2,11713,863,37.0
2,11714,863,38.0
2,11715,863,36.0
2,11716,863,37.0
2,11717,863,37.0
2,11718,863,35.0
2,11719,863,35.0
2,11720,863,37.0
2,11721,863,37.0
2,11722,863,34.0
2,11723,863,31.0
2,11724,863,38.0
2,11725,863,36.0
2,11726,863,37.0
2,11727,863,37.0
2,11728,863,35.0
2,11729,863,35.0
2,11730,863,37.0
2,11731,863,34.0
2,11732,863,34.0
2,11733,863,38.0
2,11734,863,38.0
2,11735,863,38.0
2,11736,863,34.0
2,11737,863,37.0
2,11738,861,37.0
2,11739,861,35.0
2,11740,861,36.0
2,11741,861,38.0
2,11742,861,40.0
2,11743,861,42.0
2,11744,861,34.0
2,11745,861,36.0
2,11746,861,36.0
2,11747,861,36.0
2,11748,861,35.0
2,11749,861,36.0
2,11750,861,35.0
2,11751,861,37.0
2,11752,861,38.0
2,11753,861,36.0
2,11754,861,36.0
2,11755,861,34.0
2,11756,861,36.0
2,11757,861,38.0
2,11758,861,37.0
2,11759,861,37.0
2,11760,861,34.0
2,11761,861,34.0
2,11762,861,35.0
2,11763,861,32.0
2,11764,861,35.0
2,11765,861,37.0
2,11766,861,34.0
2,11767,861,36.0
2,11768,861,35.0
2,11769,861,34.0
2,11770,861,37.0
2,11771,861,36.0
2,11772,861,32.0
2,11773,861,38.0
2,11774,861,37.0
2,11775,861,36.0
2,11776,861,39.0
2,11777,861,36.0
2,11778,861,36.0
2,11779,861,34.0
2,11780,861,36.0
2,11781,861,36.0
2,11782,861,36.0
2,11783,861,34.0
2,11784,861,34.0
2,11785,861,33.0
2,11786,861,37.0
2,11787,861,38.0
2,11788,859,39.0
2,11789,859,37.0
2,11790,859,32.0
2,11791,859,32.0
2,11792,859,36.0
2,11793,859,33.0
2,11794,859,34.0
2,11795,859,37.0
2,11796,859,38.0
2,11797,859,34.0
2,11798,859,33.0
2,11799,859,33.0
2,11800,859,35.0
2,11801,859,33.0
2,11802,859,36.0
2,11803,859,34.0
2,11804,859,36.0
2,11805,859,35.0
2,11806,859,36.0
2,11807,859,34.0
2,11808,859,33.0
2,11809,859,33.0
2,11810,859,34.0
2,11811,859,34.0
2,11812,859,37.0
2,11813,859,35.0
2,11814,859,33.0
2,11815,859,34.0
2,11816,859,33.0
2,11817,859,35.0
2,11818,859,36.0
2,11819,859,37.0
2,11820,859,36.0
2,11821,859,35.0
2,11822,859,36.0
2,11823,859,33.0
2,11824,859,33.0
2,11825,859,38.0
2,11826,859,34.0
2,11827,859,33.0
2,11828,859,34.0
2,11829,859,37.0
2,11830,859,35.0
2,11831,859,36.0
2,11832,859,35.0
2,11833,859,36.0
2,11834,859,35.0
2,11835,859,34.0
2,11836,859,39.0
2,11837,859,36.0
2,11838,858,34.0
2,11839,858,33.0
2,11840,858,33.0
2,11841,858,36.0
2,11842,858,32.0
2,11843,858,37.0
2,11844,858,33.0
2,11845,858,32.0
2,11846,858,33.0
2,11847,858,35.0
2,11848,858,32.0
2,11849,858,34.0
2,11850,858,34.0
2,11851,858,35.0
2,11852,858,34.0
2,11853,858,35.0
2,11854,858,34.0
2,11855,858,36.0
2,11856,858,35.0
2,11857,858,33.0
2,11858,858,35.0
2,11859,858,34.0
2,11860,858,36.0
2,11861,858,33.0
2,11862,858,35.0
2,11863,858,34.0
2,11864,858,33.0
2,11865,858,35.0
2,11866,858,32.0
2,11867,858,34.0
2,11868,858,35.0
2,11869,858,36.0
2,11870,858,37.0
2,11871,858,33.0
2,11872,858,34.0
2,11873,858,38.0
2,11874,858,37.0
2,11875,858,36.0
2,11876,858,37.0
2,11877,858,35.0
2,11878,858,35.0
2,11879,858,34.0
2,11880,858,33.0
2,11881,858,36.0
2,11882,858,35.0
2,11883,858,35.0
2,11884,858,33.0
2,11885,858,34.0
2,11886,858,34.0
2,11887,858,36.0
2,11888,850,80.0
2,11889,850,69.0
2,11890,850,72.0
2,11891,850,62.0
2,11892,850,85.0
2,11893,850,63.0
2,11894,850,65.0
2,11895,850,65.0
2,11896,850,77.0
2,11897,850,85.0
2,11898,850,64.0
2,11899,850,62.0
2,11900,850,73.0
2,11901,850,54.0
2,11902,850,77.0
2,11903,850,70.0
2,11904,850,59.0
2,11905,850,74.0
2,11906,850,73.0
2,11907,850,72.0
2,11908,850,92.0
2,11909,850,57.0
2,11910,850,61.0
2,11911,850,60.0
2,11912,850,56.0
2,11913,850,51.0
2,11914,850,54.0
2,11915,850,50.0
2,11916,850,55.0
2,11917,850,58.0
2,11918,850,52.0
2,11919,850,71.0
2,11920,850,53.0
2,11921,850,62.0
2,11922,850,74.0
2,11923,850,49.0
2,11924,850,64.0
2,11925,850,89.0
2,11926,850,93.0
2,11927,850,89.0
2,11928,850,56.0
2,11929,850,63.0
2,11930,850,64.0
2,11931,850,65.0
2,11932,850,56.0
2,11933,850,88.0
2,11934,850,54.0
2,11935,850,72.0
2,11936,850,65.0
2,11937,850,51.0
2,11938,850,64.0
2,11939,850,59.0
2,11940,850,79.0
2,11941,850,65.0
2,11942,850,70.0
2,11943,850,57.0
2,11944,850,63.0
2,11945,850,54.0
2,11946,850,58.0
2,11947,850,56.0
2,11948,850,70.0
2,11949,850,61.0
2,11950,850,65.0
2,11951,850,60.0
2,11952,850,73.0
2,11953,850,58.0
2,11954,850,71.0
2,11955,850,47.0
2,11956,850,67.0
2,11957,850,65.0
2,11958,850,61.0
2,11959,850,65.0
2,11960,850,55.0
2,11961,850,67.0
2,11962,850,79.0
2,11963,850,63.0
2,11964,850,58.0
2,11965,850,68.0
2,11966,850,68.0
2,11967,850,51.0
2,11968,850,66.0
2,11969,850,64.0
2,11970,850,69.0
2,11971,850,77.0
2,11972,850,61.0
2,11973,850,70.0
2,11974,850,69.0
2,11975,850,50.0
2,11976,850,54.0
2,11977,850,52.0
2,11978,850,67.0
2,11979,850,62.0
2,11980,850,66.0
2,11981,850,56.0
2,11982,850,52.0
2,11983,850,60.0
2,11984,850,70.0
2,11985,850,52.0
2,11986,850,58.0
2,11987,850,63.0
2,11988,849,65.0
2,11989,849,66.0
2,11990,849,51.0
2,11991,849,76.0
2,11992,849,59.0
2,11993,849,73.0
2,11994,849,56.0
2,11995,849,59.0
2,11996,849,70.0
2,11997,849,62.0
2,11998,849,58.0
2,11999,849,77.0
2,12000,849,69.0
2,12001,849,70.0
2,12002,849,69.0
2,12003,849,71.0
2,12004,849,64.0
2,12005,849,71.0
2,12006,849,77.0
2,12007,849,65.0
2,12008,849,72.0
2,12009,849,74.0
2,12010,849,57.0
2,12011,849,69.0
2,12012,849,56.0
2,12013,849,54.0
2,12014,849,70.0
2,12015,849,61.0
2,12016,849,65.0
2,12017,849,73.0
2,12018,849,71.0
2,12019,849,73.0
2,12020,849,46.0
2,12021,849,70.0
2,12022,849,74.0
2,12023,849,64.0
2,12024,849,62.0
2,12025,849,62.0
2,12026,849,66.0
2,12027,849,55.0
2,12028,849,52.0
2,12029,849,75.0
2,12030,849,58.0
2,12031,849,69.0
2,12032,849,73.0
2,12033,849,68.0
2,12034,849,60.0
2,12035,849,65.0
2,12036,849,63.0
2,12037,849,74.0
2,12038,849,71.0
2,12039,849,80.0
2,12040,849,70.0
2,12041,849,70.0
2,12042,849,55.0
2,12043,849,67.0
2,12044,849,66.0
2,12045,849,66.0
2,12046,849,65.0
2,12047,849,68.0
2,12048,849,73.0
2,12049,849,64.0
2,12050,849,49.0
2,12051,849,58.0
2,12052,849,65.0
2,12053,849,48.0
2,12054,849,53.0
2,12055,849,57.0
2,12056,849,68.0
2,12057,849,60.0
2,12058,849,68.0
2,12059,849,65.0
2,12060,849,64.0
2,12061,849,72.0
2,12062,849,85.0
2,12063,849,77.0
2,12064,849,81.0
2,12065,849,55.0
2,12066,849,78.0
2,12067,849,88.0
2,12068,849,69.0
2,12069,849,70.0
2,12070,849,55.0
2,12071,849,60.0
2,12072,849,67.0
2,12073,849,75.0
2,12074,849,64.0
2,12075,849,72.0
2,12076,849,66.0
2,12077,849,63.0
2,12078,849,71.0
2,12079,849,62.0
2,12080,849,59.0
2,12081,849,70.0
2,12082,849,50.0
2,12083,849,51.0
2,12084,849,71.0
2,12085,849,64.0
2,12086,849,57.0
2,12087,849,65.0
2,12088,849,50.0
2,12089,848,87.0
2,12090,848,82.0
2,12091,848,62.0
2,12092,848,63.0
2,12093,848,49.0
2,12094,848,68.0
2,12095,848,66.0
2,12096,848,69.0
2,12097,848,71.0
2,12098,848,64.0
2,12099,848,72.0
2,12100,848,56.0
2,12101,848,69.0
2,12102,848,70.0
2,12103,848,59.0
2,12104,848,74.0
2,12105,848,45.0
2,12106,848,52.0
2,12107,848,64.0
2,12108,848,72.0
2,12109,848,70.0
2,12110,848,58.0
2,12111,848,75.0
2,12112,848,66.0
2,12113,848,50.0
2,12114,848,63.0
2,12115,848,64.0
2,12116,848,59.0
2,12117,848,70.0
2,12118,848,47.0
2,12119,848,57.0
2,12120,848,74.0
2,12121,848,66.0
2,12122,848,64.0
2,12123,848,53.0
2,12124,848,58.0
2,12125,848,52.0
2,12126,848,47.0
2,12127,848,57.0
2,12128,848,70.0
2,12129,848,52.0
2,12130,848,46.0
2,12131,848,54.0
2,12132,848,59.0
2,12133,848,64.0
2,12134,848,59.0
2,12135,848,62.0
2,12136,848,52.0
2,12137,848,56.0
2,12138,847,45.0
2,12139,847,57.0
2,12140,847,43.0
2,12141,847,55.0
2,12142,847,50.0
2,12143,847,64.0
2,12144,847,63.0
2,12145,847,52.0
2,12146,847,50.0
2,12147,847,55.0
2,12148,847,60.0
2,12149,847,44.0
2,12150,847,47.0
2,12151,847,56.0
2,12152,847,67.0
2,12153,847,50.0
2,12154,847,44.0
2,12155,847,66.0
2,12156,847,61.0
2,12157,847,44.0
2,12158,847,52.0
2,12159,847,53.0
2,12160,847,49.0
2,12161,847,65.0
2,12162,847,55.0
2,12163,847,41.0
2,12164,847,49.0
2,12165,847,53.0
2,12166,847,56.0
2,12167,847,56.0
2,12168,847,57.0
2,12169,847,60.0
2,12170,847,80.0
2,12171,847,68.0
2,12172,847,47.0
2,12173,847,67.0
2,12174,847,48.0
2,12175,847,50.0
2,12176,847,49.0
2,12177,847,59.0
2,12178,847,41.0
2,12179,847,58.0
2,12180,847,57.0
2,12181,847,46.0
2,12182,847,50.0
2,12183,847,50.0
2,12184,847,54.0
2,12185,847,41.0
2,12186,847,50.0
2,12187,836,54.0
2,12188,836,65.0
2,12189,836,58.0
2,12190,836,48.0
2,12191,836,57.0
2,12192,836,52.0
2,12193,836,43.0
2,12194,836,61.0
2,12195,836,54.0
2,12196,836,53.0
2,12197,836,57.0
2,12198,836,57.0
2,12199,836,66.0
2,12200,836,64.0
2,12201,836,50.0
2,12202,836,60.0
2,12203,836,61.0
2,12204,836,48.0
2,12205,836,51.0
2,12206,836,47.0
2,12207,836,52.0
2,12208,836,73.0
2,12209,836,56.0
2,12210,836,53.0
2,12211,836,64.0
2,12212,836,58.0
2,12213,836,65.0
2,12214,836,54.0
2,12215,836,57.0
2,12216,836,60.0
2,12217,836,64.0
2,12218,836,74.0
2,12219,836,67.0
2,12220,836,68.0
2,12221,836,51.0
2,12222,836,48.0
2,12223,836,65.0
2,12224,836,68.0
2,12225,836,59.0
2,12226,836,60.0
2,12227,836,41.0
2,12228,836,67.0
2,12229,836,71.0
2,12230,836,66.0
2,12231,836,67.0
2,12232,836,74.0
2,12233,836,68.0
2,12234,836,73.0
2,12235,836,61.0
2,12236,835,44.0
2,12237,835,53.0
2,12238,835,59.0
2,12239,835,40.0
2,12240,835,47.0
2,12241,835,62.0
2,12242,835,43.0
2,12243,835,55.0
2,12244,835,38.0
2,12245,835,43.0
2,12246,835,54.0
2,12247,835,47.0
2,12248,835,47.0
2,12249,835,46.0
2,12250,835,38.0
2,12251,835,37.0
2,12252,835,62.0
2,12253,835,43.0
2,12254,835,62.0
2,12255,835,64.0
2,12256,835,53.0
2,12257,835,54.0
2,12258,835,43.0
2,12259,835,54.0
2,12260,835,63.0
2,12261,835,56.0
2,12262,835,47.0
2,12263,835,38.0
2,12264,835,43.0
2,12265,835,48.0
2,12266,835,57.0
2,12267,835,55.0
2,12268,835,39.0
2,12269,835,48.0
2,12270,835,44.0
2,12271,835,46.0
2,12272,835,61.0
2,12273,835,63.0
2,12274,835,55.0
2,12275,835,42.0
2,12276,835,55.0
2,12277,835,54.0
2,12278,835,51.0
2,12279,835,48.0
2,12280,835,47.0
2,12281,835,65.0
2,12282,835,47.0
2,12283,835,61.0
2,12284,835,52.0
2,12285,835,44.0
2,12286,834,44.0
2,12287,834,45.0
2,12288,834,41.0
2,12289,834,49.0
2,12290,834,45.0
2,12291,834,67.0
2,12292,834,47.0
2,12293,834,41.0
2,12294,834,47.0
2,12295,834,50.0
2,12296,834,40.0
2,12297,834,47.0
2,12298,834,53.0
2,12299,834,47.0
2,12300,834,50.0
2,12301,834,51.0
2,12302,834,45.0
2,12303,834,42.0
2,12304,834,49.0
2,12305,834,43.0
2,12306,834,57.0
2,12307,834,47.0
2,12308,834,37.0
2,12309,834,57.0
2,12310,834,53.0
2,12311,834,37.0
2,12312,834,47.0
2,12313,834,36.0
2,12314,834,36.0
2,12315,834,46.0
2,12316,834,58.0
2,12317,834,64.0
2,12318,834,53.0
2,12319,834,46.0
2,12320,834,63.0
2,12321,834,47.0
2,12322,834,52.0
2,12323,834,47.0
2,12324,834,57.0
2,12325,834,43.0
2,12326,834,44.0
2,12327,834,44.0
2,12328,834,55.0
2,12329,834,44.0
2,12330,834,52.0
2,12331,834,45.0
2,12332,834,43.0
2,12333,834,50.0
2,12334,834,52.0
2,12335,834,55.0
2,12336,834,43.0
2,12337,833,49.0
2,12338,833,53.0
2,12339,833,36.0
2,12340,833,47.0
2,12341,833,51.0
2,12342,833,53.0
2,12343,833,48.0
2,12344,833,55.0
2,12345,833,45.0
2,12346,833,47.0
2,12347,833,63.0
2,12348,833,51.0
2,12349,833,45.0
2,12350,833,47.0
2,12351,833,38.0
2,12352,833,60.0
2,12353,833,57.0
2,12354,833,54.0
2,12355,833,44.0
2,12356,833,53.0
2,12357,833,52.0
2,12358,833,40.0
2,12359,833,36.0
2,12360,833,38.0
2,12361,833,57.0
2,12362,833,49.0
2,12363,833,46.0
2,12364,833,48.0
2,12365,833,53.0
2,12366,833,56.0
2,12367,833,44.0
2,12368,833,52.0
2,12369,833,55.0
2,12370,833,56.0
2,12371,833,43.0
2,12372,833,44.0
2,12373,833,58.0
2,12374,833,52.0
2,12375,833,47.0
2,12376,833,39.0
2,12377,833,36.0
2,12378,833,35.0
2,12379,833,49.0
2,12380,833,57.0
2,12381,833,57.0
2,12382,833,42.0
2,12383,833,50.0
2,12384,833,56.0
2,12385,833,50.0
2,12386,833,39.0
2,12387,832,35.0
2,12388,832,45.0
2,12389,832,36.0
2,12390,832,35.0
2,12391,832,34.0
2,12392,832,69.0
2,12393,832,44.0
2,12394,832,39.0
2,12395,832,48.0
2,12396,832,53.0
2,12397,832,37.0
2,12398,832,43.0
2,12399,832,42.0
2,12400,832,49.0
2,12401,832,60.0
2,12402,832,37.0
2,12403,832,44.0
2,12404,832,45.0
2,12405,832,40.0
2,12406,832,33.0
2,12407,832,35.0
2,12408,832,45.0
2,12409,832,51.0
2,12410,832,47.0
2,12411,832,35.0
2,12412,832,38.0
2,12413,832,50.0
2,12414,832,64.0
2,12415,832,34.0
2,12416,832,35.0
2,12417,832,36.0
2,12418,832,50.0
2,12419,832,49.0
2,12420,832,40.0
2,12421,832,39.0
2,12422,832,35.0
2,12423,832,34.0
2,12424,832,46.0
2,12425,832,51.0
2,12426,832,32.0
2,12427,832,40.0
2,12428,832,43.0
2,12429,832,46.0
2,12430,832,51.0
2,12431,832,43.0
2,12432,832,56.0
2,12433,832,38.0
2,12434,832,36.0
2,12435,832,36.0
2,12436,832,36.0
2,12437,832,
2,12438,831,
2,12439,831,
2,12440,831,
2,12441,831,
2,12442,831,
2,12443,831,
2,12444,831,
2,12445,831,
2,12446,831,
2,12447,831,
2,12448,831,
2,12449,831,
2,12450,831,
2,12451,831,
2,12452,831,
2,12453,831,
2,12454,831,
2,12455,831,
2,12456,831,
2,12457,831,
2,12458,831,
2,12459,831,
2,12460,831,
2,12461,831,
2,12462,831,
2,12463,831,
2,12464,831,
2,12465,831,
2,12466,831,
2,12467,831,
2,12468,831,
2,12469,831,
2,12470,831,
2,12471,831,
2,12472,831,
2,12473,831,
2,12474,831,
2,12475,831,
2,12476,831,
2,12477,831,
2,12478,831,
2,12479,831,
2,12480,831,
2,12481,831,
2,12482,831,
2,12483,831,
2,12484,831,
2,12485,831,
2,12486,831,
2,12487,831,
2,12488,830,45.0
2,12489,830,45.0
2,12490,830,43.0
2,12491,830,42.0
2,12492,830,47.0
2,12493,830,35.0
2,12494,830,42.0
2,12495,830,36.0
2,12496,830,43.0
2,12497,830,48.0
2,12498,830,50.0
2,12499,830,40.0
2,12500,830,36.0
2,12501,830,43.0
2,12502,830,52.0
2,12503,830,42.0
2,12504,830,35.0
2,12505,830,50.0
2,12506,830,42.0
2,12507,830,37.0
2,12508,830,42.0
2,12509,830,40.0
2,12510,830,37.0
2,12511,830,43.0
2,12512,830,53.0
2,12513,830,40.0
2,12514,830,51.0
2,12515,830,41.0
2,12516,830,40.0
2,12517,830,43.0
2,12518,830,45.0
2,12519,830,37.0
2,12520,830,46.0
2,12521,830,39.0
2,12522,830,46.0
2,12523,830,38.0
2,12524,830,39.0
2,12525,830,43.0
2,12526,830,36.0
2,12527,830,38.0
2,12528,830,38.0
2,12529,830,35.0
2,12530,830,39.0
2,12531,830,44.0
2,12532,830,41.0
2,12533,830,37.0
2,12534,830,36.0
2,12535,830,50.0
2,12536,830,37.0
2,12537,830,43.0
2,12538,829,65.0
2,12539,829,33.0
2,12540,829,41.0
2,12541,829,42.0
2,12542,829,45.0
2,12543,829,43.0
2,12544,829,36.0
2,12545,829,40.0
2,12546,829,35.0
2,12547,829,37.0
2,12548,829,34.0
2,12549,829,40.0
2,12550,829,39.0
2,12551,829,34.0
2,12552,829,34.0
2,12553,829,37.0
2,12554,829,33.0
2,12555,829,40.0
2,12556,829,37.0
2,12557,829,44.0
2,12558,829,33.0
2,12559,829,61.0
2,12560,829,44.0
2,12561,829,43.0
2,12562,829,36.0
2,12563,829,38.0
2,12564,829,32.0
2,12565,829,37.0
2,12566,829,37.0
2,12567,829,37.0
2,12568,829,33.0
2,12569,829,38.0
2,12570,829,38.0
2,12571,829,44.0
2,12572,829,45.0
2,12573,829,46.0
2,12574,829,46.0
2,12575,829,33.0
2,12576,829,45.0
2,12577,829,33.0
2,12578,829,36.0
2,12579,829,41.0
2,12580,829,34.0
2,12581,829,36.0
2,12582,829,36.0
2,12583,829,42.0
2,12584,829,36.0
2,12585,829,41.0
2,12586,829,35.0
2,12587,829,40.0
2,12588,828,53.0
2,12589,828,60.0
2,12590,828,63.0
2,12591,828,61.0
2,12592,828,59.0
2,12593,828,62.0
2,12594,828,55.0
2,12595,828,62.0
2,12596,828,64.0
2,12597,828,60.0
2,12598,828,62.0
2,12599,828,63.0
2,12600,828,59.0
2,12601,828,43.0
2,12602,828,47.0
2,12603,828,31.0
2,12604,828,51.0
2,12605,828,39.0
2,12606,828,35.0
2,12607,828,36.0
2,12608,828,39.0
2,12609,828,38.0
2,12610,828,52.0
2,12611,828,44.0
2,12612,828,37.0
2,12613,828,37.0
2,12614,828,38.0
2,12615,828,40.0
2,12616,828,37.0
2,12617,828,32.0
2,12618,828,35.0
2,12619,828,40.0
2,12620,828,39.0
2,12621,828,35.0
2,12622,828,43.0
2,12623,828,36.0
2,12624,828,37.0
2,12625,828,35.0
2,12626,828,36.0
2,12627,828,37.0
2,12628,828,36.0
2,12629,828,37.0
2,12630,828,37.0
2,12631,828,34.0
2,12632,828,44.0
2,12633,828,36.0
2,12634,828,37.0
2,12635,828,36.0
2,12636,828,39.0
2,12637,828,40.0
2,12638,827,35.0
2,12639,827,34.0
2,12640,827,34.0
2,12641,827,35.0
2,12642,827,35.0
2,12643,827,35.0
2,12644,827,36.0
2,12645,827,33.0
2,12646,827,35.0
2,12647,827,37.0
2,12648,827,38.0
2,12649,827,35.0
2,12650,827,30.0
2,12651,827,36.0
2,12652,827,38.0
2,12653,827,36.0
2,12654,827,37.0
2,12655,827,34.0
2,12656,827,33.0
2,12657,827,35.0
2,12658,827,35.0
2,12659,827,36.0
2,12660,827,37.0
2,12661,827,35.0
2,12662,827,33.0
2,12663,827,35.0
2,12664,827,37.0
2,12665,827,35.0
2,12666,827,35.0
2,12667,827,36.0
2,12668,827,37.0
2,12669,827,35.0
2,12670,827,35.0
2,12671,827,34.0
2,12672,827,35.0
2,12673,827,35.0
2,12674,827,34.0
2,12675,827,34.0
2,12676,827,36.0
2,12677,827,35.0
2,12678,827,34.0
2,12679,827,35.0
2,12680,827,33.0
2,12681,827,37.0
2,12682,827,35.0
2,12683,827,36.0
2,12684,827,32.0
2,12685,827,35.0
2,12686,827,35.0
2,12687,827,36.0
2,12688,826,38.0
2,12689,826,33.0
2,12690,826,35.0
2,12691,826,40.0
2,12692,826,35.0
2,12693,826,37.0
2,12694,826,36.0
2,12695,826,35.0
2,12696,826,38.0
2,12697,826,35.0
2,12698,826,35.0
2,12699,826,35.0
2,12700,826,37.0
2,12701,826,35.0
2,12702,826,40.0
2,12703,826,35.0
2,12704,826,35.0
2,12705,826,36.0
2,12706,826,40.0
2,12707,826,36.0
2,12708,826,36.0
2,12709,826,35.0
2,12710,826,37.0
2,12711,826,35.0
2,12712,826,35.0
2,12713,826,35.0
2,12714,826,37.0
2,12715,826,35.0
2,12716,826,34.0
2,12717,826,33.0
2,12718,826,36.0
2,12719,826,38.0
2,12720,826,37.0
2,12721,826,37.0
2,12722,826,36.0
2,12723,826,35.0
2,12724,826,34.0
2,12725,826,38.0
2,12726,826,41.0
2,12727,826,35.0
2,12728,826,42.0
2,12729,826,33.0
2,12730,826,38.0
2,12731,826,35.0
2,12732,826,43.0
2,12733,826,37.0
2,12734,826,34.0
2,12735,826,44.0
2,12736,826,41.0
2,12737,826,34.0
2,12738,825,38.0
2,12739,825,36.0
2,12740,825,35.0
2,12741,825,35.0
2,12742,825,36.0
2,12743,825,35.0
2,12744,825,37.0
2,12745,825,37.0
2,12746,825,38.0
2,12747,825,36.0
2,12748,825,35.0
2,12749,825,39.0
2,12750,825,37.0
2,12751,825,39.0
2,12752,825,38.0
2,12753,825,35.0
2,12754,825,35.0
2,12755,825,32.0
2,12756,825,35.0
2,12757,825,36.0
2,12758,825,37.0
2,12759,825,36.0
2,12760,825,33.0
2,12761,825,36.0
2,12762,825,35.0
2,12763,825,38.0
2,12764,825,37.0
