trap_start_date,trap_stop_date,stream,site,subsite,site_group,total_revolutions,visit_type,trap_functioning,fish_processed,rpm_start,rpm_end,include
NA,1998-12-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-12-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1998-12-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1998-12-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.3,NA,TRUE
NA,1998-12-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.3,NA,TRUE
NA,1998-12-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-12-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-12-07,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.4,NA,TRUE
NA,1998-12-07,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1998-12-07,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-12-07,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1998-12-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-12-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1998-12-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-12-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-12-09,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-12-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-12-09,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-12-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-10,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-12-10,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-12-10,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-12-10,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-12-11,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1998-12-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-12-11,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-12-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-12-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-12-12,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-12-12,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-12-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1998-12-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1998-12-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1998-12-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-12-14,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-12-14,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-12-14,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-14,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-12-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-12-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-12-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1998-12-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-12-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-12-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-12-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1998-12-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1998-12-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.9,NA,TRUE
NA,1998-12-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-12-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-12-19,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-19,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-12-19,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-12-19,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1998-12-20,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-12-20,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-21,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1998-12-21,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-21,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-12-21,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1998-12-22,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1998-12-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.9,NA,TRUE
NA,1998-12-22,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-12-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1998-12-23,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-12-23,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-12-23,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1998-12-23,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-12-24,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-24,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1998-12-26,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-12-26,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1998-12-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1998-12-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1998-12-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1998-12-28,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-12-28,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1998-12-28,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-12-28,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1998-12-29,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1998-12-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1998-12-29,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-12-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.9,NA,TRUE
NA,1998-12-30,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1998-12-30,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.4,NA,TRUE
NA,1998-12-30,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1998-12-30,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1998-12-31,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1998-12-31,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-01-02,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1999-01-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-01-04,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-01-04,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-04,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-04,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-01-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-01-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-07,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-07,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-07,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-07,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-01-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-09,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1999-01-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-01-10,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-01-10,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-01-11,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-01-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-01-12,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-01-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1999-01-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-01-14,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-01-14,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-01-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-01-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-01-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-01-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-01-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1999-01-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1999-01-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-01-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-01-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-01-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-01-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-01-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1999-01-19,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-01-19,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-01-19,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-01-19,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-01-20,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-01-20,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-01-20,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.4,NA,TRUE
NA,1999-01-20,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-01-21,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.2,NA,TRUE
NA,1999-01-21,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.2,NA,TRUE
NA,1999-01-21,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.9,NA,TRUE
NA,1999-01-21,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2,NA,TRUE
NA,1999-01-22,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.1,NA,TRUE
NA,1999-01-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.1,NA,TRUE
NA,1999-01-22,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.3,NA,TRUE
NA,1999-01-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.3,NA,TRUE
NA,1999-01-23,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.4,NA,TRUE
NA,1999-01-23,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.3,NA,TRUE
NA,1999-01-23,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-01-23,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-01-24,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.3,NA,TRUE
NA,1999-01-24,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.5,NA,TRUE
NA,1999-01-25,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-01-25,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-01-25,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1999-01-25,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-01-26,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.3,NA,TRUE
NA,1999-01-26,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-01-26,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-01-26,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-01-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1999-01-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-01-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-01-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-01-28,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-01-28,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-01-28,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-01-28,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-01-29,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-01-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-01-29,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-01-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-01-30,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-01-30,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-01-30,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-01-30,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-01-31,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-01-31,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-01-31,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-01-31,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-02-01,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-02-01,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1999-02-01,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-01,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-02,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.5,NA,TRUE
NA,1999-02-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-02-02,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-02-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.4,NA,TRUE
NA,1999-02-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.4,NA,TRUE
NA,1999-02-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-02-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-04,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1999-02-04,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-02-04,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-02-04,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-02-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1999-02-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-02-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-02-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.5,NA,TRUE
NA,1999-02-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-02-07,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1999-02-07,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.2,NA,TRUE
NA,1999-02-07,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-02-07,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-02-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-02-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.2,NA,TRUE
NA,1999-02-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-02-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-02-09,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
