record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin,
T,4.1,7/16/2009,CDFW,USFWS,8,062313,12,,,,,1,3,2005,5/24/2006,5/24/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,B,FR,3.8,73,N,5000,14260,,,5000,218,,,,0.0146,9,200,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.970562509
T,4.1,7/16/2009,CDFW,CDWR,8,062452,12,,,,,1,3,2005,5/23/2006,5/23/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,3.8,73,N,5000,58745,,,,,,,,0,4,205,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,1
T,4.1,7/16/2009,CDFW,CDWR,8,062453,12,,,,,1,3,2005,5/23/2006,5/23/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,3.8,73,N,5000,56776,,,,,,,,0,4,205,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,1
T,4.1,7/16/2009,CDFW,CDWR,8,062454,12,,,,,1,3,2005,5/22/2006,5/22/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,3.8,73,N,5000,57291,,,5000,873,,,,0.015,4,203,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.970215855
T,4.1,7/16/2009,CDFW,CDWR,8,062455,12,,,,,1,3,2005,5/22/2006,5/22/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,3.8,73,N,5000,56298,,,5000,858,,,,0.015,4,203,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.970213626
T,4.1,7/16/2009,CDFW,CDWR,8,062456,12,,,,,1,3,2005,5/24/2006,5/24/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,3.8,73,N,5000,57465,,,5000,581,,,,0.01,4,203,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.98009079
T,4.1,7/16/2009,CDFW,CDWR,8,062477,12,,,,,1,3,2005,5/24/2006,5/24/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,3.8,73,N,5000,56719,,,5000,573,,,,0.01,4,203,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.980098618
T,4.1,7/16/2009,CDFW,CDWR,8,062457,12,,,,,1,1,2005,5/8/2006,5/10/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,1.75,57,N,5000,113571,,,5000,571,,,,0.005,27,206,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.990022472
T,4.1,7/16/2009,CDFW,CDWR,8,062458,12,,,,,1,1,2005,5/8/2006,5/10/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,1.75,57,N,5000,112836,,,5000,568,,,,0.005,27,206,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.990016402
T,4.1,7/16/2009,CDFW,CDWR,8,062459,12,,,,,1,1,2005,5/8/2006,5/10/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,1.75,57,N,5000,112744,,,5000,567,,,,0.005,27,206,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.990021092
T,4.1,7/16/2009,CDFW,CDWR,8,062461,12,,,,,1,1,2005,5/8/2006,5/10/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,1.75,57,N,5000,116909,,,,,,,,0,23,207,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,1
T,4.1,7/16/2009,CDFW,CDWR,8,062464,12,,,,,1,1,2005,5/9/2006,5/11/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,1.75,57,N,5000,114452,,,5000,1157,,,,0.01,23,200,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.980092207
T,4.1,8/3/2006,CDFW,CDFW,8,0601000007,15,,,,,1,1,2001,1/7/2002,1/11/2002,6FCSABUT BALD,,6FCSABUT,G,W,E,,,35,N,5000,8670,,,5000,326,,,,0.0362,1,100,,,BALDWIN CONST. YARD,NA,BUTTE CREEK,CA,SAFA,SACR,C,0.928873499
T,4.1,8/3/2006,CDFW,CDFW,8,B61404,2,,,,,1,3,1987,5/6/1988,5/6/1988,6FCSASBF CTLD,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,7.09,78,N,5000,51274,,,5000,3055,,,,0.0562,47,,,FUNDING-BAY DELTA PROJECT.CROSS CHANNEL GATES OPEN.COMBINE WITH B61405.,SAC R AT COURTLAND,FEATHER R HATCHERY,FEATHER RIVER,CA,SAFA,SACR,C,0.890728731
T,4.1,8/3/2006,CDFW,CDFW,8,0601000008,15,,,,,1,1,2001,1/11/2002,1/17/2002,6FCSABUT BALD,,6FCSABUT,G,W,E,,,35,N,5000,6296,,,5000,212,,,,0.0326,1,100,,,BALDWIN CONST. YARD,NA,BUTTE CREEK,CA,SAFA,SACR,C,0.935886663
T,4.1,8/3/2006,CDFW,CDFW,8,066238,0,,,,,1,3,1984,5/10/1985,5/10/1985,6FCSASBF CTLD,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,5.82,,N,5000,54457,,,5000,384,,,,0.007,6,,,CAN BE COMBINED WITH 066239;066240 AND 066241,SAC R AT COURTLAND,FEATHER R HATCHERY,FEATHER RIVER,CA,SAFA,SACR,C,0.986046954
T,4.1,8/3/2006,CDFW,CDFW,8,B61403,2,,,,,1,3,1987,5/3/1988,5/3/1988,6FCSASBF CTLD,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,7.44,76,N,5000,55861,,,5000,2581,,,,0.0442,48,,,FUNDING-BAY DELTA PROJECT.CROSS CHANNEL GATES CLOSED.COMBINE WITH B61402.,SAC R AT COURTLAND,FEATHER R HATCHERY,FEATHER RIVER,CA,SAFA,SACR,C,0.91358858
T,4.1,8/3/2006,CDFW,CDFW,8,066254,0,,,,,1,3,1986,4/28/1987,4/28/1987,6FCSASBF CTLD,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,6.13,80,N,5000,50521,,,5000,3512,,,,0.065,19,,,EAST SIDE OF RIVER,SAC R AT COURTLAND,FEATHER R HATCHERY,FEATHER RIVER,CA,SAFA,SACR,C,0.874227509
T,4.1,8/3/2006,CDFW,CDFW,8,H60403,1,,,,,1,3,1982,3/31/1983,3/31/1983,6FCSASBF CTLD,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,1.44,51,N,5000,48501,,,5000,2553,,,,0.05,8,,,,SAC R AT COURTLAND,FEATHER R HATCHERY,FEATHER RIVER,CA,SAFA,SACR,C,0.902494418
T,4.1,8/3/2006,CDFW,CDFW,8,0601000009,15,,,,,1,1,2001,2/11/2002,2/13/2002,6FCSABUT BALD,,6FCSABUT,G,W,E,,,35,N,5000,9486,,,5000,344,,,,0.035,1,100,,,BALDWIN CONST. YARD,NA,BUTTE CREEK,CA,SAFA,SACR,C,0.931229908
T,4.1,8/3/2006,CDFW,CDFW,8,063108,0,,,,,1,3,1988,6/2/1989,6/2/1989,6FCSASBF CTLD,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,10.3,92,N,5000,50659,,,5000,2169,,,,0.0411,60,,,FUNDING-BAY DELTA PROJECT,SAC R AT COURTLAND,FEATHER R HATCHERY,FEATHER RIVER,CA,SAFA,SACR,C,0.919529702
T,4.1,6/18/2003,USFWS,USFWS,7,050468,0,,,,,1,7,2000,1/2/2001,1/2/2001,6FCSABAT,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,31.49,142,N,5000,62578,,,5000,314,,,C,0.005,49,200,,NO MORTALITY DATA AVAILABLE,BATTLE CREEK BELOW CNFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,C,0.990032278
T,4.1,7/16/2009,CDFW,CDWR,8,062478,12,,,,,1,3,2005,5/22/2006,5/22/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,3.9,75,N,5000,58950,,,5000,297,,,,0.005,4,211,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.990012153
T,4.1,7/16/2009,CDFW,CDWR,8,062479,12,,,,,1,3,2005,5/22/2006,5/22/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,3.9,75,N,5000,57395,,,5000,289,,,,0.005,4,211,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.990014995
T,4.1,8/3/2006,CDFW,CDFW,8,0601000100,15,,,,,1,1,2001,2/11/2002,2/13/2002,6FCSABUT BALD,,6FCSABUT,G,W,E,,,35,N,5000,10184,,,5000,357,,,,0.0339,1,100,,,BALDWIN CONST. YARD,NA,BUTTE CREEK,CA,SAFA,SACR,C,0.933380362
T,4.1,8/3/2006,CDFW,CDWR,8,052326,0,,,,,1,3,1998,4/26/1999,4/26/1999,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,7.89,,N,5000,25576,,,5000,337,,,,0.013,18,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.97416401
T,4.1,8/3/2006,CDFW,CDFW,8,065451,0,,,,,1,3,1983,7/23/1984,7/23/1984,6FCSUUSC PCHI,6FCSAAMN NBFH,6FCSAAMN,V,H,E,,12.6,,N,5000,50114,,,5000,558,,,,0.011,3,,,,PORT CHICAGO,NIMBUS FISH HATCHERY,AMERICAN RIVER,CA,CECA,SFBA,C,0.978109133
T,4.1,8/3/2006,CDFW,CDWR,8,052327,0,,,,,1,3,1998,4/26/1999,4/26/1999,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,7.89,,N,5000,25518,,,5000,336,,,,0.013,18,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.974172894
T,4.1,8/3/2006,CDFW,CDFW,8,B61408,2,,,,,1,3,1987,5/11/1988,5/11/1988,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,8.56,84,N,5000,55265,,,5000,289,,,,0.0052,46,,,FUNDING-BAY DELTA PROJECT.,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.989624905
T,4.1,8/3/2006,CDFW,CDFW,8,066245,0,,,,,1,3,1984,5/13/1985,5/13/1985,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,5.27,,N,5000,48143,,,5000,5016,,,,0.0944,14,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.820149002
T,4.1,8/3/2006,CDFW,CDFW,8,066237,0,,,,,1,3,1983,6/29/1984,6/29/1984,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,6.39,,W,5000,23558,,,5000,1292,,,,0.052,2,,,COLD WATER VIRUS AND TAIL ROT,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.89871163
T,4.1,8/3/2006,CDFW,CDFW,8,066212,0,,,,,1,3,1979,6/13/1980,6/13/1980,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,8.72,,N,5000,79443,,,5000,2457,,,,0.03,8,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.9409
T,4.1,8/3/2006,CDFW,CDFW,8,066230,0,,,,,1,3,1982,5/23/1983,5/23/1983,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,6.13,,N,5000,43374,,,5000,5636,,,,0.115,4,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.783227709
T,4.1,12/7/2004,USFWS,USFWS,7,052322,0,,,,,1,7,1998,12/22/1998,12/22/1998,6FCSUUSC PCHI,6FCSABAT CNFH,6FCSABAT CNFH,S,H,E,FR,20.9,112,N,5000,45195,,,5000,5022,,,C,0.1,26,200,,Delta flow/export study group,PORT CHICAGO,COLEMAN NFH,COLEMAN NFH,CA,CECA,SFBA,C,0.809994623
T,4.1,7/16/2009,CDFW,CDWR,8,062480,12,,,,,1,3,2005,5/19/2006,5/19/2006,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,3.9,75,N,5000,58873,,,5000,296,,,,0.005,,,,UPDATED RELEASE LOCATION,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,FEATHER R HATCHERY,CA,CECA,SFBA,N,0.990022393
T,4.1,8/3/2006,CDFW,CDFW,8,065813,0,,,,,1,3,1977,8/22/1978,8/23/1978,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,Y,H,E,,22.68,,N,5000,97000,,,5000,5820,,,,0.0566,25,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.89
T,4.1,3/10/2009,USFWS,USFWS,7,054464,12,,,,,1,3,2007,4/29/2008,5/1/2008,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,4.3,73,N,5000,227353,,,0,682784,,,C,0,21,752,,Production,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,C,0.249800854
T,4.1,2/21/2014,USFWS,USFWS,7,054465,12,,,,,1,3,2007,4/23/2008,4/24/2008,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,4.9,77,N,5000,220907,0,260,0,664932,,,C,0,35,852,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.249596264
T,4.1,8/3/2006,CDFW,CDFW,8,066251,0,,,,,1,3,1985,6/2/1986,6/2/1986,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,5.15,75,N,5000,47995,,,5000,4516,,,,0.086,19,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.83539506
T,4.1,8/3/2006,CDFW,CDFW,8,063109,0,,,,,1,3,1988,6/5/1989,6/5/1989,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,9.98,90,N,5000,51760,,,5000,524,,,,0.01,51,,,FUNDING-BAY DELTA PROJECT,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.980078035
T,4.1,8/3/2006,CDFW,CDFW,8,065816,0,,,,,1,3,1978,8/8/1979,8/10/1979,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,15.48,,N,5000,77016,,,5000,17459,,,,0.1848,53,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.664550867
T,4.1,8/3/2006,CDFW,CDFW,8,066215,0,,,,,1,3,1980,6/8/1981,6/8/1981,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,8.25,90,N,5000,78339,,,5000,5536,,,,0.066,36,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.872353216
T,4.1,8/3/2006,CDFW,CDFW,8,063104,0,,,,,1,3,1987,6/29/1988,6/29/1988,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,8.56,91,N,5000,54151,,,5000,657,,,,0.012,23,,,FUNDING-BAY DELTA PROJECT.,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.976156546
T,4.1,8/3/2006,CDFW,CDFW,8,066206,0,,,,,1,3,1978,6/6/1979,6/6/1979,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,7.44,,N,5000,110122,,,5000,22024,,,,0.1667,15,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.694418769
T,4.1,8/3/2006,CDFW,CDFW,8,0601140104,3,,,,,1,3,1988,6/19/1989,6/19/1989,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,8.67,,N,5000,48329,,,5000,2386,,,,0.047,21,,,FUNDING-BAY DELTA PROJECT.,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.908163995
T,4.1,8/3/2006,CDFW,CDFW,8,0601060301,3,,,,,1,3,1996,5/5/1997,5/5/1997,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,8.1,99,N,5000,23772,,,5000,3613,,,,0.1319,45,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.753568494
T,4.1,8/3/2006,CDFW,CDFW,8,066222,0,,,,,1,3,1981,6/8/1982,6/8/1982,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,4.24,,N,5000,63221,,,5000,6329,,,,0.091,26,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.826281653
T,4.1,8/3/2006,CDFW,CDFW,8,0601060215,3,,,,,1,3,1996,5/5/1997,5/5/1997,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,8.1,99,N,5000,24766,,,5000,3764,,,,0.1319,45,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.753570438
T,4.1,8/3/2006,CDFW,CDFW,8,066231,0,,,,,1,3,1983,6/29/1984,6/29/1984,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,5.89,,W,5000,18442,,,5000,808,,,,0.042,9,,,COLD WATER VIRUS AND TAIL ROT,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.917788883
T,4.1,8/3/2006,CDFW,CDFW,8,066209,0,,,,,1,3,1979,6/10/1980,6/10/1980,6FCSUUSC PCHI,6FCSAFEA FRFH,6FCSAFEA,V,H,E,,8.89,,N,5000,88700,,,5000,4375,,,,0.047,20,,,,PORT CHICAGO,FEATHER R HATCHERY,FEATHER RIVER,CA,CECA,SFBA,C,0.908204136
T,4.1,3/28/2002,USFWS,USFWS,7,0501010405,3,,,,,1,4,1991,1/21/1992,1/21/1992,6FCSASAF LKRP,6FCSABAT CNFH,6FCSA,S,H,E,,7.95,,N,5000,2934,,,5000,57,,,C,0.0191,46,215,,,SAC R LAKE REDDING PARK,COLEMAN NFH,SAC R AB COLLINSVILLE,CA,SAFA,SACR,C,0.96220682
T,4.1,12/7/2004,USFWS,USFWS,7,0501021210,3,,,,,1,4,1999,1/27/2000,1/27/2000,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF,P,H,P,FR,5.7,79,N,5000,1258,0,20,5000,26,,,C,0.02,35,200,,FAMILY GROUP 7I,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,SAC R AB FEATHER,CA,SAFA,SACR,C,0.960460123
T,4.1,3/28/2002,USFWS,USFWS,7,0501010905,3,,,,,1,4,1993,1/27/1994,1/27/1994,6FCSASAF LKRP,6FCSABAT CNFH,6FCSASAF,P,H,E,,6.71,84,N,5000,2462,,,5000,446,,,C,0.1534,22,150,,,SAC R LAKE REDDING PARK,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.716756946
T,4.1,2/5/2010,USFWS,USFWS,7,0501020813,3,,,,,1,4,1998,1/28/1999,1/28/1999,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF,P,H,P,FR,4.23,74,N,5000,9635,0,50,5000,300,,,C,0.03,39,200,,,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,SAC R AB FEATHER,CA,SAFA,SACR,N,0.940856284
T,4.1,3/28/2002,USFWS,USFWS,7,0501010810,3,,,,,1,4,1993,1/27/1994,1/27/1994,6FCSASAF LKRP,6FCSABAT CNFH,6FCSASAF,P,H,E,,17.38,110,N,5000,786,,,5000,50,,,C,0.0598,21,150,,,SAC R LAKE REDDING PARK,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.883967943
T,4.1,3/28/2002,USFWS,USFWS,7,0501011505,3,,,,,1,4,1995,12/21/1995,12/21/1995,6FCSASAF LKRP,6FCSABAT CNFH,6FCSASAF,P,H,E,,2.85,,N,5000,3185,,,,,,,C,0,35,100,,RELEASED@4:45pm; GROUP A,SAC R LAKE REDDING PARK,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,1
T,4.1,8/3/2006,CDFW,CDFW,8,066253,0,,,,,1,3,1986,4/28/1987,4/28/1987,6FCSASBF CTLD,6FCSAFEA FRFH,6FCSAFEA,G,H,E,,6.21,81,N,5000,49781,,,5000,3290,,,,0.062,19,,,WEST SIDE OF RIVER,SAC R AT COURTLAND,FEATHER R HATCHERY,FEATHER RIVER,CA,SAFA,SACR,C,0.879851105
T,4.1,3/28/2002,USFWS,USFWS,7,0501011306,3,,,,,1,4,1995,12/21/1995,12/21/1995,6FCSASAF LKRP,6FCSABAT CNFH,6FCSASAF,P,H,E,,4.74,,N,5000,759,,,5000,8,,,C,0.0104,34,100,,GROUP 7D,SAC R LAKE REDDING PARK,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.979278227
T,4.1,3/28/2002,USFWS,USFWS,7,0501011312,3,,,,,1,4,1995,12/21/1995,12/21/1995,6FCSASAF LKRP,6FCSABAT CNFH,6FCSASAF,P,H,E,,2.2,,N,5000,1269,,,5000,173,,,C,0.12,31,100,,GROUP 23K,SAC R LAKE REDDING PARK,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.774424411
T,4.1,8/3/2006,CDFW,CDFW,8,H60202,1,,,,,1,3,1981,2/5/1982,2/5/1982,6FCSASAF BLRB,6FCSABAT CNFH,6FCSABAT,G,H,E,,0.91,44,N,5000,41753,,,5000,7427,,,,0.151,30,,,,SAC R BEL RBDD,COLEMAN NFH,BATTLE CREEK BELOW CNFH,CA,SAFA,SACR,C,0.720786844
T,4.1,8/3/2006,CDFW,CDFW,8,H60105,1,,,,,1,3,1980,2/27/1981,2/27/1981,6FCSASAF BLRB,6FCSABAT CNFH,6FCSABAT,G,H,E,,0.65,40,N,5000,47019,,,5000,9630,,,,0.17,25,,,,SAC R BEL RBDD,COLEMAN NFH,BATTLE CREEK BELOW CNFH,CA,SAFA,SACR,C,0.688904835
T,4.1,8/3/2006,CDFW,CDFW,8,H60206,1,,,,,1,3,1981,2/25/1982,2/25/1982,6FCSASAF BLRB,6FCSABAT CNFH,6FCSABAT,G,H,E,,0.91,44,N,5000,43673,,,5000,8568,,,,0.164,33,,,,SAC R BEL RBDD,COLEMAN NFH,BATTLE CREEK BELOW CNFH,CA,SAFA,SACR,C,0.698888383
T,4.1,3/28/2002,USFWS,USFWS,7,0501010802,3,,,,,1,3,1992,3/10/1993,3/10/1993,6FCSASAF BLRB,6FCSABAT CNFH,6FCSABAT CNFH,F,H,I,,1.67,,N,5000,56721,,,5000,6513,,,C,0.103,33,97,,,SAC R BEL RBDD,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,C,0.804610447
T,4.1,8/3/2006,CDFW,CDFW,8,066029,0,,,,,1,3,1981,5/5/1982,5/5/1982,6FCSASAF BLRB,6FCSABAT CNFH,6FCSABAT,G,H,E,,6.21,,N,5000,43817,,,5000,5526,,,,0.112,37,,,,SAC R BEL RBDD,COLEMAN NFH,BATTLE CREEK BELOW CNFH,CA,SAFA,SACR,C,0.788551487
T,4.1,8/3/2006,CDFW,CDFW,8,066035,0,,,,,1,3,1982,6/2/1983,6/2/1983,6FCSASAF BLRB,6FCSABAT CNFH,6FCSABAT,G,H,E,,4.72,,N,5000,45343,,,5000,4212,,,,0.085,17,,,,SAC R BEL RBDD,COLEMAN NFH,BATTLE CREEK BELOW CNFH,CA,SAFA,SACR,C,0.837228231
T,4.1,8/3/2006,CDFW,CDFW,8,060108,0,,,,,1,3,1975,197612,197612,6FCSAFEA FRFH,6FCSAFEA FRFH,6FCSAFEA,Y,H,E,,75.6,,N,5000,84545,,,5000,1725,,,,0.02,,,,,FEATHER R HATCHERY,FEATHER R HATCHERY,FEATHER RIVER,CA,SAFA,FEA,C,0.960404544
T,4.1,8/3/2006,CDFW,CDFW,8,065810,0,,,,,1,3,1976,197712,197801,6FCSAFEA FRFH,6FCSAFEA FRFH,6FCSAFEA,Y,H,E,,94.5,,N,5000,71539,,,5000,2213,,,,0.03,,,,,FEATHER R HATCHERY,FEATHER R HATCHERY,FEATHER RIVER,CA,SAFA,FEA,C,0.940894213
T,4.1,8/3/2006,CDFW,CDFW,8,066034,0,,,,,1,3,1982,6/2/1983,6/2/1983,6FCSASAF BLRB,6FCSABAT CNFH,6FCSABAT,G,H,E,,4.83,,N,5000,44498,,,5000,3817,,,,0.079,19,,,,SAC R BEL RBDD,COLEMAN NFH,BATTLE CREEK BELOW CNFH,CA,SAFA,SACR,C,0.848238808
T,4.1,8/3/2006,CDFW,CDFW,8,065809,0,,,,,1,1,1976,197712,197801,6FCSAFEA FRFH,6FCSAFEA FRFH,6FCSAFEA,Y,H,E,,81,,N,5000,71105,,,5000,2963,,,,0.04,,,,,FEATHER R HATCHERY,FEATHER R HATCHERY,FEATHER RIVER,CA,SAFA,FEA,C,0.921596371
