week,year,stream,gage_number,gage_agency,site_group,parameter,statistic,value
20,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,17.6043125
20,2014,battle creek,UBC,USFWS,battle creek,temperature,min,14.745
21,2014,battle creek,UBC,USFWS,battle creek,temperature,max,21.557
21,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,18.60777380952381
21,2014,battle creek,UBC,USFWS,battle creek,temperature,min,14.912
22,2014,battle creek,UBC,USFWS,battle creek,temperature,max,20.674
22,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,17.822199404761903
22,2014,battle creek,UBC,USFWS,battle creek,temperature,min,14.768
23,2014,battle creek,UBC,USFWS,battle creek,temperature,max,23.376
23,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,20.114809523809527
23,2014,battle creek,UBC,USFWS,battle creek,temperature,min,16.654
24,2014,battle creek,UBC,USFWS,battle creek,temperature,max,22.441
24,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,19.21101488095238
24,2014,battle creek,UBC,USFWS,battle creek,temperature,min,16.225
25,2014,battle creek,UBC,USFWS,battle creek,temperature,max,22.513
25,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,19.553497023809523
25,2014,battle creek,UBC,USFWS,battle creek,temperature,min,16.463
26,2014,battle creek,UBC,USFWS,battle creek,temperature,max,23.569
26,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,20.09877380952381
26,2014,battle creek,UBC,USFWS,battle creek,temperature,min,17.272
27,2014,battle creek,UBC,USFWS,battle creek,temperature,max,23.641
27,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,21.031130952380952
27,2014,battle creek,UBC,USFWS,battle creek,temperature,min,18.438
28,2014,battle creek,UBC,USFWS,battle creek,temperature,max,24.944
28,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,21.68164285714286
28,2014,battle creek,UBC,USFWS,battle creek,temperature,min,18.485
29,2014,battle creek,UBC,USFWS,battle creek,temperature,max,24.823
29,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,21.73130654761905
29,2014,battle creek,UBC,USFWS,battle creek,temperature,min,18.152
30,2014,battle creek,UBC,USFWS,battle creek,temperature,max,23.93
30,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,20.868021221532093
30,2014,battle creek,UBC,USFWS,battle creek,temperature,min,17.843
31,2014,battle creek,UBC,USFWS,battle creek,temperature,max,24.219
31,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,20.942651785714286
31,2014,battle creek,UBC,USFWS,battle creek,temperature,min,17.843
32,2014,battle creek,UBC,USFWS,battle creek,temperature,max,22.585
32,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,20.047622023809527
32,2014,battle creek,UBC,USFWS,battle creek,temperature,min,17.034
33,2014,battle creek,UBC,USFWS,battle creek,temperature,max,22.202
33,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,19.493374999999997
33,2014,battle creek,UBC,USFWS,battle creek,temperature,min,17.058
34,2014,battle creek,UBC,USFWS,battle creek,temperature,max,22.034
34,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,19.429767857142856
34,2014,battle creek,UBC,USFWS,battle creek,temperature,min,16.963
35,2014,battle creek,UBC,USFWS,battle creek,temperature,max,22.345
35,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,19.537538690476193
35,2014,battle creek,UBC,USFWS,battle creek,temperature,min,17.272
36,2014,battle creek,UBC,USFWS,battle creek,temperature,max,21.557
36,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,18.418113095238095
36,2014,battle creek,UBC,USFWS,battle creek,temperature,min,15.963
37,2014,battle creek,UBC,USFWS,battle creek,temperature,max,20.246
37,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,18.01286011904762
37,2014,battle creek,UBC,USFWS,battle creek,temperature,min,15.652
38,2014,battle creek,UBC,USFWS,battle creek,temperature,max,20.246
38,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,17.955574404761904
38,2014,battle creek,UBC,USFWS,battle creek,temperature,min,15.819
39,2014,battle creek,UBC,USFWS,battle creek,temperature,max,18.319
39,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,16.214181547619045
39,2014,battle creek,UBC,USFWS,battle creek,temperature,min,14.218
40,2014,battle creek,UBC,USFWS,battle creek,temperature,max,17.891
40,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,15.677119047619048
40,2014,battle creek,UBC,USFWS,battle creek,temperature,min,13.329
41,2014,battle creek,UBC,USFWS,battle creek,temperature,max,17.32
41,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,15.056392857142857
41,2014,battle creek,UBC,USFWS,battle creek,temperature,min,13.064
42,2014,battle creek,UBC,USFWS,battle creek,temperature,max,16.177
42,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,14.264000000000001
42,2014,battle creek,UBC,USFWS,battle creek,temperature,min,12.485
43,2014,battle creek,UBC,USFWS,battle creek,temperature,max,15.199
43,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,12.74905654761905
43,2014,battle creek,UBC,USFWS,battle creek,temperature,min,10.59
44,2014,battle creek,UBC,USFWS,battle creek,temperature,max,14.792
44,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,12.343286428571426
44,2014,battle creek,UBC,USFWS,battle creek,temperature,min,10.075
45,2014,battle creek,UBC,USFWS,battle creek,temperature,max,13.594
45,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,12.232863095238093
45,2014,battle creek,UBC,USFWS,battle creek,temperature,min,10.59
46,2014,battle creek,UBC,USFWS,battle creek,temperature,max,13.69
46,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,11.124669642857143
46,2014,battle creek,UBC,USFWS,battle creek,temperature,min,7.695
47,2014,battle creek,UBC,USFWS,battle creek,temperature,max,12.751
47,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,10.445678571428573
47,2014,battle creek,UBC,USFWS,battle creek,temperature,min,8.419
48,2014,battle creek,UBC,USFWS,battle creek,temperature,max,11.613
48,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,10.653252976190474
48,2014,battle creek,UBC,USFWS,battle creek,temperature,min,8.866
49,2014,battle creek,UBC,USFWS,battle creek,temperature,max,16.963
49,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,12.464625
49,2014,battle creek,UBC,USFWS,battle creek,temperature,min,7.97
50,2014,battle creek,UBC,USFWS,battle creek,temperature,max,12.775
50,2014,battle creek,UBC,USFWS,battle creek,temperature,mean,11.949447916666667
50,2014,battle creek,UBC,USFWS,battle creek,temperature,min,10.1
2,2015,battle creek,UBC,USFWS,battle creek,temperature,max,10.051
2,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,8.82965625
2,2015,battle creek,UBC,USFWS,battle creek,temperature,min,7.72
3,2015,battle creek,UBC,USFWS,battle creek,temperature,max,11.54
3,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,9.81857738095238
3,2015,battle creek,UBC,USFWS,battle creek,temperature,min,7.895
4,2015,battle creek,UBC,USFWS,battle creek,temperature,max,11.005
4,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,9.877050595238098
4,2015,battle creek,UBC,USFWS,battle creek,temperature,min,8.12
5,2015,battle creek,UBC,USFWS,battle creek,temperature,max,14.026
5,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,10.261074404761905
5,2015,battle creek,UBC,USFWS,battle creek,temperature,min,8.469
6,2015,battle creek,UBC,USFWS,battle creek,temperature,max,15.724
6,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,12.451891666666665
6,2015,battle creek,UBC,USFWS,battle creek,temperature,min,7.619
10,2015,battle creek,UBC,USFWS,battle creek,temperature,max,13.209
10,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,12.818369565217392
10,2015,battle creek,UBC,USFWS,battle creek,temperature,min,12.413
11,2015,battle creek,UBC,USFWS,battle creek,temperature,max,15.819
11,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,13.60808630952381
11,2015,battle creek,UBC,USFWS,battle creek,temperature,min,11.37
12,2015,battle creek,UBC,USFWS,battle creek,temperature,max,16.177
12,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,13.813970238095235
12,2015,battle creek,UBC,USFWS,battle creek,temperature,min,11.443
13,2015,battle creek,UBC,USFWS,battle creek,temperature,max,17.653
13,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,14.786284166666666
13,2015,battle creek,UBC,USFWS,battle creek,temperature,min,11.443
14,2015,battle creek,UBC,USFWS,battle creek,temperature,max,14.577
14,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,12.008280020703934
14,2015,battle creek,UBC,USFWS,battle creek,temperature,min,9.064
15,2015,battle creek,UBC,USFWS,battle creek,temperature,max,16.892
15,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,13.810431547619048
15,2015,battle creek,UBC,USFWS,battle creek,temperature,min,10.222
16,2015,battle creek,UBC,USFWS,battle creek,temperature,max,19.318
16,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,16.325479166666668
16,2015,battle creek,UBC,USFWS,battle creek,temperature,min,11.662
17,2015,battle creek,UBC,USFWS,battle creek,temperature,max,19.936
17,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,16.593666666666667
17,2015,battle creek,UBC,USFWS,battle creek,temperature,min,13.185
18,2015,battle creek,UBC,USFWS,battle creek,temperature,max,19.722
18,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,17.65003869047619
18,2015,battle creek,UBC,USFWS,battle creek,temperature,min,15.342
19,2015,battle creek,UBC,USFWS,battle creek,temperature,max,19.199
19,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,16.645404761904764
19,2015,battle creek,UBC,USFWS,battle creek,temperature,min,13.978
20,2015,battle creek,UBC,USFWS,battle creek,temperature,max,18.58
20,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,15.977872023809525
20,2015,battle creek,UBC,USFWS,battle creek,temperature,min,13.666
21,2015,battle creek,UBC,USFWS,battle creek,temperature,max,21.175
21,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,18.493532738095237
21,2015,battle creek,UBC,USFWS,battle creek,temperature,min,15.461
22,2015,battle creek,UBC,USFWS,battle creek,temperature,max,21.485
22,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,18.978104166666665
22,2015,battle creek,UBC,USFWS,battle creek,temperature,min,16.058
23,2015,battle creek,UBC,USFWS,battle creek,temperature,max,23.737
23,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,20.313705357142858
23,2015,battle creek,UBC,USFWS,battle creek,temperature,min,16.582
24,2015,battle creek,UBC,USFWS,battle creek,temperature,max,23.737
24,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,21.383744047619047
24,2015,battle creek,UBC,USFWS,battle creek,temperature,min,18.842
25,2015,battle creek,UBC,USFWS,battle creek,temperature,max,22.896
25,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,20.356002976190474
25,2015,battle creek,UBC,USFWS,battle creek,temperature,min,17.534
26,2015,battle creek,UBC,USFWS,battle creek,temperature,max,24.895
26,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,22.05996428571429
26,2015,battle creek,UBC,USFWS,battle creek,temperature,min,19.603
27,2015,battle creek,UBC,USFWS,battle creek,temperature,max,25.647
27,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,22.6851875
27,2015,battle creek,UBC,USFWS,battle creek,temperature,min,19.603
28,2015,battle creek,UBC,USFWS,battle creek,temperature,max,23.665
28,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,20.301357142857142
28,2015,battle creek,UBC,USFWS,battle creek,temperature,min,17.558
29,2015,battle creek,UBC,USFWS,battle creek,temperature,max,24.992
29,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,22.26476488095238
29,2015,battle creek,UBC,USFWS,battle creek,temperature,min,19.579
30,2015,battle creek,UBC,USFWS,battle creek,temperature,max,23.208
30,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,20.359571428571428
30,2015,battle creek,UBC,USFWS,battle creek,temperature,min,17.796
31,2015,battle creek,UBC,USFWS,battle creek,temperature,max,23.448
31,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,20.61307738095238
31,2015,battle creek,UBC,USFWS,battle creek,temperature,min,17.605
32,2015,battle creek,UBC,USFWS,battle creek,temperature,max,22.513
32,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,19.971383928571424
32,2015,battle creek,UBC,USFWS,battle creek,temperature,min,17.486
33,2015,battle creek,UBC,USFWS,battle creek,temperature,max,22.274
33,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,19.55288988095238
33,2015,battle creek,UBC,USFWS,battle creek,temperature,min,16.987
34,2015,battle creek,UBC,USFWS,battle creek,temperature,max,21.772
34,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,19.52273214285714
34,2015,battle creek,UBC,USFWS,battle creek,temperature,min,17.439
35,2015,battle creek,UBC,USFWS,battle creek,temperature,max,21.987
35,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,19.27858630952381
35,2015,battle creek,UBC,USFWS,battle creek,temperature,min,16.654
36,2015,battle creek,UBC,USFWS,battle creek,temperature,max,20.46
36,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,17.571294642857143
36,2015,battle creek,UBC,USFWS,battle creek,temperature,min,14.649
37,2015,battle creek,UBC,USFWS,battle creek,temperature,max,20.913
37,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,17.54990476190476
37,2015,battle creek,UBC,USFWS,battle creek,temperature,min,14.385
38,2015,battle creek,UBC,USFWS,battle creek,temperature,max,19.817
38,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,17.03919642857143
38,2015,battle creek,UBC,USFWS,battle creek,temperature,min,14.098
39,2015,battle creek,UBC,USFWS,battle creek,temperature,max,18.866
39,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,16.61788988095238
39,2015,battle creek,UBC,USFWS,battle creek,temperature,min,14.29
40,2015,battle creek,UBC,USFWS,battle creek,temperature,max,17.843
40,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,15.899291666666668
40,2015,battle creek,UBC,USFWS,battle creek,temperature,min,14.337
41,2015,battle creek,UBC,USFWS,battle creek,temperature,max,17.843
41,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,15.950952380952382
41,2015,battle creek,UBC,USFWS,battle creek,temperature,min,14.122
42,2015,battle creek,UBC,USFWS,battle creek,temperature,max,17.272
42,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,15.144002976190476
42,2015,battle creek,UBC,USFWS,battle creek,temperature,min,12.703
43,2015,battle creek,UBC,USFWS,battle creek,temperature,max,15.629
43,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,13.801428571428572
43,2015,battle creek,UBC,USFWS,battle creek,temperature,min,12.461
44,2015,battle creek,UBC,USFWS,battle creek,temperature,max,14.481
44,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,12.599866785714285
44,2015,battle creek,UBC,USFWS,battle creek,temperature,min,9.608
45,2015,battle creek,UBC,USFWS,battle creek,temperature,max,11.321
45,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,9.87007142857143
45,2015,battle creek,UBC,USFWS,battle creek,temperature,min,7.995
46,2015,battle creek,UBC,USFWS,battle creek,temperature,max,10.81
46,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,9.35574107142857
46,2015,battle creek,UBC,USFWS,battle creek,temperature,min,7.795
47,2015,battle creek,UBC,USFWS,battle creek,temperature,max,11.832
47,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,10.211809523809523
47,2015,battle creek,UBC,USFWS,battle creek,temperature,min,7.92
48,2015,battle creek,UBC,USFWS,battle creek,temperature,max,10.075
48,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,6.970562499999999
48,2015,battle creek,UBC,USFWS,battle creek,temperature,min,5.154
49,2015,battle creek,UBC,USFWS,battle creek,temperature,max,12.001
49,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,10.266747023809524
49,2015,battle creek,UBC,USFWS,battle creek,temperature,min,8.668
50,2015,battle creek,UBC,USFWS,battle creek,temperature,max,12.292
50,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,8.757145833333334
50,2015,battle creek,UBC,USFWS,battle creek,temperature,min,6.255
51,2015,battle creek,UBC,USFWS,battle creek,temperature,max,9.706
51,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,8.330026785714287
51,2015,battle creek,UBC,USFWS,battle creek,temperature,min,7.318
52,2015,battle creek,UBC,USFWS,battle creek,temperature,max,8.245
52,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,6.9128125
52,2015,battle creek,UBC,USFWS,battle creek,temperature,min,5.693
53,2015,battle creek,UBC,USFWS,battle creek,temperature,max,6.99
53,2015,battle creek,UBC,USFWS,battle creek,temperature,mean,6.178958333333333
53,2015,battle creek,UBC,USFWS,battle creek,temperature,min,5.616
1,2016,battle creek,UBC,USFWS,battle creek,temperature,max,9.163
1,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,7.567735119047619
1,2016,battle creek,UBC,USFWS,battle creek,temperature,min,4.844
2,2016,battle creek,UBC,USFWS,battle creek,temperature,max,10.051
2,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,8.604220238095238
2,2016,battle creek,UBC,USFWS,battle creek,temperature,min,7.293
3,2016,battle creek,UBC,USFWS,battle creek,temperature,max,11.102
3,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,9.5861875
3,2016,battle creek,UBC,USFWS,battle creek,temperature,min,7.569
4,2016,battle creek,UBC,USFWS,battle creek,temperature,max,10.81
4,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,9.441827380952379
4,2016,battle creek,UBC,USFWS,battle creek,temperature,min,7.895
5,2016,battle creek,UBC,USFWS,battle creek,temperature,max,14.409
5,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,8.762398809523809
5,2016,battle creek,UBC,USFWS,battle creek,temperature,min,4.973
6,2016,battle creek,UBC,USFWS,battle creek,temperature,max,11.904
6,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,10.027544642857142
6,2016,battle creek,UBC,USFWS,battle creek,temperature,min,7.645
7,2016,battle creek,UBC,USFWS,battle creek,temperature,max,12.509
7,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,11.158217261904761
7,2016,battle creek,UBC,USFWS,battle creek,temperature,min,9.583
8,2016,battle creek,UBC,USFWS,battle creek,temperature,max,11.88
8,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,9.914318452380952
8,2016,battle creek,UBC,USFWS,battle creek,temperature,min,8.319
9,2016,battle creek,UBC,USFWS,battle creek,temperature,max,12.558
9,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,11.369669642857144
9,2016,battle creek,UBC,USFWS,battle creek,temperature,min,9.879
10,2016,battle creek,UBC,USFWS,battle creek,temperature,max,12.534
10,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,10.312883928571429
10,2016,battle creek,UBC,USFWS,battle creek,temperature,min,8.245
11,2016,battle creek,UBC,USFWS,battle creek,temperature,max,12.727
11,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,10.248396997929607
11,2016,battle creek,UBC,USFWS,battle creek,temperature,min,9.163
12,2016,battle creek,UBC,USFWS,battle creek,temperature,max,13.233
12,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,11.877199404761905
12,2016,battle creek,UBC,USFWS,battle creek,temperature,min,10.026
13,2016,battle creek,UBC,USFWS,battle creek,temperature,max,13.738
13,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,12.312574404761904
13,2016,battle creek,UBC,USFWS,battle creek,temperature,min,10.565
14,2016,battle creek,UBC,USFWS,battle creek,temperature,max,15.796
14,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,13.494395833333332
14,2016,battle creek,UBC,USFWS,battle creek,temperature,min,11.005
15,2016,battle creek,UBC,USFWS,battle creek,temperature,max,15.27
15,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,12.88697619047619
15,2016,battle creek,UBC,USFWS,battle creek,temperature,min,10.614
16,2016,battle creek,UBC,USFWS,battle creek,temperature,max,16.463
16,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,13.507625
16,2016,battle creek,UBC,USFWS,battle creek,temperature,min,9.064
17,2016,battle creek,UBC,USFWS,battle creek,temperature,max,15.151
17,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,12.63403869047619
17,2016,battle creek,UBC,USFWS,battle creek,temperature,min,10.345
18,2016,battle creek,UBC,USFWS,battle creek,temperature,max,16.82
18,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,14.47513988095238
18,2016,battle creek,UBC,USFWS,battle creek,temperature,min,11.734
19,2016,battle creek,UBC,USFWS,battle creek,temperature,max,17.653
19,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,14.386136904761903
19,2016,battle creek,UBC,USFWS,battle creek,temperature,min,12.461
20,2016,battle creek,UBC,USFWS,battle creek,temperature,max,18.866
20,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,16.18220535714286
20,2016,battle creek,UBC,USFWS,battle creek,temperature,min,13.594
21,2016,battle creek,UBC,USFWS,battle creek,temperature,max,18.414
21,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,14.302642857142855
21,2016,battle creek,UBC,USFWS,battle creek,temperature,min,11.54
22,2016,battle creek,UBC,USFWS,battle creek,temperature,max,20.603
22,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,17.755008928571424
22,2016,battle creek,UBC,USFWS,battle creek,temperature,min,14.433
23,2016,battle creek,UBC,USFWS,battle creek,temperature,max,21.724
23,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,18.70205952380952
23,2016,battle creek,UBC,USFWS,battle creek,temperature,min,15.748
24,2016,battle creek,UBC,USFWS,battle creek,temperature,max,19.984
24,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,17.145127976190476
24,2016,battle creek,UBC,USFWS,battle creek,temperature,min,13.81
25,2016,battle creek,UBC,USFWS,battle creek,temperature,max,21.533
25,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,17.669229166666664
25,2016,battle creek,UBC,USFWS,battle creek,temperature,min,14.122
26,2016,battle creek,UBC,USFWS,battle creek,temperature,max,23.448
26,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,19.994642857142857
26,2016,battle creek,UBC,USFWS,battle creek,temperature,min,16.534
27,2016,battle creek,UBC,USFWS,battle creek,temperature,max,23.521
27,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,20.56772619047619
27,2016,battle creek,UBC,USFWS,battle creek,temperature,min,17.51
28,2016,battle creek,UBC,USFWS,battle creek,temperature,max,23.016
28,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,19.231464285714285
28,2016,battle creek,UBC,USFWS,battle creek,temperature,min,15.963
29,2016,battle creek,UBC,USFWS,battle creek,temperature,max,23.328
29,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,19.99042857142857
29,2016,battle creek,UBC,USFWS,battle creek,temperature,min,16.582
30,2016,battle creek,UBC,USFWS,battle creek,temperature,max,24.412
30,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,20.818994047619046
30,2016,battle creek,UBC,USFWS,battle creek,temperature,min,16.63
31,2016,battle creek,UBC,USFWS,battle creek,temperature,max,24.557
31,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,21.150065476190473
31,2016,battle creek,UBC,USFWS,battle creek,temperature,min,17.891
32,2016,battle creek,UBC,USFWS,battle creek,temperature,max,22.298
32,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,19.880842261904757
32,2016,battle creek,UBC,USFWS,battle creek,temperature,min,17.296
33,2016,battle creek,UBC,USFWS,battle creek,temperature,max,23.833
33,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,20.6195625
33,2016,battle creek,UBC,USFWS,battle creek,temperature,min,18.129
34,2016,battle creek,UBC,USFWS,battle creek,temperature,max,22.705
34,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,20.51275892857143
34,2016,battle creek,UBC,USFWS,battle creek,temperature,min,17.867
35,2016,battle creek,UBC,USFWS,battle creek,temperature,max,21.652
35,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,18.891785714285714
35,2016,battle creek,UBC,USFWS,battle creek,temperature,min,16.701
36,2016,battle creek,UBC,USFWS,battle creek,temperature,max,20.269
36,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,17.779559523809525
36,2016,battle creek,UBC,USFWS,battle creek,temperature,min,15.031
37,2016,battle creek,UBC,USFWS,battle creek,temperature,max,20.579
37,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,17.794443452380953
37,2016,battle creek,UBC,USFWS,battle creek,temperature,min,14.625
38,2016,battle creek,UBC,USFWS,battle creek,temperature,max,19.96
38,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,17.180172619047617
38,2016,battle creek,UBC,USFWS,battle creek,temperature,min,14.122
39,2016,battle creek,UBC,USFWS,battle creek,temperature,max,18.961
39,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,16.444666666666667
39,2016,battle creek,UBC,USFWS,battle creek,temperature,min,13.185
40,2016,battle creek,UBC,USFWS,battle creek,temperature,max,16.868
40,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,13.69469642857143
40,2016,battle creek,UBC,USFWS,battle creek,temperature,min,11.589
41,2016,battle creek,UBC,USFWS,battle creek,temperature,max,16.058
41,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,14.18230654761905
41,2016,battle creek,UBC,USFWS,battle creek,temperature,min,11.953
42,2016,battle creek,UBC,USFWS,battle creek,temperature,max,15.079
42,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,13.366163690476188
42,2016,battle creek,UBC,USFWS,battle creek,temperature,min,11.151
43,2016,battle creek,UBC,USFWS,battle creek,temperature,max,14.481
43,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,13.138738095238095
43,2016,battle creek,UBC,USFWS,battle creek,temperature,min,11.953
44,2016,battle creek,UBC,USFWS,battle creek,temperature,max,14.768
44,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,12.597619047619048
44,2016,battle creek,UBC,USFWS,battle creek,temperature,min,10.443
45,2016,battle creek,UBC,USFWS,battle creek,temperature,max,13.666
45,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,12.420128095238095
45,2016,battle creek,UBC,USFWS,battle creek,temperature,min,10.541
46,2016,battle creek,UBC,USFWS,battle creek,temperature,max,14.098
46,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,12.019696428571427
46,2016,battle creek,UBC,USFWS,battle creek,temperature,min,8.693
47,2016,battle creek,UBC,USFWS,battle creek,temperature,max,12.268
47,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,10.178761904761904
47,2016,battle creek,UBC,USFWS,battle creek,temperature,min,8.245
48,2016,battle creek,UBC,USFWS,battle creek,temperature,max,10.198
48,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,8.888145833333335
48,2016,battle creek,UBC,USFWS,battle creek,temperature,min,7.72
49,2016,battle creek,UBC,USFWS,battle creek,temperature,max,9.04
49,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,7.687636904761905
49,2016,battle creek,UBC,USFWS,battle creek,temperature,min,6.23
50,2016,battle creek,UBC,USFWS,battle creek,temperature,max,10.663
50,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,8.613130952380953
50,2016,battle creek,UBC,USFWS,battle creek,temperature,min,7.041
51,2016,battle creek,UBC,USFWS,battle creek,temperature,max,10.026
51,2016,battle creek,UBC,USFWS,battle creek,temperature,mean,7.118449404761904
51,2016,battle creek,UBC,USFWS,battle creek,temperature,min,5.411
